participant,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,num_pep_total,num_pep_valid,num_pep_invalid
GDN0005,Pause,132.19354838709677,103.54838709677419,28.64516129032258,36.064516129032256,27.229522330536923,62,62,0
GDN0005,Valsalva,143.77777777777777,104.0952380952381,39.682539682539684,39.80952380952381,27.278263260603193,63,63,0
GDN0005,HoldingBreath,132.86153846153846,90.95384615384616,41.90769230769231,43.815384615384616,32.62109102804488,65,65,0
GDN0005,TiltUp,165.30666666666667,116.45333333333333,48.85333333333333,49.44,29.859184105828966,75,75,0
GDN0005,TiltDown,128.46428571428572,106.03571428571429,22.428571428571427,33.285714285714285,25.953997049939627,56,56,0
GDN0006,Pause,165.8148148148148,130.33333333333334,35.48148148148148,35.48148148148148,21.267897853607753,54,54,0
GDN0006,Valsalva,159.0,123.85185185185185,35.148148148148145,35.148148148148145,21.954171425970063,54,54,0
GDN0006,TiltUp,191.15625,143.28125,47.875,47.9375,25.060251834753778,64,64,0
GDN0006,TiltDown,151.92727272727274,114.9090909090909,37.018181818181816,38.61818181818182,25.38371533296592,55,55,0
GDN0007,Pause,134.61290322580646,105.51612903225806,29.096774193548388,38.70967741935484,28.497116651367367,62,62,0
GDN0007,Valsalva,144.73684210526315,102.98245614035088,41.75438596491228,45.26315789473684,30.866071231022516,57,57,0
GDN0007,HoldingBreath,141.16363636363636,105.7090909090909,35.45454545454545,41.41818181818182,28.295327769698883,55,55,0
GDN0007,TiltUp,156.02857142857144,124.57142857142857,31.457142857142856,35.05714285714286,22.408090332013778,70,70,0
GDN0007,TiltDown,139.05454545454546,103.63636363636364,35.41818181818182,42.472727272727276,30.332137430027398,55,55,0
GDN0008,Pause,158.9090909090909,121.30909090909091,37.6,37.6,23.673468052820358,55,55,0
GDN0008,Valsalva,164.14285714285714,125.03571428571429,39.107142857142854,39.75,24.104254166659082,56,56,0
GDN0008,HoldingBreath,173.46268656716418,139.88235294117646,24.58823529411765,26.941176470588236,16.079728825235012,67,17,50
GDN0008,TiltUp,183.91044776119404,142.39285714285714,39.714285714285715,42.285714285714285,23.07418461447097,67,56,11
GDN0008,TiltDown,172.1153846153846,132.80769230769232,39.30769230769231,42.92307692307692,24.77370956980551,52,52,0
GDN0009,Pause,150.34615384615384,103.11111111111111,40.592592592592595,40.592592592592595,28.058753187583598,52,27,25
GDN0009,Valsalva,142.23076923076923,109.95454545454545,30.454545454545453,35.63636363636363,25.031842610333182,52,44,8
GDN0009,TiltUp,156.675,147.0,7.916666666666667,22.916666666666668,15.24488618094862,80,24,56
GDN0009,TiltDown,152.20408163265307,117.8,30.8,35.733333333333334,23.66935165156913,49,30,19
GDN0010,Pause,125.9090909090909,111.5909090909091,14.318181818181818,26.863636363636363,21.66659032728288,44,44,0
GDN0010,HoldingBreath,121.48936170212765,104.76595744680851,16.72340425531915,33.744680851063826,29.96449456327982,47,47,0
GDN0010,TiltUp,136.54545454545453,116.5,20.045454545454547,30.59090909090909,23.06604003382981,44,44,0
GDN0010,TiltDown,121.17073170731707,118.1951219512195,2.975609756097561,22.878048780487806,21.231486425604306,41,41,0
GDN0011,Pause,132.59649122807016,108.3157894736842,24.280701754385966,32.49122807017544,24.49109117777778,57,57,0
GDN0011,Valsalva,121.9672131147541,103.31147540983606,18.65573770491803,31.24590163934426,25.367546187973037,61,61,0
GDN0011,HoldingBreath,134.63636363636363,96.57575757575758,38.06060606060606,40.121212121212125,29.491737594638625,66,66,0
GDN0011,TiltUp,149.11627906976744,105.04651162790698,44.06976744186046,45.23255813953488,30.319471846947724,86,86,0
GDN0011,TiltDown,124.53571428571429,99.10714285714286,25.428571428571427,32.785714285714285,26.016674222907007,56,56,0
GDN0012,Pause,115.40625,125.53125,-10.125,24.75,25.722014470285036,64,64,0
GDN0012,Valsalva,127.64179104477611,107.27868852459017,18.0,25.540983606557376,20.51894695896339,67,61,6
GDN0012,HoldingBreath,128.0,114.4375,13.5625,25.8125,22.96667004118599,64,64,0
