,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,494,492,558,568,912.0,912.0,65.78947368421052,65.78947368421052,64,76,128.0,152.0,,,24.0,24.0,15.789473684210526
GDN0005,Pause,1,1,1,808,808,1252,1252,950,948,1009,1025,874.0,874.0,68.64988558352402,68.64988558352402,59,77,118.0,154.0,,,36.0,36.0,23.376623376623375
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1387,1386,1463,1456,864.0,864.0,69.44444444444444,69.44444444444444,76,70,152.0,140.0,,,-12.0,12.0,8.571428571428571
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1819,1817,1900,1888,858.0,858.0,69.93006993006993,69.93006993006993,81,71,162.0,142.0,,,-20.0,20.0,14.084507042253522
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2248,2246,2320,2293,936.0,936.0,64.1025641025641,64.1025641025641,72,47,144.0,94.0,,,-50.0,50.0,53.191489361702125
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2716,2714,2790,2780,928.0,928.0,64.6551724137931,64.6551724137931,74,66,148.0,132.0,,,-16.0,16.0,12.121212121212121
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3180,3178,3235,3254,840.0,840.0,71.42857142857143,71.42857142857143,55,76,110.0,152.0,,,42.0,42.0,27.631578947368425
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3600,3597,3659,3674,836.0,836.0,71.77033492822967,71.77033492822967,59,77,118.0,154.0,,,36.0,36.0,23.376623376623375
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4018,4016,4076,4093,838.0,838.0,71.59904534606206,71.59904534606206,58,77,116.0,154.0,,,38.0,38.0,24.675324675324674
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4437,4435,4498,4512,846.0,846.0,70.92198581560284,70.92198581560284,61,77,122.0,154.0,,,32.0,32.0,20.77922077922078
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4860,4859,4931,4915,838.0,838.0,71.59904534606206,71.59904534606206,71,56,142.0,112.0,,,-30.0,30.0,26.785714285714285
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5279,5278,5359,5337,842.0,842.0,71.25890736342043,71.25890736342043,80,59,160.0,118.0,,,-42.0,42.0,35.59322033898305
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6154,6152,6232,6223,948.0,948.0,63.29113924050633,63.29113924050633,78,71,156.0,142.0,,,-14.0,14.0,9.859154929577464
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6628,6627,6698,6682,948.0,948.0,63.29113924050633,63.29113924050633,70,55,140.0,110.0,,,-30.0,30.0,27.27272727272727
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7102,7100,7167,7145,912.0,912.0,65.78947368421052,65.78947368421052,65,45,130.0,90.0,,,-40.0,40.0,44.44444444444444
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7558,7556,7626,7609,850.0,850.0,70.58823529411765,70.58823529411765,68,53,136.0,106.0,,,-30.0,30.0,28.30188679245283
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7983,7981,8052,8040,804.0,804.0,74.62686567164178,74.62686567164178,69,59,138.0,118.0,,,-20.0,20.0,16.94915254237288
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8385,8383,8457,8447,782.0,782.0,76.72634271099744,76.72634271099744,72,64,144.0,128.0,,,-16.0,16.0,12.5
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8776,8774,8844,8828,778.0,778.0,77.12082262210797,77.12082262210797,68,54,136.0,108.0,,,-28.0,28.0,25.925925925925924
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9165,9163,9232,9201,806.0,806.0,74.44168734491315,74.44168734491315,67,38,134.0,76.0,,,-58.0,58.0,76.31578947368422
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9568,9566,9650,9643,824.0,824.0,72.81553398058253,72.81553398058253,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9980,9979,10040,10057,804.0,804.0,74.62686567164178,74.62686567164178,60,78,120.0,156.0,,,36.0,36.0,23.076923076923077
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10382,10380,10445,10459,872.0,872.0,68.80733944954129,68.80733944954129,63,79,126.0,158.0,,,32.0,32.0,20.253164556962027
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10818,10816,10862,10880,912.0,912.0,65.78947368421052,65.78947368421052,44,64,88.0,128.0,,,40.0,40.0,31.25
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11274,11272,11348,11339,916.0,916.0,65.50218340611353,65.50218340611353,74,67,148.0,134.0,,,-14.0,14.0,10.44776119402985
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11732,11730,11808,11797,900.0,900.0,66.66666666666667,66.66666666666667,76,67,152.0,134.0,,,-18.0,18.0,13.432835820895523
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12182,12180,12259,12249,968.0,968.0,61.98347107438017,61.98347107438017,77,69,154.0,138.0,,,-16.0,16.0,11.594202898550725
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12666,12665,12745,12737,1018.0,1018.0,58.93909626719057,58.93909626719057,79,72,158.0,144.0,,,-14.0,14.0,9.722222222222223
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13175,13173,13248,13241,996.0,996.0,60.24096385542169,60.24096385542169,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13673,13671,13735,13728,990.0,990.0,60.60606060606061,60.60606060606061,62,57,124.0,114.0,,,-10.0,10.0,8.771929824561402
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14168,14166,14227,14235,968.0,968.0,61.98347107438017,61.98347107438017,59,69,118.0,138.0,,,20.0,20.0,14.492753623188406
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14652,14651,14708,14725,958.0,958.0,62.63048016701462,62.63048016701462,56,74,112.0,148.0,,,36.0,36.0,24.324324324324326
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15131,15129,15198,15187,956.0,956.0,62.761506276150634,62.761506276150634,67,58,134.0,116.0,,,-18.0,18.0,15.517241379310345
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15609,15607,15674,15666,916.0,916.0,65.50218340611353,65.50218340611353,65,59,130.0,118.0,,,-12.0,12.0,10.16949152542373
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16067,16066,16135,16121,906.0,906.0,66.2251655629139,66.2251655629139,68,55,136.0,110.0,,,-26.0,26.0,23.636363636363637
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16520,16518,16597,16577,916.0,916.0,65.50218340611353,65.50218340611353,77,59,154.0,118.0,,,-36.0,36.0,30.508474576271187
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16978,16977,17059,17051,966.0,966.0,62.11180124223603,62.11180124223603,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17461,17459,17536,17534,994.0,994.0,60.36217303822938,60.36217303822938,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17958,17956,18026,18011,980.0,980.0,61.224489795918366,61.224489795918366,68,55,136.0,110.0,,,-26.0,26.0,23.636363636363637
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18448,18446,18507,18522,992.0,992.0,60.483870967741936,60.483870967741936,59,76,118.0,152.0,,,34.0,34.0,22.36842105263158
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18944,18942,19004,19007,986.0,986.0,60.851926977687626,60.851926977687626,60,65,120.0,130.0,,,10.0,10.0,7.6923076923076925
