,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,493,492,554,568,912.0,912.0,65.78947368421052,65.78947368421052,61,76,122.0,152.0,,,30.0,30.0,19.736842105263158
GDN0005,Pause,1,1,1,808,808,1252,1252,949,948,1009,1025,874.0,874.0,68.64988558352402,68.64988558352402,60,77,120.0,154.0,,,34.0,34.0,22.07792207792208
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1386,1386,1436,1456,864.0,864.0,69.44444444444444,69.44444444444444,50,70,100.0,140.0,,,40.0,40.0,28.57142857142857
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1818,1817,1855,1888,858.0,858.0,69.93006993006993,69.93006993006993,37,71,74.0,142.0,,,68.0,68.0,47.88732394366197
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2247,2246,2307,2293,936.0,936.0,64.1025641025641,64.1025641025641,60,47,120.0,94.0,,,-26.0,26.0,27.659574468085108
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2715,2714,2761,2780,928.0,928.0,64.6551724137931,64.6551724137931,46,66,92.0,132.0,,,40.0,40.0,30.303030303030305
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3179,3178,3237,3254,840.0,840.0,71.42857142857143,71.42857142857143,58,76,116.0,152.0,,,36.0,36.0,23.684210526315788
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3599,3597,3658,3674,836.0,836.0,71.77033492822967,71.77033492822967,59,77,118.0,154.0,,,36.0,36.0,23.376623376623375
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4017,4016,4066,4093,838.0,838.0,71.59904534606206,71.59904534606206,49,77,98.0,154.0,,,56.0,56.0,36.36363636363637
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4436,4435,4496,4512,846.0,846.0,70.92198581560284,70.92198581560284,60,77,120.0,154.0,,,34.0,34.0,22.07792207792208
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4859,4859,4928,4915,838.0,838.0,71.59904534606206,71.59904534606206,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5278,5278,5315,5337,842.0,842.0,71.25890736342043,71.25890736342043,37,59,74.0,118.0,,,44.0,44.0,37.28813559322034
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6153,6152,6187,6223,948.0,948.0,63.29113924050633,63.29113924050633,34,71,68.0,142.0,,,74.0,74.0,52.112676056338024
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6627,6627,6662,6682,948.0,948.0,63.29113924050633,63.29113924050633,35,55,70.0,110.0,,,40.0,40.0,36.36363636363637
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7101,7100,7161,7145,912.0,912.0,65.78947368421052,65.78947368421052,60,45,120.0,90.0,,,-30.0,30.0,33.33333333333333
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7557,7556,7620,7609,850.0,850.0,70.58823529411765,70.58823529411765,63,53,126.0,106.0,,,-20.0,20.0,18.867924528301888
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7982,7981,8046,8040,804.0,804.0,74.62686567164178,74.62686567164178,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8384,8383,8422,8447,782.0,782.0,76.72634271099744,76.72634271099744,38,64,76.0,128.0,,,52.0,52.0,40.625
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8775,8774,8814,8828,778.0,778.0,77.12082262210797,77.12082262210797,39,54,78.0,108.0,,,30.0,30.0,27.77777777777778
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9164,9163,9211,9201,806.0,806.0,74.44168734491315,74.44168734491315,47,38,94.0,76.0,,,-18.0,18.0,23.684210526315788
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9567,9566,9602,9643,824.0,824.0,72.81553398058253,72.81553398058253,35,77,70.0,154.0,,,84.0,84.0,54.54545454545454
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9979,9979,10022,10057,804.0,804.0,74.62686567164178,74.62686567164178,43,78,86.0,156.0,,,70.0,70.0,44.871794871794876
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10381,10380,10442,10459,872.0,872.0,68.80733944954129,68.80733944954129,61,79,122.0,158.0,,,36.0,36.0,22.78481012658228
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10817,10816,10859,10880,912.0,912.0,65.78947368421052,65.78947368421052,42,64,84.0,128.0,,,44.0,44.0,34.375
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11273,11272,11324,11339,916.0,916.0,65.50218340611353,65.50218340611353,51,67,102.0,134.0,,,32.0,32.0,23.88059701492537
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11731,11730,11766,11797,900.0,900.0,66.66666666666667,66.66666666666667,35,67,70.0,134.0,,,64.0,64.0,47.76119402985074
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12181,12180,12234,12249,968.0,968.0,61.98347107438017,61.98347107438017,53,69,106.0,138.0,,,32.0,32.0,23.18840579710145
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12665,12665,12718,12737,1018.0,1018.0,58.93909626719057,58.93909626719057,53,72,106.0,144.0,,,38.0,38.0,26.38888888888889
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13174,13173,13231,13241,996.0,996.0,60.24096385542169,60.24096385542169,57,68,114.0,136.0,,,22.0,22.0,16.176470588235293
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13672,13671,13715,13728,990.0,990.0,60.60606060606061,60.60606060606061,43,57,86.0,114.0,,,28.0,28.0,24.561403508771928
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14167,14166,14211,14235,968.0,968.0,61.98347107438017,61.98347107438017,44,69,88.0,138.0,,,50.0,50.0,36.231884057971016
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14651,14651,14709,14725,958.0,958.0,62.63048016701462,62.63048016701462,58,74,116.0,148.0,,,32.0,32.0,21.62162162162162
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15130,15129,15174,15187,956.0,956.0,62.761506276150634,62.761506276150634,44,58,88.0,116.0,,,28.0,28.0,24.137931034482758
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15608,15607,15649,15666,916.0,916.0,65.50218340611353,65.50218340611353,41,59,82.0,118.0,,,36.0,36.0,30.508474576271187
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16066,16066,16129,16121,906.0,906.0,66.2251655629139,66.2251655629139,63,55,126.0,110.0,,,-16.0,16.0,14.545454545454545
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16519,16518,16554,16577,916.0,916.0,65.50218340611353,65.50218340611353,35,59,70.0,118.0,,,48.0,48.0,40.67796610169492
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16977,16977,17018,17051,966.0,966.0,62.11180124223603,62.11180124223603,41,74,82.0,148.0,,,66.0,66.0,44.5945945945946
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17460,17459,17523,17534,994.0,994.0,60.36217303822938,60.36217303822938,63,75,126.0,150.0,,,24.0,24.0,16.0
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17957,17956,17996,18011,980.0,980.0,61.224489795918366,61.224489795918366,39,55,78.0,110.0,,,32.0,32.0,29.09090909090909
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18447,18446,18505,18522,992.0,992.0,60.483870967741936,60.483870967741936,58,76,116.0,152.0,,,36.0,36.0,23.684210526315788
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18943,18942,18994,19007,986.0,986.0,60.851926977687626,60.851926977687626,51,65,102.0,130.0,,,28.0,28.0,21.53846153846154
