,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,label_period,,,,,,,,,,,,,,,,,,,,,,,,
01,Baseline,0,0,0,0,122,125,392,392,208,208,262,242,1080.0,1080.0,55.55555555555555,55.55555555555555,54,34,216.0,136.0,,,-80.0,80.0,58.82352941176471
01,Baseline,0,1,1,1,392,392,650,650,479,479,525,515,1008.0,1008.0,59.523809523809526,59.523809523809526,46,36,184.0,144.0,,,-40.0,40.0,27.77777777777778
01,Baseline,0,2,2,2,650,650,907,907,730,730,768,767,1040.0,1040.0,57.69230769230769,57.69230769230769,38,37,152.0,148.0,,,-4.0,4.0,2.7027027027027026
01,Baseline,0,3,3,3,907,907,1174,1175,990,990,1025,1026,1084.0,1084.0,55.35055350553505,55.35055350553505,35,36,140.0,144.0,,,4.0,4.0,2.7777777777777777
01,Baseline,0,4,4,4,1174,1175,1436,1437,1262,1262,1295,1296,1028.0,1028.0,58.36575875486381,58.36575875486381,33,34,132.0,136.0,,,4.0,4.0,2.941176470588235
01,Baseline,0,5,5,5,1436,1437,1690,1691,1519,1519,1555,1555,1008.0,1008.0,59.523809523809526,59.523809523809526,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,0,6,6,6,1690,1691,1942,1943,1771,1771,1807,1807,1008.0,1008.0,59.523809523809526,59.523809523809526,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,0,7,7,7,1942,1943,2192,2192,2023,2023,2059,2060,996.0,996.0,60.24096385542169,60.24096385542169,36,37,144.0,148.0,,,4.0,4.0,2.7027027027027026
01,Baseline,0,8,8,8,2192,2192,2429,2430,2271,2271,2308,2309,924.0,924.0,64.93506493506493,64.93506493506493,37,38,148.0,152.0,,,4.0,4.0,2.631578947368421
01,Baseline,0,9,9,9,2429,2430,2659,2659,2503,2503,2539,2540,916.0,916.0,65.50218340611353,65.50218340611353,36,37,144.0,148.0,,,4.0,4.0,2.7027027027027026
01,Baseline,1,0,0,0,121,125,395,395,210,210,254,244,1096.0,1096.0,54.74452554744525,54.74452554744525,44,34,176.0,136.0,,,-40.0,40.0,29.411764705882355
01,Baseline,1,1,1,1,395,395,660,661,483,483,525,518,1040.0,1040.0,57.69230769230769,57.69230769230769,42,35,168.0,140.0,,,-28.0,28.0,20.0
01,Baseline,1,2,2,2,660,661,912,913,744,744,784,780,992.0,992.0,60.483870967741936,60.483870967741936,40,36,160.0,144.0,,,-16.0,16.0,11.11111111111111
01,Baseline,1,3,3,3,912,913,1162,1162,991,991,1027,1026,1000.0,1000.0,60.0,60.0,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,1,4,4,4,1162,1162,1417,1418,1242,1242,1277,1278,1036.0,1036.0,57.915057915057915,57.915057915057915,35,36,140.0,144.0,,,4.0,4.0,2.7777777777777777
01,Baseline,1,5,5,5,1417,1418,1665,1665,1500,1500,1536,1537,968.0,968.0,61.98347107438017,61.98347107438017,36,37,144.0,148.0,,,4.0,4.0,2.7027027027027026
01,Baseline,1,6,6,6,1665,1665,1908,1908,1742,1742,1779,1779,972.0,972.0,61.7283950617284,61.7283950617284,37,37,148.0,148.0,,,0.0,0.0,0.0
01,Baseline,1,7,7,7,1908,1908,2157,2157,1985,1985,2022,2023,1012.0,1012.0,59.28853754940712,59.28853754940712,37,38,148.0,152.0,,,4.0,4.0,2.631578947368421
01,Baseline,1,8,8,8,2157,2157,2411,2411,2238,2238,2274,2274,1016.0,1016.0,59.05511811023622,59.05511811023622,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,1,9,9,9,2411,2411,2657,2657,2492,2492,2529,2530,964.0,964.0,62.24066390041494,62.24066390041494,37,38,148.0,152.0,,,4.0,4.0,2.631578947368421
01,Baseline,2,0,0,0,126,125,358,359,200,200,236,235,928.0,928.0,64.6551724137931,64.6551724137931,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,2,1,1,1,358,359,591,591,432,432,468,467,936.0,936.0,64.1025641025641,64.1025641025641,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,2,2,2,2,591,591,831,831,665,665,700,701,972.0,972.0,61.7283950617284,61.7283950617284,35,36,140.0,144.0,,,4.0,4.0,2.7777777777777777
01,Baseline,2,3,3,3,831,831,1085,1085,908,908,944,944,1040.0,1040.0,57.69230769230769,57.69230769230769,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,2,4,4,4,1085,1085,1333,1333,1168,1168,1203,1203,964.0,964.0,62.24066390041494,62.24066390041494,35,35,140.0,140.0,,,0.0,0.0,0.0
01,Baseline,2,5,5,5,1333,1333,1570,1570,1409,1409,1445,1445,944.0,944.0,63.55932203389831,63.55932203389831,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,2,6,6,6,1570,1570,1807,1807,1645,1645,1680,1679,948.0,948.0,63.29113924050633,63.29113924050633,35,34,140.0,136.0,,,-4.0,4.0,2.941176470588235
01,Baseline,2,7,7,7,1807,1807,2042,2042,1882,1882,1919,1918,936.0,936.0,64.1025641025641,64.1025641025641,37,36,148.0,144.0,,,-4.0,4.0,2.7777777777777777
01,Baseline,2,8,8,8,2042,2042,2267,2267,2116,2116,2154,2153,880.0,880.0,68.18181818181819,68.18181818181819,38,37,152.0,148.0,,,-4.0,4.0,2.7027027027027026
01,Baseline,2,9,9,9,2267,2267,2486,2486,2336,2336,2373,2372,872.0,872.0,68.80733944954129,68.80733944954129,37,36,148.0,144.0,,,-4.0,4.0,2.7777777777777777
01,Baseline,3,0,0,0,131,125,352,352,200,200,237,236,884.0,884.0,67.87330316742081,67.87330316742081,37,36,148.0,144.0,,,-4.0,4.0,2.7777777777777777
01,Baseline,3,1,1,1,352,352,571,571,421,421,457,456,876.0,876.0,68.4931506849315,68.4931506849315,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,3,2,2,2,571,571,793,793,640,640,677,677,892.0,892.0,67.26457399103138,67.26457399103138,37,37,148.0,148.0,,,0.0,0.0,0.0
01,Baseline,3,3,3,3,793,793,1023,1023,863,863,898,899,936.0,936.0,64.1025641025641,64.1025641025641,35,36,140.0,144.0,,,4.0,4.0,2.7777777777777777
01,Baseline,3,4,4,4,1023,1023,1254,1254,1097,1097,1133,1132,920.0,920.0,65.21739130434783,65.21739130434783,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,3,5,5,5,1254,1254,1486,1486,1327,1327,1363,1362,928.0,928.0,64.6551724137931,64.6551724137931,36,35,144.0,140.0,,,-4.0,4.0,2.857142857142857
01,Baseline,3,6,6,6,1486,1486,1728,1728,1560,1560,1594,1595,988.0,988.0,60.72874493927126,60.72874493927126,34,35,136.0,140.0,,,4.0,4.0,2.857142857142857
01,Baseline,3,7,7,7,1728,1728,1979,1979,1806,1806,1842,1842,1016.0,1016.0,59.05511811023622,59.05511811023622,36,36,144.0,144.0,,,0.0,0.0,0.0
01,Baseline,3,8,8,8,1979,1979,2228,2228,2060,2060,2095,2095,984.0,984.0,60.97560975609756,60.97560975609756,35,35,140.0,140.0,,,0.0,0.0,0.0
01,Baseline,3,9,9,9,2228,2228,2481,2482,2306,2306,2342,2342,1028.0,1028.0,58.36575875486381,58.36575875486381,36,36,144.0,144.0,,,0.0,0.0,0.0
01,CognitiveWorkload,0,0,0,0,125,125,411,411,217,217,279,251,1144.0,1144.0,52.447552447552454,52.447552447552454,62,34,248.0,136.0,,,-112.0,112.0,82.35294117647058
01,CognitiveWorkload,0,1,1,1,411,411,678,678,503,503,551,537,1028.0,1028.0,58.36575875486381,58.36575875486381,48,34,192.0,136.0,,,-56.0,56.0,41.17647058823529
01,CognitiveWorkload,0,2,2,2,678,678,935,935,760,760,798,795,1028.0,1028.0,58.36575875486381,58.36575875486381,38,35,152.0,140.0,,,-12.0,12.0,8.571428571428571
01,CognitiveWorkload,0,3,3,3,935,935,1186,1186,1017,1017,1052,1051,992.0,992.0,60.483870967741936,60.483870967741936,35,34,140.0,136.0,,,-4.0,4.0,2.941176470588235
01,CognitiveWorkload,0,4,4,4,1186,1186,1428,1428,1265,1265,1302,1301,952.0,952.0,63.02521008403362,63.02521008403362,37,36,148.0,144.0,,,-4.0,4.0,2.7777777777777777
01,CognitiveWorkload,0,5,5,5,1428,1428,1670,1671,1503,1503,1537,1538,980.0,980.0,61.224489795918366,61.224489795918366,34,35,136.0,140.0,,,4.0,4.0,2.857142857142857
01,CognitiveWorkload,0,6,6,6,1670,1671,1916,1916,1749,1749,1783,1783,984.0,984.0,60.97560975609756,60.97560975609756,34,34,136.0,136.0,,,0.0,0.0,0.0
01,CognitiveWorkload,0,7,7,7,1916,1916,2159,2159,1994,1994,2029,2029,964.0,964.0,62.24066390041494,62.24066390041494,35,35,140.0,140.0,,,0.0,0.0,0.0
01,CognitiveWorkload,0,8,8,8,2159,2159,2401,2402,2235,2235,2271,2272,972.0,972.0,61.7283950617284,61.7283950617284,36,37,144.0,148.0,,,4.0,4.0,2.7027027027027026
01,CognitiveWorkload,0,9,9,9,2401,2402,2652,2652,2479,2479,2513,2513,1020.0,1020.0,58.8235294117647,58.8235294117647,34,34,136.0,136.0,,,0.0,0.0,0.0
