participant,phase,label_period,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
01,Baseline,0,144.4,144.8,-0.4,8.4,5.864595245400198,0.20523549091578544,10,10,0
01,Baseline,1,144.8,144.0,0.8,8.0,5.508843651258512,0.04107200484084534,10,10,0
01,Baseline,2,142.4,138.8,3.6,7.6,5.287430287430288,-0.15850736486866462,10,10,0
01,Baseline,3,142.4,144.0,-1.6,8.8,6.199270699270699,-0.06881023532039755,10,10,0
01,CognitiveWorkload,0,139.2,132.8,6.4,8.0,5.688419511948924,-0.14002800840280102,10,10,0
01,CognitiveWorkload,1,146.0,138.8,7.2,8.0,5.427160907037068,0.5914264548619033,10,10,0
01,CognitiveWorkload,2,149.6,134.0,15.6,15.6,10.284620582438297,0.05725983343138681,10,10,0
01,CognitiveWorkload,3,148.0,127.6,20.4,20.4,13.750942311917925,0.42766686606638954,10,10,0
02,Baseline,0,125.2,126.8,-1.6,7.2,5.790322580645162,0.29875271984342383,10,10,0
02,Baseline,1,126.4,131.2,-4.8,8.0,6.403198419118885,0.2899456850161263,10,10,0
02,Baseline,2,122.8,130.4,-7.6,8.4,6.886572201435939,0.5109714072571603,10,10,0
02,Baseline,3,125.2,132.4,-7.2,8.8,7.063319513263894,0.492469485721714,10,10,0
02,CognitiveWorkload,0,118.4,118.0,0.4,6.0,5.01124748907007,0.660869831336548,10,10,0
02,CognitiveWorkload,1,116.44444444444444,119.11111111111111,-2.6666666666666665,7.111111111111111,6.092866265280057,0.22081502765402505,9,9,0
02,CognitiveWorkload,2,118.0,119.2,-1.2,5.2,4.403940886699507,0.34658349660669086,10,10,0
02,CognitiveWorkload,3,118.4,125.2,-6.8,7.6,6.42677048572488,0.27806119974998833,10,10,0
03,Baseline,0,127.6,115.2,12.4,12.4,9.461859377181957,-0.4839745847829723,10,10,0
03,Baseline,1,127.2,109.6,17.6,17.6,13.637811942959,-0.08389536383820287,10,10,0
03,Baseline,2,131.2,123.6,7.6,10.0,7.546899258237019,-0.27758519176498253,10,10,0
03,Baseline,3,121.6,111.2,10.4,10.4,8.511352500854725,0.5040161287741853,10,10,0
03,CognitiveWorkload,0,137.2,130.4,6.8,9.2,6.5973699288327765,0.2665334612134428,10,10,0
03,CognitiveWorkload,1,134.0,121.6,12.4,12.4,9.077271264771266,0.33401569501642314,10,10,0
03,CognitiveWorkload,2,128.4,124.4,4.0,7.2,5.517254922496859,0.27800666605030017,10,10,0
03,CognitiveWorkload,3,130.8,127.2,3.6,6.0,4.482323232323233,0.3419289734514642,10,10,0
04,Baseline,0,124.8,123.6,1.2,2.8,2.268817204301075,0.4102564102564103,10,10,0
04,Baseline,1,124.4,100.8,23.6,25.2,20.36627186773182,0.34100643906399786,10,10,0
04,Baseline,2,128.8,104.0,24.8,27.2,22.288421687161126,0.7441256081936575,10,10,0
