participant,phase,label_period,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
01,Baseline,0,144.4,131.6,12.8,12.8,8.781831366970685,0.3628027076584322,10,10,0
01,Baseline,1,144.8,132.4,12.4,12.4,8.506849396942275,0.6554235895617387,10,10,0
01,Baseline,2,142.4,133.2,9.2,9.2,6.422388775329951,0.32732683535398865,10,10,0
01,Baseline,3,142.4,130.0,12.4,12.4,8.66130416130416,-0.32703497008386434,10,10,0
01,CognitiveWorkload,0,139.2,127.6,11.6,11.6,8.301398036692154,0.3768445758127968,10,10,0
01,CognitiveWorkload,1,146.0,130.0,16.0,16.0,10.80453518534014,0.48566186425718266,10,10,0
01,CognitiveWorkload,2,149.6,130.4,19.2,19.2,12.718238410792967,0.24540401987138402,10,10,0
01,CognitiveWorkload,3,148.0,128.8,19.2,19.2,12.896837872447628,0.659828879073858,10,10,0
02,Baseline,0,125.2,112.8,12.4,12.4,9.871639784946236,0.512147519731584,10,10,0
02,Baseline,1,126.4,114.0,12.4,12.4,9.68818046988236,0.3492151478847891,10,10,0
02,Baseline,2,122.8,110.8,12.0,12.0,9.659038241143358,0.019837990021453915,10,10,0
02,Baseline,3,125.2,110.4,14.8,14.8,11.761258300468533,0.64995557096191,10,10,0
02,CognitiveWorkload,0,118.4,110.4,8.0,8.8,7.295137658040884,0.6619820469421748,10,10,0
02,CognitiveWorkload,1,116.44444444444444,110.22222222222223,6.222222222222222,8.0,6.795292829775587,-0.17467279497708235,9,9,0
02,CognitiveWorkload,2,118.0,109.6,8.4,8.4,7.08128078817734,0.3042903097250923,10,10,0
02,CognitiveWorkload,3,118.4,110.4,8.0,8.0,6.714868372265481,0.12309149097933277,10,10,0
03,Baseline,0,127.6,110.8,16.8,16.8,13.001649560117304,-0.17604504134484428,10,10,0
03,Baseline,1,127.2,112.4,14.8,14.8,11.512811942959003,0.3445843938031585,10,10,0
03,Baseline,2,131.2,110.4,20.8,20.8,15.788931775056065,0.18463723646899913,10,10,0
03,Baseline,3,121.6,106.8,14.8,14.8,12.079071743977194,0.8314794192830982,10,10,0
03,CognitiveWorkload,0,137.2,118.8,18.4,18.4,13.20865527231626,-0.009316545551067801,10,10,0
03,CognitiveWorkload,1,134.0,116.8,17.2,17.2,12.668677606177607,0.40908400943566137,10,10,0
03,CognitiveWorkload,2,128.4,117.2,11.2,11.2,8.534378927524088,0.31840450844372825,10,10,0
03,CognitiveWorkload,3,130.8,117.6,13.2,13.2,9.884614647422996,-0.510407292070936,10,10,0
04,Baseline,0,124.8,113.2,11.6,11.6,9.254704301075268,-0.12803687993289598,10,10,0
04,Baseline,1,124.4,112.0,12.4,12.4,9.696358146858703,0.8941887724455001,10,10,0
04,Baseline,2,128.8,115.6,13.2,13.2,9.410387526723941,0.9595926212270883,10,10,0
04,Baseline,3,125.2,114.8,10.4,10.4,8.036607817360942,0.4649760376510433,10,10,0
04,CognitiveWorkload,0,126.8,110.0,16.8,16.8,13.22886119257087,0.4685212856658182,10,10,0
04,CognitiveWorkload,1,123.2,110.8,12.4,12.4,9.997983870967742,0.10012523486435175,10,10,0
04,CognitiveWorkload,2,122.4,108.8,13.6,13.6,11.10752688172043,0.49099025303098276,10,10,0
04,CognitiveWorkload,3,122.4,108.4,14.0,14.0,11.379773822766037,0.07142857142857138,10,10,0
05,Baseline,0,104.0,106.8,-2.8,12.4,16.201811536627996,0.3855678298825373,10,10,0
05,Baseline,1,104.0,106.4,-2.4,20.0,22.122558055231785,0.8933552280789044,10,10,0
05,Baseline,2,112.4,107.2,5.2,12.4,12.501068104009281,0.6291816072218642,10,10,0
05,Baseline,3,110.0,104.4,5.6,10.4,10.078693772033592,0.939349515027366,10,10,0
05,Baseline,4,126.4,109.6,16.8,16.8,13.030896009430165,0.5216505933704918,10,10,0
05,Baseline,5,124.0,112.0,12.0,12.0,9.379975571986302,0.7216878364870322,6,6,0
05,Baseline,6,104.8,106.4,-1.6,19.2,20.568560024205183,0.4855177032275236,5,5,0
05,Baseline,7,115.6,107.6,8.0,8.8,7.337162744559852,0.8843047135046234,10,10,0
06,Baseline,0,118.66666666666667,116.44444444444444,2.2222222222222223,4.888888888888889,4.174459962372457,0.13576884666042613,9,9,0
06,Baseline,1,109.6,115.6,-6.0,6.8,6.5450752950752955,0.027143764258299678,10,10,0
06,Baseline,2,117.2,117.2,0.0,4.0,3.416997722336988,-0.15617376188860607,10,10,0
06,Baseline,3,114.0,116.4,-2.4,3.2,2.8351578179164383,0.5423261445466403,10,10,0
06,CognitiveWorkload,0,121.6,115.2,6.4,6.4,5.219225064886912,0.7600065066233905,10,10,0
06,CognitiveWorkload,1,124.4,119.2,5.2,6.0,4.701979472140763,0.19412100558278306,10,10,0
06,CognitiveWorkload,2,122.4,116.8,5.6,8.8,7.29789833822092,0.5777466648897325,10,10,0
06,CognitiveWorkload,3,123.2,118.0,5.2,6.8,5.4174870828096635,0.13018891098082383,10,10,0
07,Baseline,0,98.2,100.2,-2.0,4.4,4.65000422283031,0.2734911304403287,20,20,0
07,Baseline,1,95.2,100.0,-4.8,4.8,5.280952380952381,-0.22821773229381917,10,10,0
07,Baseline,2,90.8,100.4,-9.6,9.6,13.455555555555554,0.10282931078758097,10,10,0
07,CognitiveWorkload,0,90.22222222222223,102.22222222222223,-12.0,12.88888888888889,17.4453400156725,-0.9541173540554615,9,9,0
07,CognitiveWorkload,1,80.0,95.6,-15.6,15.6,24.415120038723483,-0.17376201171422898,10,10,0
07,CognitiveWorkload,2,85.2,93.6,-8.4,10.0,13.477275203819826,0.14079697633917956,10,10,0
07,CognitiveWorkload,3,82.0,91.6,-9.6,9.6,15.544280953488116,0.45963855977692164,10,10,0
08,Baseline,0,112.0,111.6,0.4,9.2,8.095842987597111,0.9583336291106682,10,10,0
08,Baseline,1,107.6,109.2,-1.6,4.8,4.707463672980914,0.5934959349593496,10,10,0
08,Baseline,2,104.0,109.2,-5.2,10.0,10.30389667803461,-0.5672584756685631,10,10,0
08,Baseline,3,110.0,108.4,1.6,4.0,3.6362665431630945,0.4726379713460193,10,10,0
08,CognitiveWorkload,0,99.6,111.6,-12.0,12.0,12.481037802776934,-0.007004663155511655,10,10,0
08,CognitiveWorkload,1,98.0,111.6,-13.6,13.6,15.337973710480105,0.7099207897595377,10,10,0
08,CognitiveWorkload,2,96.4,112.8,-16.4,17.2,19.12348954209997,0.031567581587358555,10,10,0
08,CognitiveWorkload,3,98.0,112.8,-14.8,14.8,19.77077101642319,0.2001000750625547,10,10,0
09,Baseline,0,116.4,110.0,6.4,6.4,5.442952486890195,0.6534205098848515,10,10,0
09,Baseline,1,114.8,108.8,6.0,6.0,5.063562688701732,0.44597648774829973,10,10,0
09,Baseline,2,106.8,106.8,0.0,8.8,8.815933303189675,0.4703313520935453,10,10,0
09,Baseline,3,117.2,108.0,9.2,9.2,7.661846496106786,-0.3994677309684806,10,10,0
09,CognitiveWorkload,0,127.2,110.0,17.2,17.2,13.429863147605085,0.1384091330895666,10,10,0
09,CognitiveWorkload,1,125.2,108.4,16.8,16.8,13.399193548387098,0.4930125719808805,10,10,0
09,CognitiveWorkload,2,130.0,110.8,19.2,19.2,14.753787878787879,0.21821789023599236,10,10,0
09,CognitiveWorkload,3,128.8,111.6,17.2,17.2,13.345246823069406,0.3886658893356654,10,10,0
10,Baseline,0,125.2,112.0,13.2,13.2,10.520369855394884,0.46953014151584255,10,10,0
10,Baseline,1,126.0,111.6,14.4,14.4,11.375366568914956,0.07466013667894413,10,10,0
10,Baseline,2,128.0,110.0,18.0,18.0,14.01484604105572,0.2773500981126146,10,10,0
10,Baseline,3,126.4,112.8,13.6,13.6,10.743523949169111,0.7806247497997998,10,10,0
10,CognitiveWorkload,0,124.0,118.4,5.6,6.4,5.040115378743266,0.5943575267170572,10,10,0
10,CognitiveWorkload,1,128.8,113.6,15.2,15.2,11.712232620320856,-0.08006407690254352,10,10,0
10,CognitiveWorkload,2,130.8,122.4,8.4,10.8,8.187574956668884,0.3254263402637778,10,10,0
10,CognitiveWorkload,3,129.2,117.6,11.6,14.0,10.634446055972425,0.45736985247796413,10,10,0
12,Baseline,0,90.22222222222223,102.22222222222223,-12.0,12.88888888888889,14.957439467991211,0.025482359571881313,9,9,0
12,Baseline,1,93.2,103.2,-10.0,11.6,12.715076228119708,0.22325822887437907,10,10,0
12,Baseline,2,119.2,103.2,16.0,34.4,18.024700274447493,-0.642780989438697,10,10,0
12,Baseline,3,95.6,102.4,-6.8,14.8,16.892250663989795,0.02654347621616898,10,10,0
13,Baseline,0,99.2,106.0,-6.8,7.6,8.323852395591526,0.5619514869490163,10,10,0
13,Baseline,1,92.4,104.8,-12.4,12.4,13.692236024844721,0.4235367394533449,10,10,0
13,Baseline,2,101.2,106.4,-5.2,9.2,9.688585810324941,0.45932347675321794,10,10,0
13,Baseline,3,97.6,109.6,-12.0,12.8,14.039625028755461,0.015401027590842414,10,10,0
13,CognitiveWorkload,0,109.6,107.2,2.4,7.2,6.373839064161645,0.5454545454545454,10,10,0
13,CognitiveWorkload,1,103.6,105.6,-2.0,6.8,6.881178402917534,0.3350770243938135,10,10,0
13,CognitiveWorkload,2,107.6,108.4,-0.8,7.2,6.877240384136937,0.4322167390013544,10,10,0
13,CognitiveWorkload,3,110.0,108.4,1.6,6.4,5.547951189831056,0.5342128619170635,10,10,0
14,Baseline,0,126.8,110.8,16.0,16.0,12.46053881912761,0.011608304300919968,10,10,0
14,Baseline,1,126.8,111.6,15.2,15.2,11.932018320018877,0.5259482291109943,10,10,0
14,Baseline,2,129.2,112.0,17.2,17.2,13.148102056071696,0.5761512019156774,10,10,0
14,Baseline,3,132.8,112.4,20.4,20.4,15.318843079753895,0.3834128905580744,10,10,0
