,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,label_period,,,,,,,,,,,,,,,,,,,,,,,,
01,Baseline,0,0,0,0,122,125,392,392,208,208,247,242,1080.0,1080.0,55.55555555555555,55.55555555555555,39,34,156.0,136.0,,,-20.0,20.0,14.705882352941178
01,Baseline,0,1,1,1,392,392,650,650,479,479,524,515,1008.0,1008.0,59.523809523809526,59.523809523809526,45,36,180.0,144.0,,,-36.0,36.0,25.0
01,Baseline,0,2,2,2,650,650,907,907,730,730,771,767,1040.0,1040.0,57.69230769230769,57.69230769230769,41,37,164.0,148.0,,,-16.0,16.0,10.81081081081081
01,Baseline,0,3,3,3,907,907,1174,1175,990,990,1030,1026,1084.0,1084.0,55.35055350553505,55.35055350553505,40,36,160.0,144.0,,,-16.0,16.0,11.11111111111111
01,Baseline,0,4,4,4,1174,1175,1436,1437,1262,1262,1304,1296,1028.0,1028.0,58.36575875486381,58.36575875486381,42,34,168.0,136.0,,,-32.0,32.0,23.52941176470588
01,Baseline,0,5,5,5,1436,1437,1690,1691,1519,1519,1561,1555,1008.0,1008.0,59.523809523809526,59.523809523809526,42,36,168.0,144.0,,,-24.0,24.0,16.666666666666664
01,Baseline,0,6,6,6,1690,1691,1942,1943,1771,1771,1811,1807,1008.0,1008.0,59.523809523809526,59.523809523809526,40,36,160.0,144.0,,,-16.0,16.0,11.11111111111111
01,Baseline,0,7,7,7,1942,1943,2192,2192,2023,2023,2064,2060,996.0,996.0,60.24096385542169,60.24096385542169,41,37,164.0,148.0,,,-16.0,16.0,10.81081081081081
01,Baseline,0,8,8,8,2192,2192,2429,2430,2271,2271,2316,2309,924.0,924.0,64.93506493506493,64.93506493506493,45,38,180.0,152.0,,,-28.0,28.0,18.421052631578945
01,Baseline,0,9,9,9,2429,2430,2659,2659,2503,2503,2545,2540,916.0,916.0,65.50218340611353,65.50218340611353,42,37,168.0,148.0,,,-20.0,20.0,13.513513513513514
01,Baseline,1,0,0,0,121,125,395,395,210,210,249,244,1096.0,1096.0,54.74452554744525,54.74452554744525,39,34,156.0,136.0,,,-20.0,20.0,14.705882352941178
01,Baseline,1,1,1,1,395,395,660,661,483,483,524,518,1040.0,1040.0,57.69230769230769,57.69230769230769,41,35,164.0,140.0,,,-24.0,24.0,17.142857142857142
01,Baseline,1,2,2,2,660,661,912,913,744,744,789,780,992.0,992.0,60.483870967741936,60.483870967741936,45,36,180.0,144.0,,,-36.0,36.0,25.0
01,Baseline,1,3,3,3,912,913,1162,1162,991,991,1032,1026,1000.0,1000.0,60.0,60.0,41,35,164.0,140.0,,,-24.0,24.0,17.142857142857142
01,Baseline,1,4,4,4,1162,1162,1417,1418,1242,1242,1283,1278,1036.0,1036.0,57.915057915057915,57.915057915057915,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,Baseline,1,5,5,5,1417,1418,1665,1665,1500,1500,1543,1537,968.0,968.0,61.98347107438017,61.98347107438017,43,37,172.0,148.0,,,-24.0,24.0,16.216216216216218
01,Baseline,1,6,6,6,1665,1665,1908,1908,1742,1742,1785,1779,972.0,972.0,61.7283950617284,61.7283950617284,43,37,172.0,148.0,,,-24.0,24.0,16.216216216216218
01,Baseline,1,7,7,7,1908,1908,2157,2157,1985,1985,2026,2023,1012.0,1012.0,59.28853754940712,59.28853754940712,41,38,164.0,152.0,,,-12.0,12.0,7.894736842105263
01,Baseline,1,8,8,8,2157,2157,2411,2411,2238,2238,2280,2274,1016.0,1016.0,59.05511811023622,59.05511811023622,42,36,168.0,144.0,,,-24.0,24.0,16.666666666666664
01,Baseline,1,9,9,9,2411,2411,2657,2657,2492,2492,2537,2530,964.0,964.0,62.24066390041494,62.24066390041494,45,38,180.0,152.0,,,-28.0,28.0,18.421052631578945
01,Baseline,2,0,0,0,126,125,358,359,200,200,245,235,928.0,928.0,64.6551724137931,64.6551724137931,45,35,180.0,140.0,,,-40.0,40.0,28.57142857142857
01,Baseline,2,1,1,1,358,359,591,591,432,432,477,467,936.0,936.0,64.1025641025641,64.1025641025641,45,35,180.0,140.0,,,-40.0,40.0,28.57142857142857
01,Baseline,2,2,2,2,591,591,831,831,665,665,706,701,972.0,972.0,61.7283950617284,61.7283950617284,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,Baseline,2,3,3,3,831,831,1085,1085,908,908,949,944,1040.0,1040.0,57.69230769230769,57.69230769230769,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,Baseline,2,4,4,4,1085,1085,1333,1333,1168,1168,1210,1203,964.0,964.0,62.24066390041494,62.24066390041494,42,35,168.0,140.0,,,-28.0,28.0,20.0
01,Baseline,2,5,5,5,1333,1333,1570,1570,1409,1409,1450,1445,944.0,944.0,63.55932203389831,63.55932203389831,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,Baseline,2,6,6,6,1570,1570,1807,1807,1645,1645,1686,1679,948.0,948.0,63.29113924050633,63.29113924050633,41,34,164.0,136.0,,,-28.0,28.0,20.588235294117645
01,Baseline,2,7,7,7,1807,1807,2042,2042,1882,1882,1925,1918,936.0,936.0,64.1025641025641,64.1025641025641,43,36,172.0,144.0,,,-28.0,28.0,19.444444444444446
01,Baseline,2,8,8,8,2042,2042,2267,2267,2116,2116,2161,2153,880.0,880.0,68.18181818181819,68.18181818181819,45,37,180.0,148.0,,,-32.0,32.0,21.62162162162162
01,Baseline,2,9,9,9,2267,2267,2486,2486,2336,2336,2378,2372,872.0,872.0,68.80733944954129,68.80733944954129,42,36,168.0,144.0,,,-24.0,24.0,16.666666666666664
01,Baseline,3,0,0,0,131,125,352,352,200,200,243,236,884.0,884.0,67.87330316742081,67.87330316742081,43,36,172.0,144.0,,,-28.0,28.0,19.444444444444446
01,Baseline,3,1,1,1,352,352,571,571,421,421,464,456,876.0,876.0,68.4931506849315,68.4931506849315,43,35,172.0,140.0,,,-32.0,32.0,22.857142857142858
01,Baseline,3,2,2,2,571,571,793,793,640,640,681,677,892.0,892.0,67.26457399103138,67.26457399103138,41,37,164.0,148.0,,,-16.0,16.0,10.81081081081081
01,Baseline,3,3,3,3,793,793,1023,1023,863,863,903,899,936.0,936.0,64.1025641025641,64.1025641025641,40,36,160.0,144.0,,,-16.0,16.0,11.11111111111111
01,Baseline,3,4,4,4,1023,1023,1254,1254,1097,1097,1140,1132,920.0,920.0,65.21739130434783,65.21739130434783,43,35,172.0,140.0,,,-32.0,32.0,22.857142857142858
01,Baseline,3,5,5,5,1254,1254,1486,1486,1327,1327,1370,1362,928.0,928.0,64.6551724137931,64.6551724137931,43,35,172.0,140.0,,,-32.0,32.0,22.857142857142858
01,Baseline,3,6,6,6,1486,1486,1728,1728,1560,1560,1599,1595,988.0,988.0,60.72874493927126,60.72874493927126,39,35,156.0,140.0,,,-16.0,16.0,11.428571428571429
01,Baseline,3,7,7,7,1728,1728,1979,1979,1806,1806,1847,1842,1016.0,1016.0,59.05511811023622,59.05511811023622,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,Baseline,3,8,8,8,1979,1979,2228,2228,2060,2060,2103,2095,984.0,984.0,60.97560975609756,60.97560975609756,43,35,172.0,140.0,,,-32.0,32.0,22.857142857142858
01,Baseline,3,9,9,9,2228,2228,2481,2482,2306,2306,2347,2342,1028.0,1028.0,58.36575875486381,58.36575875486381,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,CognitiveWorkload,0,0,0,0,125,125,411,411,217,217,254,251,1144.0,1144.0,52.447552447552454,52.447552447552454,37,34,148.0,136.0,,,-12.0,12.0,8.823529411764707
01,CognitiveWorkload,0,1,1,1,411,411,678,678,503,503,542,537,1028.0,1028.0,58.36575875486381,58.36575875486381,39,34,156.0,136.0,,,-20.0,20.0,14.705882352941178
01,CognitiveWorkload,0,2,2,2,678,678,935,935,760,760,799,795,1028.0,1028.0,58.36575875486381,58.36575875486381,39,35,156.0,140.0,,,-16.0,16.0,11.428571428571429
01,CognitiveWorkload,0,3,3,3,935,935,1186,1186,1017,1017,1056,1051,992.0,992.0,60.483870967741936,60.483870967741936,39,34,156.0,136.0,,,-20.0,20.0,14.705882352941178
01,CognitiveWorkload,0,4,4,4,1186,1186,1428,1428,1265,1265,1306,1301,952.0,952.0,63.02521008403362,63.02521008403362,41,36,164.0,144.0,,,-20.0,20.0,13.88888888888889
01,CognitiveWorkload,0,5,5,5,1428,1428,1670,1671,1503,1503,1541,1538,980.0,980.0,61.224489795918366,61.224489795918366,38,35,152.0,140.0,,,-12.0,12.0,8.571428571428571
01,CognitiveWorkload,0,6,6,6,1670,1671,1916,1916,1749,1749,1787,1783,984.0,984.0,60.97560975609756,60.97560975609756,38,34,152.0,136.0,,,-16.0,16.0,11.76470588235294
01,CognitiveWorkload,0,7,7,7,1916,1916,2159,2159,1994,1994,2034,2029,964.0,964.0,62.24066390041494,62.24066390041494,40,35,160.0,140.0,,,-20.0,20.0,14.285714285714285
01,CognitiveWorkload,0,8,8,8,2159,2159,2401,2402,2235,2235,2274,2272,972.0,972.0,61.7283950617284,61.7283950617284,39,37,156.0,148.0,,,-8.0,8.0,5.405405405405405
01,CognitiveWorkload,0,9,9,9,2401,2402,2652,2652,2479,2479,2518,2513,1020.0,1020.0,58.8235294117647,58.8235294117647,39,34,156.0,136.0,,,-20.0,20.0,14.705882352941178
