participant,phase,label_period,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
01,Baseline,0,144.4,151.2,-6.8,6.8,4.752159280023057,0.6298696805856346,10,10,0
01,Baseline,1,144.8,152.4,-7.6,7.6,5.31342665088795,0.6619684638946262,10,10,0
01,Baseline,2,142.4,152.8,-10.4,10.4,7.328084386907916,0.48479484492583735,10,10,0
01,Baseline,3,142.4,153.2,-10.8,10.8,7.635349635349634,-0.21386180543479089,10,10,0
01,CognitiveWorkload,0,139.2,144.4,-5.2,6.0,4.321624145153557,0.45437943852831114,10,10,0
01,CognitiveWorkload,1,146.0,147.6,-1.6,4.0,2.824449836833738,0.6774490372475503,10,10,0
01,CognitiveWorkload,2,149.6,146.4,3.2,5.6,3.666097236058725,0.37992402279240267,10,10,0
01,CognitiveWorkload,3,148.0,140.4,7.6,8.4,5.685571661181417,0.4725710766969962,10,10,0
02,Baseline,0,125.2,134.0,-8.8,8.8,7.081317204301075,0.38411063979868787,10,10,0
02,Baseline,1,126.4,137.6,-11.2,11.2,8.965637324299726,0.647518267761447,10,10,0
02,Baseline,2,122.8,133.2,-10.4,10.4,8.564733120976168,0.45394893794390384,10,10,0
02,Baseline,3,125.2,131.6,-6.4,6.4,5.158077577780025,0.5519312794472947,10,10,0
02,CognitiveWorkload,0,118.4,127.2,-8.8,8.8,7.563216353538934,0.8137931370472139,10,10,0
02,CognitiveWorkload,1,116.44444444444444,127.55555555555556,-11.11111111111111,11.11111111111111,9.624156175880314,-0.10418645221412463,9,9,0
02,CognitiveWorkload,2,118.0,127.6,-9.6,9.6,8.163382594417078,0.53239713749995,10,10,0
02,CognitiveWorkload,3,118.4,129.2,-10.8,10.8,9.162402669632925,0.2825289656088067,10,10,0
03,Baseline,0,127.6,119.2,8.4,10.0,7.653889121631056,-0.38607780580214046,10,10,0
03,Baseline,1,127.2,120.0,7.2,8.8,6.779300356506238,-0.31852949464851604,10,10,0
03,Baseline,2,131.2,131.2,0.0,3.2,2.446074837559657,0.2182178902359924,10,10,0
03,Baseline,3,121.6,104.8,16.8,17.6,13.990144773654228,-0.46184220521170666,10,10,0
03,CognitiveWorkload,0,137.2,138.4,-1.2,5.2,3.768755947355018,0.3579299917631361,10,10,0
03,CognitiveWorkload,1,134.0,126.8,7.2,9.6,7.116095803595803,0.3888328216008594,10,10,0
03,CognitiveWorkload,2,128.4,131.2,-2.8,5.2,4.0445817623236975,0.4877686086797538,10,10,0
03,CognitiveWorkload,3,130.8,133.6,-2.8,4.4,3.404610622352558,0.6583225748013581,10,10,0
04,Baseline,0,124.8,86.0,38.8,38.8,31.05309139784946,-0.1384091330895666,10,10,0
04,Baseline,1,124.4,84.0,41.333333333333336,41.333333333333336,32.674414394844504,0.06299407883487121,10,9,1
04,Baseline,2,128.8,92.8,36.0,36.0,29.087378411000408,0.9555627088682931,10,10,0
04,Baseline,3,125.2,86.8,38.4,38.4,30.812126013313605,0.5384615384615384,10,10,0
04,CognitiveWorkload,0,126.8,78.8,48.0,48.0,37.76942815249267,-0.18573950184456012,10,10,0
04,CognitiveWorkload,1,123.2,94.0,29.2,30.0,24.119623655913976,-0.5322276818224781,10,10,0
04,CognitiveWorkload,2,122.4,116.4,6.0,8.4,6.96774193548387,0.6525530858234019,10,10,0
04,CognitiveWorkload,3,122.4,114.22222222222223,7.555555555555555,13.777777777777779,11.195567091006467,-0.26487422669602323,10,9,1
05,Baseline,0,104.0,73.2,30.8,33.2,30.292907870772165,0.07422696190252055,10,10,0
05,Baseline,1,104.0,69.6,34.4,36.8,32.46718310084038,0.06752103468038233,10,10,0
05,Baseline,2,112.4,79.6,32.8,37.6,33.15348213877626,-0.7620184741532626,10,10,0
05,Baseline,3,110.0,79.6,30.4,30.4,27.147680844677506,0.518393108604216,10,10,0
05,Baseline,4,126.4,63.55555555555556,62.666666666666664,62.666666666666664,49.00158553700616,-0.41317515162396945,10,9,1
05,Baseline,5,124.0,61.333333333333336,62.666666666666664,62.666666666666664,49.68987873236057,-0.6461623427559643,6,6,0
05,Baseline,6,104.8,70.4,34.4,34.4,31.993698505795283,0.8454785684337194,5,5,0
05,Baseline,7,115.6,71.6,44.0,44.0,37.69865914582266,0.17228499399444308,10,10,0
06,Baseline,0,118.66666666666667,98.22222222222223,20.444444444444443,26.666666666666668,22.505206974370243,0.23886298845614978,9,9,0
06,Baseline,1,109.6,101.6,8.0,12.0,10.855511346890657,0.3579262689244342,10,10,0
06,Baseline,2,117.2,99.6,17.6,20.0,17.339822024471637,0.7076023391812867,10,10,0
06,Baseline,3,114.0,107.6,6.4,13.6,12.017241379310343,0.40907921183226037,10,10,0
06,CognitiveWorkload,0,121.6,108.4,13.2,18.8,15.445657211716725,-0.07918280969433622,10,10,0
06,CognitiveWorkload,1,124.4,104.0,20.4,22.0,17.23430705834766,-0.4982338914791574,10,10,0
