participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,104.96153846153847,-31.384615384615383,31.384615384615383,45.78229231943745,52,52,0
VP_001,tsst,Pause_1,72.75,108.25,-35.5,35.5,58.370358933070186,12,12,0
VP_001,tsst,Talk,85.74468085106383,116.17021276595744,-30.425531914893618,30.51063829787234,40.61768418475552,47,47,0
VP_001,tsst,Math,69.52727272727273,105.94545454545455,-36.41818181818182,36.41818181818182,54.48514755385279,55,55,0
VP_001,tsst,Pause_5,70.15384615384616,105.0,-34.84615384615385,34.84615384615385,53.868067306759535,13,13,0
VP_001,ftsst,Prep,75.32,112.64,-37.32,37.32,57.58838659276498,50,50,0
VP_001,ftsst,Pause_1,59.666666666666664,112.86666666666666,-53.2,53.2,93.7161044862611,15,15,0
VP_001,ftsst,Talk,91.6590909090909,119.36363636363636,-27.704545454545453,27.795454545454547,39.2786799673309,44,44,0
VP_001,ftsst,Math,88.95121951219512,117.73170731707317,-28.78048780487805,29.51219512195122,45.91290619632542,41,41,0
VP_001,ftsst,Pause_5,105.38461538461539,121.0,-15.615384615384615,15.615384615384615,18.491889929502133,13,13,0
VP_002,tsst,Prep,79.53571428571429,115.89285714285714,-36.357142857142854,36.357142857142854,47.26158245643239,56,56,0
VP_002,tsst,Pause_1,78.05,114.35,-36.3,36.3,51.628915255760546,20,20,0
VP_002,tsst,Talk,71.22727272727273,110.98484848484848,-39.75757575757576,39.75757575757576,59.020684672508956,66,66,0
VP_002,tsst,Math,79.18181818181819,114.86363636363636,-35.68181818181818,35.68181818181818,46.48507393953408,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,121.0,-8.61111111111111,9.833333333333334,10.291524697097737,18,18,0
VP_002,ftsst,Prep,95.02380952380952,115.66666666666667,-20.642857142857142,20.642857142857142,24.50432938449046,42,42,0
VP_002,ftsst,Pause_1,61.95,101.7,-39.75,39.75,64.50990459354497,20,20,0
VP_002,ftsst,Talk,85.0,120.62745098039215,-35.627450980392155,35.627450980392155,48.936983883257,51,51,0
VP_002,ftsst,Math,67.6734693877551,111.0,-43.326530612244895,43.326530612244895,68.896488147885,49,49,0
VP_002,ftsst,Pause_5,116.58823529411765,121.94117647058823,-5.352941176470588,5.352941176470588,4.65667743770925,17,17,0
VP_003,tsst,Prep,67.275,115.85,-48.575,48.575,72.62073483477798,40,40,0
VP_003,tsst,Pause_1,66.3,118.8,-52.5,52.5,79.45443404634581,10,10,0
VP_003,tsst,Talk,66.30434782608695,109.69565217391305,-43.391304347826086,43.391304347826086,66.89884526271248,46,46,0
VP_003,tsst,Math,69.67441860465117,112.20930232558139,-42.53488372093023,42.53488372093023,64.34962436167436,43,43,0
VP_003,tsst,Pause_5,96.54545454545455,119.36363636363636,-22.818181818181817,22.818181818181817,25.65694075131065,11,11,0
VP_003,ftsst,Prep,112.11764705882354,120.94117647058823,-8.823529411764707,9.352941176470589,9.649131970474492,34,34,0
