participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,66.64102564102564,9.41025641025641,10.692307692307692,14.233900335552661,52,39,13
VP_001,tsst,Pause_1,72.75,83.85714285714286,-6.857142857142857,24.0,39.41422527755116,12,7,5
VP_001,tsst,Talk,85.74468085106383,90.95238095238095,-3.5476190476190474,19.833333333333332,26.4821207196573,47,42,5
VP_001,tsst,Math,69.52727272727273,73.38095238095238,-2.0,15.714285714285714,23.294822539523498,55,42,13
VP_001,tsst,Pause_5,70.15384615384616,64.88888888888889,10.555555555555555,17.444444444444443,24.9361066068001,13,9,4
VP_001,ftsst,Prep,75.32,72.6,6.425,10.625,13.420900134927894,50,40,10
VP_001,ftsst,Pause_1,59.666666666666664,53.2,5.6,9.2,15.212297936111224,15,5,10
VP_001,ftsst,Talk,91.6590909090909,103.07692307692308,-8.512820512820513,16.307692307692307,21.25563395036923,44,39,5
VP_001,ftsst,Math,88.95121951219512,97.60526315789474,-6.7105263157894735,17.289473684210527,25.93533131365309,41,38,3
VP_001,ftsst,Pause_5,105.38461538461539,106.61538461538461,-1.2307692307692308,5.384615384615385,6.8040927074684046,13,13,0
VP_002,tsst,Prep,79.53571428571429,85.58928571428571,-6.053571428571429,8.553571428571429,11.337002317774099,56,56,0
VP_002,tsst,Pause_1,78.05,81.95,-3.9,11.7,15.509915597019901,20,20,0
VP_002,tsst,Talk,71.22727272727273,66.08064516129032,5.064516129032258,12.483870967741936,17.303007040356487,66,62,4
VP_002,tsst,Math,79.18181818181819,80.72727272727273,-1.5454545454545454,10.484848484848484,13.287345211090463,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,113.5,-1.1111111111111112,8.0,7.503203243176429,18,18,0
VP_002,ftsst,Prep,95.02380952380952,99.28571428571429,-4.261904761904762,6.785714285714286,8.798130244321293,42,42,0
VP_002,ftsst,Pause_1,61.95,66.9,-4.95,5.05,8.090558269075208,20,20,0
VP_002,ftsst,Talk,85.0,96.84782608695652,-9.521739130434783,20.47826086956522,26.073772105488935,51,46,5
VP_002,ftsst,Math,67.6734693877551,70.33333333333333,-1.3333333333333333,14.285714285714286,22.170411529220686,49,42,7
VP_002,ftsst,Pause_5,116.58823529411765,123.76470588235294,-7.176470588235294,7.176470588235294,6.20547017375024,17,17,0
VP_003,tsst,Prep,67.275,70.53333333333333,-2.8333333333333335,7.3,10.858436032171634,40,30,10
VP_003,tsst,Pause_1,66.3,74.33333333333333,-8.0,19.77777777777778,29.944022707503102,10,9,1
VP_003,tsst,Talk,66.30434782608695,64.33333333333333,4.185185185185185,7.888888888888889,11.301010705341856,46,27,19
VP_003,tsst,Math,69.67441860465117,66.26470588235294,5.0,8.470588235294118,11.489149507723734,43,34,9
VP_003,tsst,Pause_5,96.54545454545455,94.36363636363636,2.1818181818181817,10.545454545454545,11.323338232109748,11,11,0
VP_003,ftsst,Prep,112.11764705882354,105.9090909090909,7.151515151515151,8.727272727272727,8.097703487182287,34,33,1
VP_003,ftsst,Pause_1,97.91666666666667,81.25,16.666666666666668,16.666666666666668,17.712287668735048,12,12,0
VP_003,ftsst,Talk,98.55,89.78947368421052,9.973684210526315,22.763157894736842,22.88576607356291,40,38,2
VP_003,ftsst,Math,102.67567567567568,101.29411764705883,2.735294117647059,14.147058823529411,16.06058515128578,37,34,3
VP_003,ftsst,Pause_5,118.0,112.6,5.4,5.8,5.163843674433946,10,10,0
VP_004,tsst,Prep,116.1470588235294,102.60606060606061,14.636363636363637,16.393939393939394,14.974459602248523,34,33,1
VP_004,tsst,Pause_1,133.6,118.0,15.6,15.6,11.690362917553868,10,10,0
VP_004,tsst,Talk,125.52272727272727,128.8048780487805,-3.268292682926829,20.390243902439025,17.19343949683568,44,41,3
VP_004,tsst,Math,119.16216216216216,110.21621621621621,8.945945945945946,18.135135135135137,17.02250468149942,37,37,0
VP_004,tsst,Pause_5,134.6,123.1,11.5,11.5,8.841778120503749,10,10,0
VP_004,ftsst,Prep,102.08333333333333,94.47058823529412,8.205882352941176,22.323529411764707,23.58259329321877,36,34,2
VP_004,ftsst,Pause_1,103.0,95.63636363636364,9.454545454545455,19.818181818181817,19.766741088342954,12,11,1
VP_004,ftsst,Talk,123.29411764705883,134.47058823529412,-11.176470588235293,11.176470588235293,9.527018818670735,34,34,0
VP_004,ftsst,Math,123.42857142857143,128.8,-5.371428571428571,14.8,14.840711967405989,35,35,0
VP_004,ftsst,Pause_5,136.1,132.7,3.4,10.4,7.798684031745711,10,10,0
VP_005,tsst,Prep,65.25490196078431,64.55172413793103,4.0344827586206895,6.0344827586206895,8.90905110092882,51,29,22
VP_005,tsst,Pause_1,54.705882352941174,63.111111111111114,-3.111111111111111,7.111111111111111,12.571398684295806,17,9,8
VP_005,tsst,Talk,69.94117647058823,92.07317073170732,-17.390243902439025,23.341463414634145,45.033768268058736,51,41,10
VP_005,tsst,Math,64.71428571428571,83.84444444444445,-15.822222222222223,20.22222222222222,39.29441167578482,56,45,11
VP_005,tsst,Pause_5,101.06666666666666,104.73333333333333,-3.6666666666666665,10.6,10.783929974521666,15,15,0
VP_005,ftsst,Prep,65.22727272727273,81.75,-13.416666666666666,26.416666666666668,46.57112231194943,44,24,20
VP_005,ftsst,Pause_1,74.33333333333333,84.77777777777777,-10.444444444444445,18.444444444444443,25.179160144323145,18,18,0
VP_005,ftsst,Talk,83.15094339622641,89.28571428571429,-4.489795918367347,17.959183673469386,27.558835232112852,53,49,4
VP_005,ftsst,Math,111.10204081632654,115.39583333333333,-2.7708333333333335,11.520833333333334,12.237608461557043,49,48,1
VP_005,ftsst,Pause_5,133.07142857142858,127.71428571428571,5.357142857142857,5.785714285714286,4.358595289791551,14,14,0
VP_020,tsst,Prep,78.46938775510205,89.6896551724138,-4.344827586206897,12.758620689655173,20.719755424767406,49,29,20
VP_020,tsst,Pause_1,82.78571428571429,104.0,-27.0,31.666666666666668,43.86712208757741,14,6,8
VP_020,tsst,Talk,73.53061224489795,122.82758620689656,-35.241379310344826,42.41379310344828,69.87089373928801,49,29,20
VP_020,tsst,Math,94.43478260869566,111.4390243902439,-14.975609756097562,24.536585365853657,35.814765591133224,46,41,5
VP_020,tsst,Pause_5,112.83333333333333,112.25,0.5833333333333334,2.0833333333333335,1.8286628699334921,12,12,0
VP_020,ftsst,Prep,66.0,102.15151515151516,-31.151515151515152,33.45454545454545,61.1249356229163,43,33,10
VP_020,ftsst,Pause_1,63.0,71.0,8.0,8.0,10.126582278481013,16,1,15
VP_020,ftsst,Talk,82.95121951219512,98.5,-14.823529411764707,19.764705882352942,34.13776483795767,41,34,7
VP_020,ftsst,Math,76.86046511627907,103.36363636363636,-20.424242424242426,22.606060606060606,38.946704028393995,43,33,10
VP_020,ftsst,Pause_5,113.0,117.08333333333333,-4.083333333333333,5.75,5.7944000702248175,12,12,0
VP_022,tsst,Prep,104.70588235294117,104.82352941176471,-0.11764705882352941,6.529411764705882,6.790086558341951,34,34,0
VP_022,tsst,Pause_1,92.25,89.41666666666667,2.8333333333333335,4.5,4.6948817148215145,12,12,0
VP_022,tsst,Talk,113.87179487179488,121.25641025641026,-7.384615384615385,16.307692307692307,16.852469042143063,39,39,0
VP_022,tsst,Math,112.0,113.51428571428572,-1.0571428571428572,8.2,7.920259104192063,36,35,1
VP_022,tsst,Pause_5,105.18181818181819,105.54545454545455,-0.36363636363636365,10.181818181818182,10.62348701017731,11,11,0
VP_022,ftsst,Prep,104.68571428571428,107.74285714285715,-3.057142857142857,8.485714285714286,8.964826519019145,35,35,0
VP_022,ftsst,Pause_1,86.0909090909091,109.45454545454545,-23.363636363636363,26.272727272727273,38.2662637409992,11,11,0
VP_022,ftsst,Talk,100.62857142857143,107.6,-6.9714285714285715,14.742857142857142,16.451302867648984,35,35,0
VP_022,ftsst,Math,108.8,109.37142857142857,-0.5714285714285714,8.457142857142857,8.372715388269784,35,35,0
VP_022,ftsst,Pause_5,103.36363636363636,112.27272727272727,-8.909090909090908,16.727272727272727,18.24484659886125,11,11,0
VP_023,tsst,Prep,86.93548387096774,77.06451612903226,9.870967741935484,9.870967741935484,11.234067977030266,31,31,0
VP_023,tsst,Pause_1,86.55555555555556,76.33333333333333,10.222222222222221,10.222222222222221,11.718116332907217,9,9,0
VP_023,tsst,Talk,93.9090909090909,86.68181818181819,7.2272727272727275,19.045454545454547,18.874126707380448,44,44,0
VP_023,tsst,Math,84.19565217391305,77.57777777777778,6.511111111111111,8.155555555555555,9.638701404295832,46,45,1
VP_023,tsst,Pause_5,92.7,86.7,6.0,14.4,17.111550419404264,10,10,0
VP_023,ftsst,Prep,80.0,75.27777777777777,5.416666666666667,8.25,9.958668731357406,37,36,1
VP_023,ftsst,Pause_1,83.4,76.2,7.2,9.4,11.176097530977149,10,10,0
VP_023,ftsst,Talk,91.9,98.47368421052632,-6.052631578947368,17.894736842105264,23.43642458043563,40,38,2
VP_023,ftsst,Math,85.58333333333333,86.05882352941177,0.17647058823529413,15.352941176470589,18.134983070048094,36,34,2
VP_023,ftsst,Pause_5,93.9,98.7,-4.8,17.8,18.57315367167441,10,10,0
VP_026,tsst,Prep,87.03508771929825,82.91228070175438,4.12280701754386,4.508771929824562,5.050661156929712,57,57,0
VP_026,tsst,Pause_1,82.10526315789474,78.42105263157895,3.6842105263157894,3.8947368421052633,4.653671814860675,19,19,0
VP_026,tsst,Talk,80.8125,84.6875,-3.875,9.15625,11.347545532624933,64,64,0
VP_026,tsst,Math,87.33898305084746,84.28813559322033,3.0508474576271185,4.915254237288136,5.506660565953739,59,59,0
VP_026,tsst,Pause_5,83.47058823529412,79.82352941176471,3.6470588235294117,3.8823529411764706,4.546761847665972,17,17,0
VP_026,ftsst,Prep,86.12698412698413,102.7936507936508,-16.666666666666668,22.73015873015873,26.62798532147203,63,63,0
VP_026,ftsst,Pause_1,82.7,80.2,2.5,3.2,3.8216599966749194,20,20,0
VP_026,ftsst,Talk,77.65671641791045,84.58461538461539,-5.984615384615385,9.092307692307692,12.211638834897911,67,65,2
VP_026,ftsst,Math,83.390625,90.40625,-7.015625,8.859375,10.507140750692091,64,64,0
VP_026,ftsst,Pause_5,92.6875,88.9375,3.75,8.625,9.30016011584269,16,16,0
VP_027,tsst,Prep,115.38461538461539,125.25641025641026,-9.871794871794872,15.974358974358974,14.742047917348618,39,39,0
VP_027,tsst,Pause_1,88.9090909090909,77.63636363636364,11.272727272727273,16.727272727272727,18.530399630979762,11,11,0
VP_027,tsst,Talk,108.45454545454545,120.04651162790698,-11.883720930232558,19.697674418604652,25.72027648847683,44,43,1
VP_027,tsst,Math,108.70731707317073,111.1951219512195,-2.4878048780487805,6.195121951219512,7.4513819317114915,41,41,0
VP_027,tsst,Pause_5,109.27272727272727,96.45454545454545,12.818181818181818,13.909090909090908,12.856273125593333,11,11,0
VP_027,ftsst,Prep,107.1,95.875,11.225,13.925,13.397858290239625,40,40,0
VP_027,ftsst,Pause_1,100.91666666666667,95.25,5.666666666666667,7.666666666666667,7.819697789776231,12,12,0
VP_027,ftsst,Talk,102.44186046511628,108.5,-6.642857142857143,19.738095238095237,21.41044952469813,43,42,1
VP_027,ftsst,Math,109.43589743589743,110.35897435897436,-0.9230769230769231,13.435897435897436,13.118824593905925,39,39,0
VP_027,ftsst,Pause_5,111.5,110.5,1.0,2.4,2.1478100236913624,10,10,0
VP_028,tsst,Prep,68.86792452830188,122.81132075471699,-53.943396226415096,54.54716981132076,84.66079000678126,53,53,0
VP_028,tsst,Pause_1,53.73684210526316,117.88888888888889,-48.22222222222222,48.22222222222222,96.76859872506537,19,9,10
VP_028,tsst,Talk,63.28358208955224,83.43137254901961,-17.137254901960784,20.03921568627451,40.19240577185412,67,51,16
VP_028,tsst,Math,89.67605633802818,104.52857142857142,-14.714285714285714,15.714285714285714,22.043966071585267,71,70,1
VP_028,tsst,Pause_5,98.3,108.45,-10.15,10.15,11.14704978817029,20,20,0
VP_028,ftsst,Prep,67.0,109.11764705882354,-38.11764705882353,45.411764705882355,81.00028797510674,48,34,14
VP_028,ftsst,Pause_1,65.95,91.73333333333333,-18.266666666666666,19.466666666666665,45.05791745988095,20,15,5
VP_028,ftsst,Talk,81.81967213114754,96.37037037037037,-12.222222222222221,17.444444444444443,26.919056914709536,61,54,7
VP_028,ftsst,Math,78.50769230769231,94.24074074074075,-12.222222222222221,16.11111111111111,20.45534078115323,65,54,11
VP_028,ftsst,Pause_5,97.88888888888889,114.05555555555556,-16.166666666666668,18.944444444444443,30.8948473423733,18,18,0
VP_029,tsst,Prep,86.52631578947368,105.63157894736842,-19.105263157894736,24.210526315789473,31.935380688843996,38,38,0
VP_029,tsst,Pause_1,78.9375,85.6,-6.6,8.066666666666666,11.059901609648902,16,15,1
VP_029,tsst,Talk,101.54761904761905,106.16666666666667,-4.619047619047619,11.333333333333334,10.888066043827683,42,42,0
VP_029,tsst,Math,103.39473684210526,106.97368421052632,-3.5789473684210527,21.36842105263158,23.245741983036265,38,38,0
VP_029,tsst,Pause_5,98.9090909090909,99.0,-0.09090909090909091,6.090909090909091,6.059579881090178,11,11,0
VP_029,ftsst,Prep,101.22222222222223,124.0,-22.77777777777778,23.38888888888889,35.63936322360866,36,36,0
VP_029,ftsst,Pause_1,103.84615384615384,107.0909090909091,-6.545454545454546,14.0,14.366582034853787,13,11,2
VP_029,ftsst,Talk,108.44444444444444,127.80555555555556,-19.36111111111111,21.805555555555557,26.667999630082264,36,36,0
VP_029,ftsst,Math,107.625,123.66666666666667,-14.384615384615385,22.17948717948718,25.91809875389751,40,39,1
VP_029,ftsst,Pause_5,130.0909090909091,142.72727272727272,-12.636363636363637,13.181818181818182,11.489971459136573,11,11,0
VP_030,tsst,Prep,55.62903225806452,64.80645161290323,-9.17741935483871,9.17741935483871,16.654625334945646,62,62,0
VP_030,tsst,Pause_1,57.130434782608695,69.8695652173913,-12.73913043478261,12.73913043478261,22.55122938389983,23,23,0
VP_030,tsst,Talk,63.10294117647059,79.4920634920635,-16.063492063492063,16.634920634920636,26.648154741654956,68,63,5
VP_030,tsst,Math,64.78333333333333,73.72881355932203,-8.813559322033898,8.813559322033898,13.808456362564355,60,59,1
VP_030,tsst,Pause_5,65.42105263157895,74.25,-9.4375,9.4375,14.612644355895457,19,16,3
VP_030,ftsst,Prep,66.76923076923077,67.21212121212122,1.2121212121212122,7.090909090909091,10.253459557872212,39,33,6
VP_030,ftsst,Pause_1,65.4375,70.9375,-5.5,5.5,8.455378139044432,16,16,0
VP_030,ftsst,Talk,84.82608695652173,96.68888888888888,-11.555555555555555,17.6,21.49393662867487,46,45,1
VP_030,ftsst,Math,86.17647058823529,96.55319148936171,-8.595744680851064,19.27659574468085,21.824516415700522,51,47,4
VP_030,ftsst,Pause_5,88.73333333333333,83.06666666666666,5.666666666666667,13.0,14.242983488954245,15,15,0
VP_031,tsst,Prep,77.5,74.94444444444444,2.5555555555555554,5.777777777777778,7.289258980487364,54,54,0
VP_031,tsst,Pause_1,80.75,75.75,5.0,5.6,6.848297153156882,20,20,0
VP_031,tsst,Talk,84.55,82.21052631578948,3.245614035087719,9.385964912280702,11.326196708779019,60,57,3
VP_031,tsst,Math,72.73134328358209,79.38805970149254,-6.656716417910448,8.029850746268657,11.321799513508262,67,67,0
VP_031,tsst,Pause_5,91.875,83.6875,8.1875,8.1875,8.850187245465367,16,16,0
VP_031,ftsst,Prep,89.38888888888889,81.61111111111111,7.777777777777778,8.38888888888889,9.045716902571852,36,36,0
VP_031,ftsst,Pause_1,77.15384615384616,73.07692307692308,4.076923076923077,4.384615384615385,5.287707701737483,13,13,0
VP_031,ftsst,Talk,92.1842105263158,86.23684210526316,5.947368421052632,11.68421052631579,13.151124947282813,38,38,0
VP_031,ftsst,Math,79.22727272727273,76.51162790697674,3.0,7.232558139534884,9.01372941231632,44,43,1
VP_031,ftsst,Pause_5,94.9090909090909,89.63636363636364,5.2727272727272725,10.0,10.911400867472421,11,11,0
VP_032,tsst,Prep,103.42424242424242,128.15625,-23.40625,25.40625,29.627905791850402,33,32,1
VP_032,tsst,Pause_1,85.77777777777777,77.0,8.777777777777779,8.777777777777779,10.184064074231024,9,9,0
VP_032,tsst,Talk,126.38636363636364,126.1590909090909,0.22727272727272727,9.909090909090908,9.05443379117758,44,44,0
VP_032,tsst,Math,89.37209302325581,89.3953488372093,-0.023255813953488372,16.953488372093023,19.666037723934988,43,43,0
VP_032,tsst,Pause_5,150.36363636363637,145.63636363636363,4.7272727272727275,4.7272727272727275,3.073897337065267,11,11,0
VP_032,ftsst,Prep,134.71428571428572,136.71428571428572,-2.0,9.642857142857142,8.508351079330279,28,28,0
VP_032,ftsst,Pause_1,92.0909090909091,123.18181818181819,-31.09090909090909,34.72727272727273,38.12482347566706,11,11,0
VP_032,ftsst,Talk,140.57142857142858,140.68571428571428,-0.11428571428571428,8.4,6.7130692912341985,35,35,0
VP_032,ftsst,Math,139.275,138.875,0.4,11.05,9.380707509126394,40,40,0
VP_032,ftsst,Pause_5,152.5,149.0,3.5,3.8333333333333335,2.4585954017181915,12,12,0
