participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,25.782608695652176,47.69565217391305,47.69565217391305,65.38287510817881,52,46,6
VP_001,tsst,Pause_1,72.75,45.166666666666664,27.583333333333332,31.083333333333332,40.33402598948262,12,12,0
VP_001,tsst,Talk,85.74468085106383,45.59574468085106,40.148936170212764,43.04255319148936,50.04976791445119,47,47,0
VP_001,tsst,Math,69.52727272727273,32.72727272727273,36.8,38.0,54.43707609309683,55,55,0
VP_001,tsst,Pause_5,70.15384615384616,37.76923076923077,32.38461538461539,32.38461538461539,44.33941836505606,13,13,0
VP_001,ftsst,Prep,75.32,36.52,38.8,40.44,51.51553103026521,50,50,0
VP_001,ftsst,Pause_1,59.666666666666664,60.0,-0.3333333333333333,7.8,13.536140483499281,15,15,0
VP_001,ftsst,Talk,91.6590909090909,53.79545454545455,37.86363636363637,42.68181818181818,45.615808013185216,44,44,0
VP_001,ftsst,Math,88.95121951219512,66.2439024390244,22.70731707317073,31.0,34.15451822524226,41,41,0
VP_001,ftsst,Pause_5,105.38461538461539,73.23076923076923,32.15384615384615,33.84615384615385,30.85050741132333,13,13,0
VP_002,tsst,Prep,79.53571428571429,47.857142857142854,31.678571428571427,31.678571428571427,38.97450537372862,56,56,0
VP_002,tsst,Pause_1,78.05,38.35,39.7,41.4,52.19146370989375,20,20,0
VP_002,tsst,Talk,71.22727272727273,32.89393939393939,38.333333333333336,38.78787878787879,54.59019697721683,66,66,0
VP_002,tsst,Math,79.18181818181819,44.63636363636363,34.54545454545455,35.15151515151515,44.10080246297107,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,63.0,49.388888888888886,49.388888888888886,44.55223635116984,18,18,0
VP_002,ftsst,Prep,95.02380952380952,34.57142857142857,60.45238095238095,60.45238095238095,63.57767859756566,42,42,0
VP_002,ftsst,Pause_1,61.95,25.15,36.8,36.8,59.52320597745205,20,20,0
VP_002,ftsst,Talk,85.0,63.294117647058826,21.705882352941178,27.352941176470587,30.80605300776988,51,51,0
VP_002,ftsst,Math,67.6734693877551,28.755555555555556,38.82222222222222,42.644444444444446,62.48196333046918,49,45,4
VP_002,ftsst,Pause_5,116.58823529411765,86.76470588235294,29.823529411764707,29.823529411764707,25.56079041834968,17,17,0
VP_003,tsst,Prep,67.275,63.925,3.35,5.85,8.577376503653324,40,40,0
VP_003,tsst,Pause_1,66.3,64.7,1.6,17.4,25.652540678275972,10,10,0
VP_003,tsst,Talk,66.30434782608695,35.77777777777778,30.488888888888887,30.711111111111112,46.25604261625301,46,45,1
VP_003,tsst,Math,69.67441860465117,51.81395348837209,17.86046511627907,18.790697674418606,26.198971130547196,43,43,0
VP_003,tsst,Pause_5,96.54545454545455,77.27272727272727,19.272727272727273,20.545454545454547,20.382853490973766,11,11,0
VP_003,ftsst,Prep,112.11764705882354,81.02941176470588,31.08823529411765,31.08823529411765,26.84559618506566,34,34,0
VP_003,ftsst,Pause_1,97.91666666666667,67.0,30.916666666666668,31.916666666666668,31.12459817850402,12,12,0
VP_003,ftsst,Talk,98.55,71.45,27.1,35.0,34.11978478123469,40,40,0
VP_003,ftsst,Math,102.67567567567568,58.888888888888886,43.5,47.27777777777778,45.41947392985441,37,36,1
VP_003,ftsst,Pause_5,118.0,78.3,39.7,39.7,34.218469719205736,10,10,0
VP_004,tsst,Prep,116.1470588235294,71.05882352941177,45.088235294117645,45.5,38.309041355412795,34,34,0
VP_004,tsst,Pause_1,133.6,81.2,52.4,52.4,39.181613690643175,10,10,0
VP_004,tsst,Talk,125.52272727272727,63.41463414634146,62.1219512195122,63.24390243902439,50.739896491226354,44,41,3
VP_004,tsst,Math,119.16216216216216,58.08108108108108,61.08108108108108,61.189189189189186,49.67250000585477,37,37,0
VP_004,tsst,Pause_5,134.6,87.3,47.3,47.3,35.81093195566016,10,10,0
VP_004,ftsst,Prep,102.08333333333333,81.36111111111111,20.72222222222222,21.444444444444443,19.85176598000872,36,36,0
VP_004,ftsst,Pause_1,103.0,73.91666666666667,29.083333333333332,31.083333333333332,26.655959427490064,12,12,0
VP_004,ftsst,Talk,123.29411764705883,98.02941176470588,25.264705882352942,25.441176470588236,20.456160954542188,34,34,0
VP_004,ftsst,Math,123.42857142857143,90.8,32.628571428571426,34.05714285714286,26.191258068647684,35,35,0
VP_004,ftsst,Pause_5,136.1,101.4,34.7,34.7,25.246559371722615,10,10,0
VP_005,tsst,Prep,65.25490196078431,37.35294117647059,27.901960784313726,28.372549019607842,42.730286690000625,51,51,0
VP_005,tsst,Pause_1,54.705882352941174,21.352941176470587,33.35294117647059,33.35294117647059,61.36321166750798,17,17,0
VP_005,tsst,Talk,69.94117647058823,46.12765957446808,23.893617021276597,29.46808510638298,40.29169895287104,51,47,4
VP_005,tsst,Math,64.71428571428571,51.839285714285715,12.875,19.160714285714285,28.81881510874722,56,56,0
VP_005,tsst,Pause_5,101.06666666666666,69.33333333333333,31.733333333333334,31.733333333333334,31.10840020790205,15,15,0
VP_005,ftsst,Prep,65.22727272727273,62.52272727272727,2.7045454545454546,12.795454545454545,18.625019179791803,44,44,0
VP_005,ftsst,Pause_1,74.33333333333333,45.388888888888886,28.944444444444443,28.944444444444443,38.56317242758942,18,18,0
VP_005,ftsst,Talk,83.15094339622641,58.41509433962264,24.735849056603772,29.528301886792452,34.28248764468623,53,53,0
VP_005,ftsst,Math,111.10204081632654,73.83333333333333,38.791666666666664,40.625,35.48550433691979,49,48,1
VP_005,ftsst,Pause_5,133.07142857142858,89.71428571428571,43.357142857142854,43.357142857142854,32.57798104625717,14,14,0
VP_020,tsst,Prep,78.46938775510205,63.6875,14.25,21.75,27.411156295716424,49,48,1
