,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,399,984,985,544,567,670,634,590.0,590.0,101.69491525423729,101.69491525423729,126,67,126.0,67.0,,,-59.0,59.0,88.05970149253731
VP_001,tsst,Prep,1,1,1,984,985,1569,1569,1133,1156,1243,1206,581.0,581.0,103.27022375215147,103.27022375215147,110,50,110.0,50.0,,,-60.0,60.0,120.0
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1735,1735,1840,1811,557.0,557.0,107.71992818671453,107.71992818671453,105,76,105.0,76.0,,,-29.0,29.0,38.15789473684211
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2272,2291,2402,2382,546.0,546.0,109.89010989010988,109.89010989010988,130,91,130.0,91.0,,,-39.0,39.0,42.857142857142854
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2844,2846,2945,2926,541.0,541.0,110.90573012939001,110.90573012939001,101,80,101.0,80.0,,,-21.0,21.0,26.25
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3378,3378,3487,3456,543.0,543.0,110.49723756906077,110.49723756906077,109,78,109.0,78.0,,,-31.0,31.0,39.743589743589745
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3901,3923,4029,3996,546.0,546.0,109.89010989010988,109.89010989010988,128,73,128.0,73.0,,,-55.0,55.0,75.34246575342466
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4863,4447,4469,4575,4542,550.0,550.0,109.09090909090908,109.09090909090908,128,73,128.0,73.0,,,-55.0,55.0,75.34246575342466
VP_001,tsst,Prep,8,8,8,4862,4863,5404,5404,4996,5022,5127,5102,537.0,537.0,111.73184357541899,111.73184357541899,131,80,131.0,80.0,,,-51.0,51.0,63.74999999999999
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5943,5535,5553,5665,5637,540.0,540.0,111.1111111111111,111.1111111111111,130,84,130.0,84.0,,,-46.0,46.0,54.761904761904766
VP_001,tsst,Prep,10,10,10,5943,5943,6484,6484,6075,6094,6202,6183,541.0,541.0,110.90573012939001,110.90573012939001,127,89,127.0,89.0,,,-38.0,38.0,42.69662921348314
VP_001,tsst,Prep,11,11,11,6484,6484,7032,7032,6617,6636,6746,6709,552.0,552.0,108.69565217391303,108.69565217391303,129,73,129.0,73.0,,,-56.0,56.0,76.71232876712328
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7168,7190,7296,7256,569.0,569.0,105.4481546572935,105.4481546572935,128,66,128.0,66.0,,,-62.0,62.0,93.93939393939394
