,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,491,491,536,578,912.0,912.0,65.78947368421052,65.78947368421052,45,87,90.0,174.0,,,84.0,84.0,48.275862068965516
GDN0005,Pause,1,1,1,808,808,1252,1252,948,948,1025,1026,874.0,874.0,68.64988558352402,68.64988558352402,77,78,154.0,156.0,,,2.0,2.0,1.282051282051282
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1385,1385,1453,1457,864.0,864.0,69.44444444444444,69.44444444444444,68,72,136.0,144.0,,,8.0,8.0,5.555555555555555
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1819,1819,1887,1890,858.0,858.0,69.93006993006993,69.93006993006993,68,71,136.0,142.0,,,6.0,6.0,4.225352112676056
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2247,2247,2294,2290,936.0,936.0,64.1025641025641,64.1025641025641,47,43,94.0,86.0,,,-8.0,8.0,9.30232558139535
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2715,2715,2778,2775,928.0,928.0,64.6551724137931,64.6551724137931,63,60,126.0,120.0,,,-6.0,6.0,5.0
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3178,3178,3253,3257,840.0,840.0,71.42857142857143,71.42857142857143,75,79,150.0,158.0,,,8.0,8.0,5.063291139240507
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3596,3596,3675,3676,836.0,836.0,71.77033492822967,71.77033492822967,79,80,158.0,160.0,,,2.0,2.0,1.25
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4015,4015,4054,4093,838.0,838.0,71.59904534606206,71.59904534606206,39,78,78.0,156.0,,,78.0,78.0,50.0
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4437,4437,4462,4512,846.0,846.0,70.92198581560284,70.92198581560284,25,75,50.0,150.0,,,100.0,100.0,66.66666666666666
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4858,4858,4905,4915,838.0,838.0,71.59904534606206,71.59904534606206,47,57,94.0,114.0,,,20.0,20.0,17.543859649122805
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5279,5279,5337,5337,842.0,842.0,71.25890736342043,71.25890736342043,58,58,116.0,116.0,,,0.0,0.0,0.0
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6151,6151,6222,6223,948.0,948.0,63.29113924050633,63.29113924050633,71,72,142.0,144.0,,,2.0,2.0,1.3888888888888888
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6627,6627,6678,6682,948.0,948.0,63.29113924050633,63.29113924050633,51,55,102.0,110.0,,,8.0,8.0,7.2727272727272725
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7100,7100,7129,7145,912.0,912.0,65.78947368421052,65.78947368421052,29,45,58.0,90.0,,,32.0,32.0,35.55555555555556
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7555,7555,7592,7610,850.0,850.0,70.58823529411765,70.58823529411765,37,55,74.0,110.0,,,36.0,36.0,32.72727272727273
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7981,7981,8040,8040,804.0,804.0,74.62686567164178,74.62686567164178,59,59,118.0,118.0,,,0.0,0.0,0.0
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8384,8384,8446,8447,782.0,782.0,76.72634271099744,76.72634271099744,62,63,124.0,126.0,,,2.0,2.0,1.5873015873015872
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8773,8773,8821,8818,778.0,778.0,77.12082262210797,77.12082262210797,48,45,96.0,90.0,,,-6.0,6.0,6.666666666666667
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9163,9163,9200,9205,806.0,806.0,74.44168734491315,74.44168734491315,37,42,74.0,84.0,,,10.0,10.0,11.904761904761903
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9566,9566,9642,9643,824.0,824.0,72.81553398058253,72.81553398058253,76,77,152.0,154.0,,,2.0,2.0,1.2987012987012987
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9978,9978,10055,10060,804.0,804.0,74.62686567164178,74.62686567164178,77,82,154.0,164.0,,,10.0,10.0,6.097560975609756
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10381,10381,10457,10459,872.0,872.0,68.80733944954129,68.80733944954129,76,78,152.0,156.0,,,4.0,4.0,2.564102564102564
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10816,10816,10887,10878,912.0,912.0,65.78947368421052,65.78947368421052,71,62,142.0,124.0,,,-18.0,18.0,14.516129032258066
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11272,11272,11337,11339,916.0,916.0,65.50218340611353,65.50218340611353,65,67,130.0,134.0,,,4.0,4.0,2.9850746268656714
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11730,11730,11791,11795,900.0,900.0,66.66666666666667,66.66666666666667,61,65,122.0,130.0,,,8.0,8.0,6.153846153846154
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12181,12181,12246,12250,968.0,968.0,61.98347107438017,61.98347107438017,65,69,130.0,138.0,,,8.0,8.0,5.797101449275362
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12666,12666,12737,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,71,72,142.0,144.0,,,2.0,2.0,1.3888888888888888
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13174,13174,13220,13241,996.0,996.0,60.24096385542169,60.24096385542169,46,67,92.0,134.0,,,42.0,42.0,31.343283582089555
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13671,13671,13707,13728,990.0,990.0,60.60606060606061,60.60606060606061,36,57,72.0,114.0,,,42.0,42.0,36.84210526315789
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14166,14166,14203,14234,968.0,968.0,61.98347107438017,61.98347107438017,37,68,74.0,136.0,,,62.0,62.0,45.588235294117645
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14651,14651,14724,14725,958.0,958.0,62.63048016701462,62.63048016701462,73,74,146.0,148.0,,,2.0,2.0,1.3513513513513513
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15129,15129,15160,15188,956.0,956.0,62.761506276150634,62.761506276150634,31,59,62.0,118.0,,,56.0,56.0,47.45762711864407
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15605,15605,15665,15666,916.0,916.0,65.50218340611353,65.50218340611353,60,61,120.0,122.0,,,2.0,2.0,1.639344262295082
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16065,16065,16120,16126,906.0,906.0,66.2251655629139,66.2251655629139,55,61,110.0,122.0,,,12.0,12.0,9.836065573770492
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16515,16515,16577,16574,916.0,916.0,65.50218340611353,65.50218340611353,62,59,124.0,118.0,,,-6.0,6.0,5.084745762711865
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16977,16977,17038,17050,966.0,966.0,62.11180124223603,62.11180124223603,61,73,122.0,146.0,,,24.0,24.0,16.43835616438356
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17459,17459,17519,17537,994.0,994.0,60.36217303822938,60.36217303822938,60,78,120.0,156.0,,,36.0,36.0,23.076923076923077
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17957,17957,17982,18012,980.0,980.0,61.224489795918366,61.224489795918366,25,55,50.0,110.0,,,60.0,60.0,54.54545454545454
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18445,18445,18487,18520,992.0,992.0,60.483870967741936,60.483870967741936,42,75,84.0,150.0,,,66.0,66.0,44.0
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18941,18941,18982,19008,986.0,986.0,60.851926977687626,60.851926977687626,41,67,82.0,134.0,,,52.0,52.0,38.80597014925373
