participant,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
GDN0005,Pause,132.19354838709677,156.7741935483871,-24.580645161290324,25.483870967741936,22.10593323095635,0.11613163918876655,62,62,0
GDN0005,Valsalva,143.77777777777777,146.0655737704918,-2.0,19.311475409836067,13.514090104964058,0.005668866983991456,63,61,2
GDN0005,HoldingBreath,132.86153846153846,149.23076923076923,-16.369230769230768,21.353846153846153,16.87061325346945,0.4301608606243374,65,65,0
GDN0005,TiltUp,165.30666666666667,182.18666666666667,-16.88,18.16,12.524723020123048,0.5781094814110518,75,75,0
GDN0005,TiltLevel,128.46428571428572,133.7560975609756,-1.951219512195122,30.048780487804876,24.0251509600093,0.47460702620166423,56,41,15
GDN0006,Pause,165.8148148148148,179.59259259259258,-13.777777777777779,14.148148148148149,8.747204774951282,0.2338817508530163,54,54,0
GDN0006,Valsalva,159.0,178.0,-19.0,19.0,12.32554466829852,0.16299122255239412,54,54,0
GDN0006,TiltUp,191.15625,207.96875,-16.8125,16.8125,8.883678842206873,0.2518040452621059,64,64,0
GDN0006,TiltLevel,151.92727272727274,176.5818181818182,-24.654545454545456,24.654545454545456,17.28241659511475,0.004980480322496188,55,55,0
GDN0007,Pause,134.61290322580646,146.63636363636363,-7.7727272727272725,32.40909090909091,24.02579980949895,0.530434646510911,62,44,18
GDN0007,Valsalva,144.73684210526315,140.73170731707316,5.7073170731707314,37.609756097560975,26.59093866232376,0.35501022350589523,57,41,16
GDN0007,HoldingBreath,141.16363636363636,145.92592592592592,-5.148148148148148,30.85185185185185,22.687997795451707,0.3685800261623465,55,54,1
GDN0007,TiltUp,156.02857142857144,177.57142857142858,-21.542857142857144,24.228571428571428,15.929903119642228,0.10797443575202702,70,70,0
GDN0007,TiltLevel,139.05454545454546,133.1,9.65,39.75,29.18710992714326,0.2391219980088677,55,40,15
GDN0008,Pause,158.9090909090909,180.11111111111111,-20.925925925925927,21.59259259259259,13.978967957311966,0.052646397683760865,55,54,1
GDN0008,Valsalva,164.14285714285714,174.64285714285714,-10.5,17.5,10.928281372799335,0.21725639187080634,56,56,0
GDN0008,HoldingBreath,173.46268656716418,186.94117647058823,-22.470588235294116,22.470588235294116,14.19408064989367,0.3821446910330628,67,17,50
GDN0008,TiltUp,183.91044776119404,180.85714285714286,1.25,24.107142857142858,13.513210223844654,0.5210386394490918,67,56,11
GDN0008,TiltLevel,172.1153846153846,177.69230769230768,-5.576923076923077,19.807692307692307,11.98539201438167,0.2978522167833262,52,52,0
GDN0009,Pause,150.34615384615384,152.44444444444446,-8.74074074074074,28.296296296296298,20.250556064008784,0.39139219201853803,52,27,25
GDN0009,Valsalva,142.23076923076923,123.3529411764706,17.647058823529413,50.94117647058823,37.762447804885845,0.2419308068175316,52,34,18
GDN0009,TiltUp,156.675,159.75,-4.833333333333333,32.166666666666664,21.309756090716053,0.06092565165730546,80,24,56
GDN0009,TiltLevel,152.20408163265307,165.93103448275863,-17.24137931034483,32.13793103448276,22.633348672274302,0.11428240008204027,49,29,20
GDN0010,Pause,125.9090909090909,157.90243902439025,-31.365853658536587,39.26829268292683,34.268173094428505,-0.06664955575059221,44,41,3
GDN0010,HoldingBreath,121.48936170212765,111.67567567567568,9.45945945945946,46.0,41.04682389516382,0.2619659439562181,47,37,10
GDN0010,TiltUp,136.54545454545453,126.10810810810811,10.594594594594595,48.648648648648646,37.04422835764929,0.16905208381612707,44,37,7
GDN0010,TiltLevel,121.17073170731707,159.85365853658536,-38.68292682926829,45.02439024390244,42.66274553445784,0.02986777061943579,41,41,0
GDN0011,Pause,132.59649122807016,160.92857142857142,-28.25,31.678571428571427,25.60100386226362,0.1890195238425089,57,56,1
GDN0011,Valsalva,121.9672131147541,135.13333333333333,-13.266666666666667,28.6,24.44664113485353,0.2724037792822511,61,60,1
GDN0011,HoldingBreath,134.63636363636363,141.63076923076923,-6.953846153846154,22.953846153846154,17.15291381374635,0.22236948405787257,66,65,1
GDN0011,TiltUp,149.11627906976744,169.41860465116278,-20.302325581395348,20.627906976744185,14.126274432690598,0.22104919550054564,86,86,0
GDN0011,TiltLevel,124.53571428571429,147.14285714285714,-22.607142857142858,29.75,24.97694978858286,0.23225085873318355,56,56,0
GDN0012,Pause,115.40625,145.59375,-30.1875,34.9375,36.23554543775258,0.08346495197601589,64,64,0
GDN0012,Valsalva,127.64179104477611,149.47540983606558,-24.19672131147541,29.114754098360656,24.768634048461685,0.023950180578096916,67,61,6
GDN0012,HoldingBreath,128.0,154.03125,-26.03125,27.96875,26.514801727436783,0.4563087613613795,64,64,0
GDN0012,TiltUp,153.85365853658536,143.1153846153846,11.23076923076923,41.07692307692308,27.032301106530387,0.1733914173814083,82,52,30
GDN0012,TiltLevel,113.06849315068493,144.80555555555554,-31.72222222222222,33.333333333333336,31.07965800815934,0.40592164418420823,73,72,1
GDN0013,Pause,152.21212121212122,129.65217391304347,23.782608695652176,37.78260869565217,25.1942664578391,0.48403497770908704,66,46,20
GDN0013,Valsalva,152.43076923076924,138.53125,14.0,35.0,23.290727971081555,0.1339544752912251,65,64,1
GDN0013,HoldingBreath,143.18032786885246,129.45833333333334,14.333333333333334,38.916666666666664,29.66515831225314,0.4333815716008772,61,48,13
GDN0013,TiltUp,148.675,171.225,-22.55,22.9,15.710214215272453,0.09127133783226697,80,80,0
GDN0013,TiltLevel,141.36507936507937,131.3913043478261,11.869565217391305,40.21739130434783,28.442979161446225,0.24936236279561208,63,46,17
GDN0014,Pause,110.92957746478874,83.71428571428571,30.5,59.92857142857143,55.08802013933536,0.2621473330136993,71,56,15
GDN0014,Valsalva,99.88888888888889,86.64285714285714,15.357142857142858,47.857142857142854,50.20021410763808,0.33825642911045606,72,56,16
GDN0014,HoldingBreath,120.57971014492753,98.0,16.555555555555557,51.44444444444444,45.3614416521343,-0.17378413666472503,69,18,51
GDN0014,TiltUp,135.89247311827958,163.0752688172043,-27.182795698924732,27.182795698924732,20.616825340878112,-0.028972757405540478,93,93,0
GDN0014,TiltLevel,114.52459016393442,76.125,40.625,60.708333333333336,54.34876143752869,0.4438981063785747,61,48,13
GDN0016,Pause,128.2127659574468,118.58536585365853,12.292682926829269,31.609756097560975,25.35673886622177,0.6001608498199055,47,41,6
GDN0016,Valsalva,127.6923076923077,115.6470588235294,15.882352941176471,40.470588235294116,31.430455033634484,0.16551701514437528,52,34,18
GDN0016,HoldingBreath,129.73076923076923,125.37142857142857,8.914285714285715,33.371428571428574,23.97124837810521,0.11764965088877785,52,35,17
