,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,492,492,537,568,912.0,912.0,65.78947368421052,65.78947368421052,45,76,90.0,152.0,,,62.0,62.0,40.78947368421053
GDN0005,Pause,1,1,1,808,808,1252,1252,948,948,1030,1025,874.0,874.0,68.64988558352402,68.64988558352402,82,77,164.0,154.0,,,-10.0,10.0,6.493506493506493
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1385,1386,1457,1456,864.0,864.0,69.44444444444444,69.44444444444444,72,70,144.0,140.0,,,-4.0,4.0,2.857142857142857
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1817,1817,1890,1888,858.0,858.0,69.93006993006993,69.93006993006993,73,71,146.0,142.0,,,-4.0,4.0,2.8169014084507045
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2246,2246,2299,2293,936.0,936.0,64.1025641025641,64.1025641025641,53,47,106.0,94.0,,,-12.0,12.0,12.76595744680851
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2714,2714,2782,2780,928.0,928.0,64.6551724137931,64.6551724137931,68,66,136.0,132.0,,,-4.0,4.0,3.0303030303030303
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3178,3178,3259,3254,840.0,840.0,71.42857142857143,71.42857142857143,81,76,162.0,152.0,,,-10.0,10.0,6.578947368421052
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3598,3597,3683,3674,836.0,836.0,71.77033492822967,71.77033492822967,85,77,170.0,154.0,,,-16.0,16.0,10.38961038961039
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4016,4016,4087,4093,838.0,838.0,71.59904534606206,71.59904534606206,71,77,142.0,154.0,,,12.0,12.0,7.792207792207792
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4435,4435,4524,4512,846.0,846.0,70.92198581560284,70.92198581560284,89,77,178.0,154.0,,,-24.0,24.0,15.584415584415584
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4858,4859,4922,4915,838.0,838.0,71.59904534606206,71.59904534606206,64,56,128.0,112.0,,,-16.0,16.0,14.285714285714285
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5277,5278,5338,5337,842.0,842.0,71.25890736342043,71.25890736342043,61,59,122.0,118.0,,,-4.0,4.0,3.389830508474576
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6152,6152,6224,6223,948.0,948.0,63.29113924050633,63.29113924050633,72,71,144.0,142.0,,,-2.0,2.0,1.4084507042253522
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6626,6627,6683,6682,948.0,948.0,63.29113924050633,63.29113924050633,57,55,114.0,110.0,,,-4.0,4.0,3.6363636363636362
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7100,7100,7155,7145,912.0,912.0,65.78947368421052,65.78947368421052,55,45,110.0,90.0,,,-20.0,20.0,22.22222222222222
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7556,7556,7609,7609,850.0,850.0,70.58823529411765,70.58823529411765,53,53,106.0,106.0,,,0.0,0.0,0.0
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7981,7981,8042,8040,804.0,804.0,74.62686567164178,74.62686567164178,61,59,122.0,118.0,,,-4.0,4.0,3.389830508474576
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8383,8383,8450,8447,782.0,782.0,76.72634271099744,76.72634271099744,67,64,134.0,128.0,,,-6.0,6.0,4.6875
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8774,8774,8835,8828,778.0,778.0,77.12082262210797,77.12082262210797,61,54,122.0,108.0,,,-14.0,14.0,12.962962962962962
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9163,9163,9230,9201,806.0,806.0,74.44168734491315,74.44168734491315,67,38,134.0,76.0,,,-58.0,58.0,76.31578947368422
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9566,9566,9645,9643,824.0,824.0,72.81553398058253,72.81553398058253,79,77,158.0,154.0,,,-4.0,4.0,2.5974025974025974
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9978,9979,10061,10057,804.0,804.0,74.62686567164178,74.62686567164178,83,78,166.0,156.0,,,-10.0,10.0,6.41025641025641
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10380,10380,10463,10459,872.0,872.0,68.80733944954129,68.80733944954129,83,79,166.0,158.0,,,-8.0,8.0,5.063291139240507
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10816,10816,10900,10880,912.0,912.0,65.78947368421052,65.78947368421052,84,64,168.0,128.0,,,-40.0,40.0,31.25
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11272,11272,11341,11339,916.0,916.0,65.50218340611353,65.50218340611353,69,67,138.0,134.0,,,-4.0,4.0,2.9850746268656714
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11730,11730,11793,11797,900.0,900.0,66.66666666666667,66.66666666666667,63,67,126.0,134.0,,,8.0,8.0,5.970149253731343
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12180,12180,12249,12249,968.0,968.0,61.98347107438017,61.98347107438017,69,69,138.0,138.0,,,0.0,0.0,0.0
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12664,12665,12738,12737,1018.0,1018.0,58.93909626719057,58.93909626719057,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13173,13173,13245,13241,996.0,996.0,60.24096385542169,60.24096385542169,72,68,144.0,136.0,,,-8.0,8.0,5.88235294117647
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13671,13671,13728,13728,990.0,990.0,60.60606060606061,60.60606060606061,57,57,114.0,114.0,,,0.0,0.0,0.0
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14166,14166,14228,14235,968.0,968.0,61.98347107438017,61.98347107438017,62,69,124.0,138.0,,,14.0,14.0,10.144927536231885
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14650,14651,14728,14725,958.0,958.0,62.63048016701462,62.63048016701462,78,74,156.0,148.0,,,-8.0,8.0,5.405405405405405
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15129,15129,15189,15187,956.0,956.0,62.761506276150634,62.761506276150634,60,58,120.0,116.0,,,-4.0,4.0,3.4482758620689653
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15607,15607,15667,15666,916.0,916.0,65.50218340611353,65.50218340611353,60,59,120.0,118.0,,,-2.0,2.0,1.694915254237288
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16065,16066,16120,16121,906.0,906.0,66.2251655629139,66.2251655629139,55,55,110.0,110.0,,,0.0,0.0,0.0
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16518,16518,16592,16577,916.0,916.0,65.50218340611353,65.50218340611353,74,59,148.0,118.0,,,-30.0,30.0,25.423728813559322
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16976,16977,17041,17051,966.0,966.0,62.11180124223603,62.11180124223603,65,74,130.0,148.0,,,18.0,18.0,12.162162162162163
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17459,17459,17520,17534,994.0,994.0,60.36217303822938,60.36217303822938,61,75,122.0,150.0,,,28.0,28.0,18.666666666666668
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17956,17956,18019,18011,980.0,980.0,61.224489795918366,61.224489795918366,63,55,126.0,110.0,,,-16.0,16.0,14.545454545454545
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18446,18446,18526,18522,992.0,992.0,60.483870967741936,60.483870967741936,80,76,160.0,152.0,,,-8.0,8.0,5.263157894736842
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18942,18942,19007,19007,986.0,986.0,60.851926977687626,60.851926977687626,65,65,130.0,130.0,,,0.0,0.0,0.0
