,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,495,492,463,568,912.0,912.0,65.78947368421052,65.78947368421052,,76,,152.0,negative_pep,,,,
GDN0005,Pause,1,1,1,808,808,1252,1252,951,948,1025,1025,874.0,874.0,68.64988558352402,68.64988558352402,74,77,148.0,154.0,,,6.0,6.0,3.896103896103896
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1388,1386,1345,1456,864.0,864.0,69.44444444444444,69.44444444444444,,70,,140.0,negative_pep,,,,
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1820,1817,1910,1888,858.0,858.0,69.93006993006993,69.93006993006993,90,71,180.0,142.0,,,-38.0,38.0,26.76056338028169
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2249,2246,2244,2293,936.0,936.0,64.1025641025641,64.1025641025641,,47,,94.0,negative_pep,,,,
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2717,2714,2699,2780,928.0,928.0,64.6551724137931,64.6551724137931,,66,,132.0,negative_pep,,,,
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3181,3178,3177,3254,840.0,840.0,71.42857142857143,71.42857142857143,,76,,152.0,negative_pep,,,,
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3601,3597,3602,3674,836.0,836.0,71.77033492822967,71.77033492822967,1,77,2.0,154.0,,,152.0,152.0,98.7012987012987
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4019,4016,4021,4093,838.0,838.0,71.59904534606206,71.59904534606206,2,77,4.0,154.0,,,150.0,150.0,97.40259740259741
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4438,4435,4430,4512,846.0,846.0,70.92198581560284,70.92198581560284,,77,,154.0,negative_pep,,,,
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4861,4859,4850,4915,838.0,838.0,71.59904534606206,71.59904534606206,,56,,112.0,negative_pep,,,,
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5280,5278,5370,5337,842.0,842.0,71.25890736342043,71.25890736342043,90,59,180.0,118.0,,,-62.0,62.0,52.54237288135594
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6155,6152,6222,6223,948.0,948.0,63.29113924050633,63.29113924050633,67,71,134.0,142.0,,,8.0,8.0,5.633802816901409
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6629,6627,6718,6682,948.0,948.0,63.29113924050633,63.29113924050633,89,55,178.0,110.0,,,-68.0,68.0,61.81818181818181
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7103,7100,7053,7145,912.0,912.0,65.78947368421052,65.78947368421052,,45,,90.0,negative_pep,,,,
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7559,7556,7504,7609,850.0,850.0,70.58823529411765,70.58823529411765,,53,,106.0,negative_pep,,,,
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7984,7981,7977,8040,804.0,804.0,74.62686567164178,74.62686567164178,,59,,118.0,negative_pep,,,,
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8386,8383,8380,8447,782.0,782.0,76.72634271099744,76.72634271099744,,64,,128.0,negative_pep,,,,
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8777,8774,8784,8828,778.0,778.0,77.12082262210797,77.12082262210797,7,54,14.0,108.0,,,94.0,94.0,87.03703703703704
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9166,9163,9182,9201,806.0,806.0,74.44168734491315,74.44168734491315,16,38,32.0,76.0,,,44.0,44.0,57.89473684210527
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9569,9566,9642,9643,824.0,824.0,72.81553398058253,72.81553398058253,73,77,146.0,154.0,,,8.0,8.0,5.194805194805195
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9981,9979,10055,10057,804.0,804.0,74.62686567164178,74.62686567164178,74,78,148.0,156.0,,,8.0,8.0,5.128205128205128
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10383,10380,10457,10459,872.0,872.0,68.80733944954129,68.80733944954129,74,79,148.0,158.0,,,10.0,10.0,6.329113924050633
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10819,10816,10812,10880,912.0,912.0,65.78947368421052,65.78947368421052,,64,,128.0,negative_pep,,,,
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11275,11272,11256,11339,916.0,916.0,65.50218340611353,65.50218340611353,,67,,134.0,negative_pep,,,,
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11733,11730,11685,11797,900.0,900.0,66.66666666666667,66.66666666666667,,67,,134.0,negative_pep,,,,
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12183,12180,12273,12249,968.0,968.0,61.98347107438017,61.98347107438017,90,69,180.0,138.0,,,-42.0,42.0,30.434782608695656
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12667,12665,12651,12737,1018.0,1018.0,58.93909626719057,58.93909626719057,,72,,144.0,negative_pep,,,,
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13176,13173,13261,13241,996.0,996.0,60.24096385542169,60.24096385542169,85,68,170.0,136.0,,,-34.0,34.0,25.0
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13674,13671,13609,13728,990.0,990.0,60.60606060606061,60.60606060606061,,57,,114.0,negative_pep,,,,
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14169,14166,14083,14235,968.0,968.0,61.98347107438017,61.98347107438017,,69,,138.0,negative_pep,,,,
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14653,14651,14581,14725,958.0,958.0,62.63048016701462,62.63048016701462,,74,,148.0,negative_pep,,,,
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15132,15129,15111,15187,956.0,956.0,62.761506276150634,62.761506276150634,,58,,116.0,negative_pep,,,,
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15610,15607,15592,15666,916.0,916.0,65.50218340611353,65.50218340611353,,59,,118.0,negative_pep,,,,
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16068,16066,16029,16121,906.0,906.0,66.2251655629139,66.2251655629139,,55,,110.0,negative_pep,,,,
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16521,16518,16611,16577,916.0,916.0,65.50218340611353,65.50218340611353,90,59,180.0,118.0,,,-62.0,62.0,52.54237288135594
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16979,16977,17069,17051,966.0,966.0,62.11180124223603,62.11180124223603,90,74,180.0,148.0,,,-32.0,32.0,21.62162162162162
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17462,17459,17548,17534,994.0,994.0,60.36217303822938,60.36217303822938,86,75,172.0,150.0,,,-22.0,22.0,14.666666666666666
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17959,17956,17873,18011,980.0,980.0,61.224489795918366,61.224489795918366,,55,,110.0,negative_pep,,,,
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18449,18446,18365,18522,992.0,992.0,60.483870967741936,60.483870967741936,,76,,152.0,negative_pep,,,,
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18945,18942,18858,19007,986.0,986.0,60.851926977687626,60.851926977687626,,65,,130.0,negative_pep,,,,
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19438,19435,19393,19511,980.0,980.0,61.224489795918366,61.224489795918366,,76,,152.0,negative_pep,,,,
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20406,20403,20440,20471,920.0,920.0,65.21739130434783,65.21739130434783,34,68,68.0,136.0,,,68.0,68.0,50.0
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20866,20863,20809,20929,894.0,894.0,67.11409395973155,67.11409395973155,,66,,132.0,negative_pep,,,,
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21313,21310,21404,21379,896.0,896.0,66.96428571428571,66.96428571428571,91,69,182.0,138.0,,,-44.0,44.0,31.88405797101449
