,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,493,491,573,578,912.0,912.0,65.78947368421052,65.78947368421052,80,87,160.0,174.0,,,14.0,14.0,8.045977011494253
GDN0005,Pause,1,1,1,808,808,1252,1252,949,948,1031,1026,874.0,874.0,68.64988558352402,68.64988558352402,82,78,164.0,156.0,,,-8.0,8.0,5.128205128205128
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1386,1385,1461,1457,864.0,864.0,69.44444444444444,69.44444444444444,75,72,150.0,144.0,,,-6.0,6.0,4.166666666666666
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1819,1819,1894,1890,858.0,858.0,69.93006993006993,69.93006993006993,75,71,150.0,142.0,,,-8.0,8.0,5.633802816901409
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2247,2247,2326,2290,936.0,936.0,64.1025641025641,64.1025641025641,79,43,158.0,86.0,,,-72.0,72.0,83.72093023255815
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2715,2715,2789,2775,928.0,928.0,64.6551724137931,64.6551724137931,74,60,148.0,120.0,,,-28.0,28.0,23.333333333333332
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3179,3178,3260,3257,840.0,840.0,71.42857142857143,71.42857142857143,81,79,162.0,158.0,,,-4.0,4.0,2.5316455696202533
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3599,3596,3683,3676,836.0,836.0,71.77033492822967,71.77033492822967,84,80,168.0,160.0,,,-8.0,8.0,5.0
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4017,4015,4104,4093,838.0,838.0,71.59904534606206,71.59904534606206,87,78,174.0,156.0,,,-18.0,18.0,11.538461538461538
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4436,4437,4521,4512,846.0,846.0,70.92198581560284,70.92198581560284,85,75,170.0,150.0,,,-20.0,20.0,13.333333333333334
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4860,4858,4945,4915,838.0,838.0,71.59904534606206,71.59904534606206,85,57,170.0,114.0,,,-56.0,56.0,49.122807017543856
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5279,5279,5356,5337,842.0,842.0,71.25890736342043,71.25890736342043,77,58,154.0,116.0,,,-38.0,38.0,32.758620689655174
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6153,6151,6227,6223,948.0,948.0,63.29113924050633,63.29113924050633,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6628,6627,6706,6682,948.0,948.0,63.29113924050633,63.29113924050633,78,55,156.0,110.0,,,-46.0,46.0,41.81818181818181
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7101,7100,7182,7145,912.0,912.0,65.78947368421052,65.78947368421052,81,45,162.0,90.0,,,-72.0,72.0,80.0
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7557,7555,7635,7610,850.0,850.0,70.58823529411765,70.58823529411765,78,55,156.0,110.0,,,-46.0,46.0,41.81818181818181
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7982,7981,8058,8040,804.0,804.0,74.62686567164178,74.62686567164178,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8384,8384,8458,8447,782.0,782.0,76.72634271099744,76.72634271099744,74,63,148.0,126.0,,,-22.0,22.0,17.46031746031746
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8775,8773,8848,8818,778.0,778.0,77.12082262210797,77.12082262210797,73,45,146.0,90.0,,,-56.0,56.0,62.22222222222222
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9164,9163,9246,9205,806.0,806.0,74.44168734491315,74.44168734491315,82,42,164.0,84.0,,,-80.0,80.0,95.23809523809523
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9567,9566,9647,9643,824.0,824.0,72.81553398058253,72.81553398058253,80,77,160.0,154.0,,,-6.0,6.0,3.896103896103896
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9979,9978,10061,10060,804.0,804.0,74.62686567164178,74.62686567164178,82,82,164.0,164.0,,,0.0,0.0,0.0
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10381,10381,10463,10459,872.0,872.0,68.80733944954129,68.80733944954129,82,78,164.0,156.0,,,-8.0,8.0,5.128205128205128
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10817,10816,10897,10878,912.0,912.0,65.78947368421052,65.78947368421052,80,62,160.0,124.0,,,-36.0,36.0,29.03225806451613
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11273,11272,11345,11339,916.0,916.0,65.50218340611353,65.50218340611353,72,67,144.0,134.0,,,-10.0,10.0,7.462686567164178
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11731,11730,11803,11795,900.0,900.0,66.66666666666667,66.66666666666667,72,65,144.0,130.0,,,-14.0,14.0,10.76923076923077
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12181,12181,12259,12250,968.0,968.0,61.98347107438017,61.98347107438017,78,69,156.0,138.0,,,-18.0,18.0,13.043478260869565
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12666,12666,12742,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,76,72,152.0,144.0,,,-8.0,8.0,5.555555555555555
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13174,13174,13249,13241,996.0,996.0,60.24096385542169,60.24096385542169,75,67,150.0,134.0,,,-16.0,16.0,11.940298507462686
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13672,13671,13749,13728,990.0,990.0,60.60606060606061,60.60606060606061,77,57,154.0,114.0,,,-40.0,40.0,35.08771929824561
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14167,14166,14246,14234,968.0,968.0,61.98347107438017,61.98347107438017,79,68,158.0,136.0,,,-22.0,22.0,16.176470588235293
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14651,14651,14730,14725,958.0,958.0,62.63048016701462,62.63048016701462,79,74,158.0,148.0,,,-10.0,10.0,6.756756756756757
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15130,15129,15207,15188,956.0,956.0,62.761506276150634,62.761506276150634,77,59,154.0,118.0,,,-36.0,36.0,30.508474576271187
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15608,15605,15684,15666,916.0,916.0,65.50218340611353,65.50218340611353,76,61,152.0,122.0,,,-30.0,30.0,24.59016393442623
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16067,16065,16141,16126,906.0,906.0,66.2251655629139,66.2251655629139,74,61,148.0,122.0,,,-26.0,26.0,21.311475409836063
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16519,16515,16596,16574,916.0,916.0,65.50218340611353,65.50218340611353,77,59,154.0,118.0,,,-36.0,36.0,30.508474576271187
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16978,16977,17056,17050,966.0,966.0,62.11180124223603,62.11180124223603,78,73,156.0,146.0,,,-10.0,10.0,6.8493150684931505
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17460,17459,17537,17537,994.0,994.0,60.36217303822938,60.36217303822938,77,78,154.0,156.0,,,2.0,2.0,1.282051282051282
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17957,17957,18032,18012,980.0,980.0,61.224489795918366,61.224489795918366,75,55,150.0,110.0,,,-40.0,40.0,36.36363636363637
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18447,18445,18528,18520,992.0,992.0,60.483870967741936,60.483870967741936,81,75,162.0,150.0,,,-12.0,12.0,8.0
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18943,18941,19023,19008,986.0,986.0,60.851926977687626,60.851926977687626,80,67,160.0,134.0,,,-26.0,26.0,19.402985074626866
