,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,491,491,536,578,912.0,912.0,65.78947368421052,65.78947368421052,45,87,90.0,174.0,,,84.0,84.0,48.275862068965516
GDN0005,Pause,1,1,1,808,808,1252,1252,947,948,1025,1026,874.0,874.0,68.64988558352402,68.64988558352402,78,78,156.0,156.0,,,0.0,0.0,0.0
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1384,1385,1453,1457,864.0,864.0,69.44444444444444,69.44444444444444,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1816,1819,1887,1890,858.0,858.0,69.93006993006993,69.93006993006993,71,71,142.0,142.0,,,0.0,0.0,0.0
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2245,2247,2294,2290,936.0,936.0,64.1025641025641,64.1025641025641,49,43,98.0,86.0,,,-12.0,12.0,13.953488372093023
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2713,2715,2778,2775,928.0,928.0,64.6551724137931,64.6551724137931,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3177,3178,3253,3257,840.0,840.0,71.42857142857143,71.42857142857143,76,79,152.0,158.0,,,6.0,6.0,3.79746835443038
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3597,3596,3675,3676,836.0,836.0,71.77033492822967,71.77033492822967,78,80,156.0,160.0,,,4.0,4.0,2.5
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4015,4015,4054,4093,838.0,838.0,71.59904534606206,71.59904534606206,39,78,78.0,156.0,,,78.0,78.0,50.0
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4434,4437,4462,4512,846.0,846.0,70.92198581560284,70.92198581560284,28,75,56.0,150.0,,,94.0,94.0,62.66666666666667
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4857,4858,4905,4915,838.0,838.0,71.59904534606206,71.59904534606206,48,57,96.0,114.0,,,18.0,18.0,15.789473684210526
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5276,5279,5337,5337,842.0,842.0,71.25890736342043,71.25890736342043,61,58,122.0,116.0,,,-6.0,6.0,5.172413793103448
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6151,6151,6222,6223,948.0,948.0,63.29113924050633,63.29113924050633,71,72,142.0,144.0,,,2.0,2.0,1.3888888888888888
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6625,6627,6678,6682,948.0,948.0,63.29113924050633,63.29113924050633,53,55,106.0,110.0,,,4.0,4.0,3.6363636363636362
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7099,7100,7129,7145,912.0,912.0,65.78947368421052,65.78947368421052,30,45,60.0,90.0,,,30.0,30.0,33.33333333333333
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7555,7555,7592,7610,850.0,850.0,70.58823529411765,70.58823529411765,37,55,74.0,110.0,,,36.0,36.0,32.72727272727273
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7980,7981,8040,8040,804.0,804.0,74.62686567164178,74.62686567164178,60,59,120.0,118.0,,,-2.0,2.0,1.694915254237288
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8382,8384,8446,8447,782.0,782.0,76.72634271099744,76.72634271099744,64,63,128.0,126.0,,,-2.0,2.0,1.5873015873015872
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8773,8773,8821,8818,778.0,778.0,77.12082262210797,77.12082262210797,48,45,96.0,90.0,,,-6.0,6.0,6.666666666666667
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9162,9163,9200,9205,806.0,806.0,74.44168734491315,74.44168734491315,38,42,76.0,84.0,,,8.0,8.0,9.523809523809524
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9565,9566,9642,9643,824.0,824.0,72.81553398058253,72.81553398058253,77,77,154.0,154.0,,,0.0,0.0,0.0
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9977,9978,10055,10060,804.0,804.0,74.62686567164178,74.62686567164178,78,82,156.0,164.0,,,8.0,8.0,4.878048780487805
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10379,10381,10457,10459,872.0,872.0,68.80733944954129,68.80733944954129,78,78,156.0,156.0,,,0.0,0.0,0.0
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10815,10816,10887,10878,912.0,912.0,65.78947368421052,65.78947368421052,72,62,144.0,124.0,,,-20.0,20.0,16.129032258064516
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11271,11272,11337,11339,916.0,916.0,65.50218340611353,65.50218340611353,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11729,11730,11791,11795,900.0,900.0,66.66666666666667,66.66666666666667,62,65,124.0,130.0,,,6.0,6.0,4.615384615384616
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12179,12181,12246,12250,968.0,968.0,61.98347107438017,61.98347107438017,67,69,134.0,138.0,,,4.0,4.0,2.898550724637681
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12663,12666,12737,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13172,13174,13220,13241,996.0,996.0,60.24096385542169,60.24096385542169,48,67,96.0,134.0,,,38.0,38.0,28.35820895522388
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13670,13671,13707,13728,990.0,990.0,60.60606060606061,60.60606060606061,37,57,74.0,114.0,,,40.0,40.0,35.08771929824561
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14165,14166,14203,14234,968.0,968.0,61.98347107438017,61.98347107438017,38,68,76.0,136.0,,,60.0,60.0,44.11764705882353
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14649,14651,14724,14725,958.0,958.0,62.63048016701462,62.63048016701462,75,74,150.0,148.0,,,-2.0,2.0,1.3513513513513513
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15128,15129,15160,15188,956.0,956.0,62.761506276150634,62.761506276150634,32,59,64.0,118.0,,,54.0,54.0,45.76271186440678
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15606,15605,15665,15666,916.0,916.0,65.50218340611353,65.50218340611353,59,61,118.0,122.0,,,4.0,4.0,3.278688524590164
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16064,16065,16120,16126,906.0,906.0,66.2251655629139,66.2251655629139,56,61,112.0,122.0,,,10.0,10.0,8.19672131147541
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16517,16515,16577,16574,916.0,916.0,65.50218340611353,65.50218340611353,60,59,120.0,118.0,,,-2.0,2.0,1.694915254237288
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16975,16977,17038,17050,966.0,966.0,62.11180124223603,62.11180124223603,63,73,126.0,146.0,,,20.0,20.0,13.698630136986301
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17458,17459,17519,17537,994.0,994.0,60.36217303822938,60.36217303822938,61,78,122.0,156.0,,,34.0,34.0,21.794871794871796
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17955,17957,17982,18012,980.0,980.0,61.224489795918366,61.224489795918366,27,55,54.0,110.0,,,56.0,56.0,50.90909090909091
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18445,18445,18487,18520,992.0,992.0,60.483870967741936,60.483870967741936,42,75,84.0,150.0,,,66.0,66.0,44.0
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18941,18941,18982,19008,986.0,986.0,60.851926977687626,60.851926977687626,41,67,82.0,134.0,,,52.0,52.0,38.80597014925373
