,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,500,491,560,578,912.0,912.0,65.78947368421052,65.78947368421052,60,87,120.0,174.0,,,54.0,54.0,31.03448275862069
GDN0005,Pause,1,1,1,808,808,1252,1252,956,948,1009,1026,874.0,874.0,68.64988558352402,68.64988558352402,53,78,106.0,156.0,,,50.0,50.0,32.05128205128205
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1394,1385,1463,1457,864.0,864.0,69.44444444444444,69.44444444444444,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1825,1819,1901,1890,858.0,858.0,69.93006993006993,69.93006993006993,76,71,152.0,142.0,,,-10.0,10.0,7.042253521126761
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2253,2247,2316,2290,936.0,936.0,64.1025641025641,64.1025641025641,63,43,126.0,86.0,,,-40.0,40.0,46.51162790697674
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2720,2715,2790,2775,928.0,928.0,64.6551724137931,64.6551724137931,70,60,140.0,120.0,,,-20.0,20.0,16.666666666666664
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3185,3178,3234,3257,840.0,840.0,71.42857142857143,71.42857142857143,49,79,98.0,158.0,,,60.0,60.0,37.9746835443038
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3605,3596,3659,3676,836.0,836.0,71.77033492822967,71.77033492822967,54,80,108.0,160.0,,,52.0,52.0,32.5
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4023,4015,4077,4093,838.0,838.0,71.59904534606206,71.59904534606206,54,78,108.0,156.0,,,48.0,48.0,30.76923076923077
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4442,4437,4497,4512,846.0,846.0,70.92198581560284,70.92198581560284,55,75,110.0,150.0,,,40.0,40.0,26.666666666666668
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4867,4858,4932,4915,838.0,838.0,71.59904534606206,71.59904534606206,65,57,130.0,114.0,,,-16.0,16.0,14.035087719298245
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5286,5279,5360,5337,842.0,842.0,71.25890736342043,71.25890736342043,74,58,148.0,116.0,,,-32.0,32.0,27.586206896551722
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6158,6151,6231,6223,948.0,948.0,63.29113924050633,63.29113924050633,73,72,146.0,144.0,,,-2.0,2.0,1.3888888888888888
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6633,6627,6698,6682,948.0,948.0,63.29113924050633,63.29113924050633,65,55,130.0,110.0,,,-20.0,20.0,18.181818181818183
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7107,7100,7169,7145,912.0,912.0,65.78947368421052,65.78947368421052,62,45,124.0,90.0,,,-34.0,34.0,37.77777777777778
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7564,7555,7626,7610,850.0,850.0,70.58823529411765,70.58823529411765,62,55,124.0,110.0,,,-14.0,14.0,12.727272727272727
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7990,7981,8054,8040,804.0,804.0,74.62686567164178,74.62686567164178,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8391,8384,8457,8447,782.0,782.0,76.72634271099744,76.72634271099744,66,63,132.0,126.0,,,-6.0,6.0,4.761904761904762
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8782,8773,8841,8818,778.0,778.0,77.12082262210797,77.12082262210797,59,45,118.0,90.0,,,-28.0,28.0,31.11111111111111
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9169,9163,9234,9205,806.0,806.0,74.44168734491315,74.44168734491315,65,42,130.0,84.0,,,-46.0,46.0,54.761904761904766
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9573,9566,9650,9643,824.0,824.0,72.81553398058253,72.81553398058253,77,77,154.0,154.0,,,0.0,0.0,0.0
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9985,9978,10039,10060,804.0,804.0,74.62686567164178,74.62686567164178,54,82,108.0,164.0,,,56.0,56.0,34.146341463414636
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10387,10381,10459,10459,872.0,872.0,68.80733944954129,68.80733944954129,72,78,144.0,156.0,,,12.0,12.0,7.6923076923076925
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10823,10816,10861,10878,912.0,912.0,65.78947368421052,65.78947368421052,38,62,76.0,124.0,,,48.0,48.0,38.70967741935484
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11281,11272,11347,11339,916.0,916.0,65.50218340611353,65.50218340611353,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11738,11730,11809,11795,900.0,900.0,66.66666666666667,66.66666666666667,71,65,142.0,130.0,,,-12.0,12.0,9.230769230769232
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12188,12181,12259,12250,968.0,968.0,61.98347107438017,61.98347107438017,71,69,142.0,138.0,,,-4.0,4.0,2.898550724637681
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12671,12666,12745,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13180,13174,13248,13241,996.0,996.0,60.24096385542169,60.24096385542169,68,67,136.0,134.0,,,-2.0,2.0,1.4925373134328357
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13678,13671,13736,13728,990.0,990.0,60.60606060606061,60.60606060606061,58,57,116.0,114.0,,,-2.0,2.0,1.7543859649122806
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14174,14166,14228,14234,968.0,968.0,61.98347107438017,61.98347107438017,54,68,108.0,136.0,,,28.0,28.0,20.588235294117645
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14658,14651,14708,14725,958.0,958.0,62.63048016701462,62.63048016701462,50,74,100.0,148.0,,,48.0,48.0,32.432432432432435
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15137,15129,15199,15188,956.0,956.0,62.761506276150634,62.761506276150634,62,59,124.0,118.0,,,-6.0,6.0,5.084745762711865
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15615,15605,15674,15666,916.0,916.0,65.50218340611353,65.50218340611353,59,61,118.0,122.0,,,4.0,4.0,3.278688524590164
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16074,16065,16134,16126,906.0,906.0,66.2251655629139,66.2251655629139,60,61,120.0,122.0,,,2.0,2.0,1.639344262295082
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16526,16515,16597,16574,916.0,916.0,65.50218340611353,65.50218340611353,71,59,142.0,118.0,,,-24.0,24.0,20.33898305084746
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16983,16977,17059,17050,966.0,966.0,62.11180124223603,62.11180124223603,76,73,152.0,146.0,,,-6.0,6.0,4.10958904109589
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17466,17459,17535,17537,994.0,994.0,60.36217303822938,60.36217303822938,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17963,17957,18027,18012,980.0,980.0,61.224489795918366,61.224489795918366,64,55,128.0,110.0,,,-18.0,18.0,16.363636363636363
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18454,18445,18507,18520,992.0,992.0,60.483870967741936,60.483870967741936,53,75,106.0,150.0,,,44.0,44.0,29.333333333333332
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18949,18941,19004,19008,986.0,986.0,60.851926977687626,60.851926977687626,55,67,110.0,134.0,,,24.0,24.0,17.91044776119403
