,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,494,491,573,578,912.0,912.0,65.78947368421052,65.78947368421052,79,87,158.0,174.0,,,16.0,16.0,9.195402298850574
GDN0005,Pause,1,1,1,808,808,1252,1252,950,948,1031,1026,874.0,874.0,68.64988558352402,68.64988558352402,81,78,162.0,156.0,,,-6.0,6.0,3.8461538461538463
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1387,1385,1461,1457,864.0,864.0,69.44444444444444,69.44444444444444,74,72,148.0,144.0,,,-4.0,4.0,2.7777777777777777
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1819,1819,1894,1890,858.0,858.0,69.93006993006993,69.93006993006993,75,71,150.0,142.0,,,-8.0,8.0,5.633802816901409
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2248,2247,2326,2290,936.0,936.0,64.1025641025641,64.1025641025641,78,43,156.0,86.0,,,-70.0,70.0,81.3953488372093
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2716,2715,2789,2775,928.0,928.0,64.6551724137931,64.6551724137931,73,60,146.0,120.0,,,-26.0,26.0,21.666666666666668
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3180,3178,3260,3257,840.0,840.0,71.42857142857143,71.42857142857143,80,79,160.0,158.0,,,-2.0,2.0,1.2658227848101267
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3600,3596,3683,3676,836.0,836.0,71.77033492822967,71.77033492822967,83,80,166.0,160.0,,,-6.0,6.0,3.75
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4018,4015,4104,4093,838.0,838.0,71.59904534606206,71.59904534606206,86,78,172.0,156.0,,,-16.0,16.0,10.256410256410255
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4437,4437,4521,4512,846.0,846.0,70.92198581560284,70.92198581560284,84,75,168.0,150.0,,,-18.0,18.0,12.0
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4860,4858,4929,4915,838.0,838.0,71.59904534606206,71.59904534606206,69,57,138.0,114.0,,,-24.0,24.0,21.052631578947366
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5279,5279,5356,5337,842.0,842.0,71.25890736342043,71.25890736342043,77,58,154.0,116.0,,,-38.0,38.0,32.758620689655174
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6154,6151,6227,6223,948.0,948.0,63.29113924050633,63.29113924050633,73,72,146.0,144.0,,,-2.0,2.0,1.3888888888888888
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6628,6627,6706,6682,948.0,948.0,63.29113924050633,63.29113924050633,78,55,156.0,110.0,,,-46.0,46.0,41.81818181818181
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7102,7100,7182,7145,912.0,912.0,65.78947368421052,65.78947368421052,80,45,160.0,90.0,,,-70.0,70.0,77.77777777777779
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7558,7555,7626,7610,850.0,850.0,70.58823529411765,70.58823529411765,68,55,136.0,110.0,,,-26.0,26.0,23.636363636363637
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7983,7981,8048,8040,804.0,804.0,74.62686567164178,74.62686567164178,65,59,130.0,118.0,,,-12.0,12.0,10.16949152542373
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8385,8384,8454,8447,782.0,782.0,76.72634271099744,76.72634271099744,69,63,138.0,126.0,,,-12.0,12.0,9.523809523809524
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8776,8773,8848,8818,778.0,778.0,77.12082262210797,77.12082262210797,72,45,144.0,90.0,,,-54.0,54.0,60.0
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9165,9163,9246,9205,806.0,806.0,74.44168734491315,74.44168734491315,81,42,162.0,84.0,,,-78.0,78.0,92.85714285714286
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9568,9566,9647,9643,824.0,824.0,72.81553398058253,72.81553398058253,79,77,158.0,154.0,,,-4.0,4.0,2.5974025974025974
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9980,9978,10061,10060,804.0,804.0,74.62686567164178,74.62686567164178,81,82,162.0,164.0,,,2.0,2.0,1.2195121951219512
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10382,10381,10463,10459,872.0,872.0,68.80733944954129,68.80733944954129,81,78,162.0,156.0,,,-6.0,6.0,3.8461538461538463
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10818,10816,10897,10878,912.0,912.0,65.78947368421052,65.78947368421052,79,62,158.0,124.0,,,-34.0,34.0,27.419354838709676
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11274,11272,11345,11339,916.0,916.0,65.50218340611353,65.50218340611353,71,67,142.0,134.0,,,-8.0,8.0,5.970149253731343
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11732,11730,11803,11795,900.0,900.0,66.66666666666667,66.66666666666667,71,65,142.0,130.0,,,-12.0,12.0,9.230769230769232
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12182,12181,12259,12250,968.0,968.0,61.98347107438017,61.98347107438017,77,69,154.0,138.0,,,-16.0,16.0,11.594202898550725
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12666,12666,12742,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,76,72,152.0,144.0,,,-8.0,8.0,5.555555555555555
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13175,13174,13249,13241,996.0,996.0,60.24096385542169,60.24096385542169,74,67,148.0,134.0,,,-14.0,14.0,10.44776119402985
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13673,13671,13749,13728,990.0,990.0,60.60606060606061,60.60606060606061,76,57,152.0,114.0,,,-38.0,38.0,33.33333333333333
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14168,14166,14246,14234,968.0,968.0,61.98347107438017,61.98347107438017,78,68,156.0,136.0,,,-20.0,20.0,14.705882352941178
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14652,14651,14730,14725,958.0,958.0,62.63048016701462,62.63048016701462,78,74,156.0,148.0,,,-8.0,8.0,5.405405405405405
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15131,15129,15207,15188,956.0,956.0,62.761506276150634,62.761506276150634,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15609,15605,15684,15666,916.0,916.0,65.50218340611353,65.50218340611353,75,61,150.0,122.0,,,-28.0,28.0,22.950819672131146
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16067,16065,16127,16126,906.0,906.0,66.2251655629139,66.2251655629139,60,61,120.0,122.0,,,2.0,2.0,1.639344262295082
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16520,16515,16596,16574,916.0,916.0,65.50218340611353,65.50218340611353,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16978,16977,17056,17050,966.0,966.0,62.11180124223603,62.11180124223603,78,73,156.0,146.0,,,-10.0,10.0,6.8493150684931505
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17461,17459,17537,17537,994.0,994.0,60.36217303822938,60.36217303822938,76,78,152.0,156.0,,,4.0,4.0,2.564102564102564
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17958,17957,18032,18012,980.0,980.0,61.224489795918366,61.224489795918366,74,55,148.0,110.0,,,-38.0,38.0,34.54545454545455
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18448,18445,18528,18520,992.0,992.0,60.483870967741936,60.483870967741936,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18944,18941,19023,19008,986.0,986.0,60.851926977687626,60.851926977687626,79,67,158.0,134.0,,,-24.0,24.0,17.91044776119403
