,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,496,491,463,578,912.0,912.0,65.78947368421052,65.78947368421052,,87,,174.0,negative_pep,,,,
GDN0005,Pause,1,1,1,808,808,1252,1252,952,948,1025,1026,874.0,874.0,68.64988558352402,68.64988558352402,73,78,146.0,156.0,,,10.0,10.0,6.41025641025641
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1389,1385,1345,1457,864.0,864.0,69.44444444444444,69.44444444444444,,72,,144.0,negative_pep,,,,
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1821,1819,1910,1890,858.0,858.0,69.93006993006993,69.93006993006993,89,71,178.0,142.0,,,-36.0,36.0,25.352112676056336
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2250,2247,2244,2290,936.0,936.0,64.1025641025641,64.1025641025641,,43,,86.0,negative_pep,,,,
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2718,2715,2699,2775,928.0,928.0,64.6551724137931,64.6551724137931,,60,,120.0,negative_pep,,,,
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3182,3178,3177,3257,840.0,840.0,71.42857142857143,71.42857142857143,,79,,158.0,negative_pep,,,,
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3602,3596,3602,3676,836.0,836.0,71.77033492822967,71.77033492822967,0,80,0.0,160.0,,,160.0,160.0,100.0
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4020,4015,4021,4093,838.0,838.0,71.59904534606206,71.59904534606206,1,78,2.0,156.0,,,154.0,154.0,98.71794871794873
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4439,4437,4430,4512,846.0,846.0,70.92198581560284,70.92198581560284,,75,,150.0,negative_pep,,,,
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4862,4858,4850,4915,838.0,838.0,71.59904534606206,71.59904534606206,,57,,114.0,negative_pep,,,,
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5281,5279,5370,5337,842.0,842.0,71.25890736342043,71.25890736342043,89,58,178.0,116.0,,,-62.0,62.0,53.44827586206896
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6156,6151,6222,6223,948.0,948.0,63.29113924050633,63.29113924050633,66,72,132.0,144.0,,,12.0,12.0,8.333333333333332
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6630,6627,6718,6682,948.0,948.0,63.29113924050633,63.29113924050633,88,55,176.0,110.0,,,-66.0,66.0,60.0
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7104,7100,7053,7145,912.0,912.0,65.78947368421052,65.78947368421052,,45,,90.0,negative_pep,,,,
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7560,7555,7504,7610,850.0,850.0,70.58823529411765,70.58823529411765,,55,,110.0,negative_pep,,,,
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7985,7981,7977,8040,804.0,804.0,74.62686567164178,74.62686567164178,,59,,118.0,negative_pep,,,,
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8387,8384,8380,8447,782.0,782.0,76.72634271099744,76.72634271099744,,63,,126.0,negative_pep,,,,
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8778,8773,8784,8818,778.0,778.0,77.12082262210797,77.12082262210797,6,45,12.0,90.0,,,78.0,78.0,86.66666666666667
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9167,9163,9182,9205,806.0,806.0,74.44168734491315,74.44168734491315,15,42,30.0,84.0,,,54.0,54.0,64.28571428571429
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9570,9566,9642,9643,824.0,824.0,72.81553398058253,72.81553398058253,72,77,144.0,154.0,,,10.0,10.0,6.493506493506493
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9982,9978,10055,10060,804.0,804.0,74.62686567164178,74.62686567164178,73,82,146.0,164.0,,,18.0,18.0,10.975609756097562
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10384,10381,10457,10459,872.0,872.0,68.80733944954129,68.80733944954129,73,78,146.0,156.0,,,10.0,10.0,6.41025641025641
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10820,10816,10812,10878,912.0,912.0,65.78947368421052,65.78947368421052,,62,,124.0,negative_pep,,,,
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11276,11272,11256,11339,916.0,916.0,65.50218340611353,65.50218340611353,,67,,134.0,negative_pep,,,,
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11734,11730,11685,11795,900.0,900.0,66.66666666666667,66.66666666666667,,65,,130.0,negative_pep,,,,
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12184,12181,12273,12250,968.0,968.0,61.98347107438017,61.98347107438017,89,69,178.0,138.0,,,-40.0,40.0,28.985507246376812
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12668,12666,12651,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,,72,,144.0,negative_pep,,,,
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13177,13174,13261,13241,996.0,996.0,60.24096385542169,60.24096385542169,84,67,168.0,134.0,,,-34.0,34.0,25.37313432835821
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13675,13671,13609,13728,990.0,990.0,60.60606060606061,60.60606060606061,,57,,114.0,negative_pep,,,,
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14170,14166,14083,14234,968.0,968.0,61.98347107438017,61.98347107438017,,68,,136.0,negative_pep,,,,
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14654,14651,14581,14725,958.0,958.0,62.63048016701462,62.63048016701462,,74,,148.0,negative_pep,,,,
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15133,15129,15111,15188,956.0,956.0,62.761506276150634,62.761506276150634,,59,,118.0,negative_pep,,,,
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15611,15605,15592,15666,916.0,916.0,65.50218340611353,65.50218340611353,,61,,122.0,negative_pep,,,,
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16069,16065,16029,16126,906.0,906.0,66.2251655629139,66.2251655629139,,61,,122.0,negative_pep,,,,
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16522,16515,16611,16574,916.0,916.0,65.50218340611353,65.50218340611353,89,59,178.0,118.0,,,-60.0,60.0,50.847457627118644
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16980,16977,17069,17050,966.0,966.0,62.11180124223603,62.11180124223603,89,73,178.0,146.0,,,-32.0,32.0,21.91780821917808
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17463,17459,17548,17537,994.0,994.0,60.36217303822938,60.36217303822938,85,78,170.0,156.0,,,-14.0,14.0,8.974358974358974
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17960,17957,17873,18012,980.0,980.0,61.224489795918366,61.224489795918366,,55,,110.0,negative_pep,,,,
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18450,18445,18365,18520,992.0,992.0,60.483870967741936,60.483870967741936,,75,,150.0,negative_pep,,,,
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18946,18941,18858,19008,986.0,986.0,60.851926977687626,60.851926977687626,,67,,134.0,negative_pep,,,,
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19439,19436,19393,19515,980.0,980.0,61.224489795918366,61.224489795918366,,79,,158.0,negative_pep,,,,
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20407,20400,20440,20473,920.0,920.0,65.21739130434783,65.21739130434783,33,73,66.0,146.0,,,80.0,80.0,54.794520547945204
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20867,20863,20809,20936,894.0,894.0,67.11409395973155,67.11409395973155,,73,,146.0,negative_pep,,,,
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21314,21310,21404,21379,896.0,896.0,66.96428571428571,66.96428571428571,90,69,180.0,138.0,,,-42.0,42.0,30.434782608695656
