,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,500,491,463,578,912.0,912.0,65.78947368421052,65.78947368421052,,87,,174.0,negative_pep,,,,
GDN0005,Pause,1,1,1,808,808,1252,1252,956,948,1025,1026,874.0,874.0,68.64988558352402,68.64988558352402,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1394,1385,1345,1457,864.0,864.0,69.44444444444444,69.44444444444444,,72,,144.0,negative_pep,,,,
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1825,1819,1910,1890,858.0,858.0,69.93006993006993,69.93006993006993,85,71,170.0,142.0,,,-28.0,28.0,19.718309859154928
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2253,2247,2244,2290,936.0,936.0,64.1025641025641,64.1025641025641,,43,,86.0,negative_pep,,,,
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2720,2715,2699,2775,928.0,928.0,64.6551724137931,64.6551724137931,,60,,120.0,negative_pep,,,,
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3185,3178,3177,3257,840.0,840.0,71.42857142857143,71.42857142857143,,79,,158.0,negative_pep,,,,
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3605,3596,3602,3676,836.0,836.0,71.77033492822967,71.77033492822967,,80,,160.0,negative_pep,,,,
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4023,4015,4021,4093,838.0,838.0,71.59904534606206,71.59904534606206,,78,,156.0,negative_pep,,,,
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4442,4437,4430,4512,846.0,846.0,70.92198581560284,70.92198581560284,,75,,150.0,negative_pep,,,,
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4867,4858,4850,4915,838.0,838.0,71.59904534606206,71.59904534606206,,57,,114.0,negative_pep,,,,
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5286,5279,5370,5337,842.0,842.0,71.25890736342043,71.25890736342043,84,58,168.0,116.0,,,-52.0,52.0,44.827586206896555
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6158,6151,6222,6223,948.0,948.0,63.29113924050633,63.29113924050633,64,72,128.0,144.0,,,16.0,16.0,11.11111111111111
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6633,6627,6718,6682,948.0,948.0,63.29113924050633,63.29113924050633,85,55,170.0,110.0,,,-60.0,60.0,54.54545454545454
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7107,7100,7053,7145,912.0,912.0,65.78947368421052,65.78947368421052,,45,,90.0,negative_pep,,,,
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7564,7555,7504,7610,850.0,850.0,70.58823529411765,70.58823529411765,,55,,110.0,negative_pep,,,,
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7990,7981,7977,8040,804.0,804.0,74.62686567164178,74.62686567164178,,59,,118.0,negative_pep,,,,
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8391,8384,8380,8447,782.0,782.0,76.72634271099744,76.72634271099744,,63,,126.0,negative_pep,,,,
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8782,8773,8784,8818,778.0,778.0,77.12082262210797,77.12082262210797,2,45,4.0,90.0,,,86.0,86.0,95.55555555555556
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9169,9163,9182,9205,806.0,806.0,74.44168734491315,74.44168734491315,13,42,26.0,84.0,,,58.0,58.0,69.04761904761905
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9573,9566,9642,9643,824.0,824.0,72.81553398058253,72.81553398058253,69,77,138.0,154.0,,,16.0,16.0,10.38961038961039
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9985,9978,10055,10060,804.0,804.0,74.62686567164178,74.62686567164178,70,82,140.0,164.0,,,24.0,24.0,14.634146341463413
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10387,10381,10457,10459,872.0,872.0,68.80733944954129,68.80733944954129,70,78,140.0,156.0,,,16.0,16.0,10.256410256410255
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10823,10816,10812,10878,912.0,912.0,65.78947368421052,65.78947368421052,,62,,124.0,negative_pep,,,,
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11281,11272,11256,11339,916.0,916.0,65.50218340611353,65.50218340611353,,67,,134.0,negative_pep,,,,
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11738,11730,11685,11795,900.0,900.0,66.66666666666667,66.66666666666667,,65,,130.0,negative_pep,,,,
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12188,12181,12273,12250,968.0,968.0,61.98347107438017,61.98347107438017,85,69,170.0,138.0,,,-32.0,32.0,23.18840579710145
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12671,12666,12651,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,,72,,144.0,negative_pep,,,,
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13180,13174,13261,13241,996.0,996.0,60.24096385542169,60.24096385542169,81,67,162.0,134.0,,,-28.0,28.0,20.8955223880597
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13678,13671,13609,13728,990.0,990.0,60.60606060606061,60.60606060606061,,57,,114.0,negative_pep,,,,
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14174,14166,14083,14234,968.0,968.0,61.98347107438017,61.98347107438017,,68,,136.0,negative_pep,,,,
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14658,14651,14581,14725,958.0,958.0,62.63048016701462,62.63048016701462,,74,,148.0,negative_pep,,,,
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15137,15129,15111,15188,956.0,956.0,62.761506276150634,62.761506276150634,,59,,118.0,negative_pep,,,,
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15615,15605,15592,15666,916.0,916.0,65.50218340611353,65.50218340611353,,61,,122.0,negative_pep,,,,
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16074,16065,16029,16126,906.0,906.0,66.2251655629139,66.2251655629139,,61,,122.0,negative_pep,,,,
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16526,16515,16611,16574,916.0,916.0,65.50218340611353,65.50218340611353,85,59,170.0,118.0,,,-52.0,52.0,44.06779661016949
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16983,16977,17069,17050,966.0,966.0,62.11180124223603,62.11180124223603,86,73,172.0,146.0,,,-26.0,26.0,17.80821917808219
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17466,17459,17548,17537,994.0,994.0,60.36217303822938,60.36217303822938,82,78,164.0,156.0,,,-8.0,8.0,5.128205128205128
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17963,17957,17873,18012,980.0,980.0,61.224489795918366,61.224489795918366,,55,,110.0,negative_pep,,,,
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18454,18445,18365,18520,992.0,992.0,60.483870967741936,60.483870967741936,,75,,150.0,negative_pep,,,,
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18949,18941,18858,19008,986.0,986.0,60.851926977687626,60.851926977687626,,67,,134.0,negative_pep,,,,
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19444,19436,19393,19515,980.0,980.0,61.224489795918366,61.224489795918366,,79,,158.0,negative_pep,,,,
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20412,20400,20440,20473,920.0,920.0,65.21739130434783,65.21739130434783,28,73,56.0,146.0,,,90.0,90.0,61.64383561643836
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20872,20863,20809,20936,894.0,894.0,67.11409395973155,67.11409395973155,,73,,146.0,negative_pep,,,,
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21319,21310,21404,21379,896.0,896.0,66.96428571428571,66.96428571428571,85,69,170.0,138.0,,,-32.0,32.0,23.18840579710145
