,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,500,491,537,578,912.0,912.0,65.78947368421052,65.78947368421052,37,87,74.0,174.0,,,100.0,100.0,57.47126436781609
GDN0005,Pause,1,1,1,808,808,1252,1252,956,948,1030,1026,874.0,874.0,68.64988558352402,68.64988558352402,74,78,148.0,156.0,,,8.0,8.0,5.128205128205128
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1394,1385,1457,1457,864.0,864.0,69.44444444444444,69.44444444444444,63,72,126.0,144.0,,,18.0,18.0,12.5
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1825,1819,1890,1890,858.0,858.0,69.93006993006993,69.93006993006993,65,71,130.0,142.0,,,12.0,12.0,8.450704225352112
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2253,2247,2299,2290,936.0,936.0,64.1025641025641,64.1025641025641,46,43,92.0,86.0,,,-6.0,6.0,6.976744186046512
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2720,2715,2782,2775,928.0,928.0,64.6551724137931,64.6551724137931,62,60,124.0,120.0,,,-4.0,4.0,3.3333333333333335
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3185,3178,3259,3257,840.0,840.0,71.42857142857143,71.42857142857143,74,79,148.0,158.0,,,10.0,10.0,6.329113924050633
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3605,3596,3683,3676,836.0,836.0,71.77033492822967,71.77033492822967,78,80,156.0,160.0,,,4.0,4.0,2.5
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4023,4015,4056,4093,838.0,838.0,71.59904534606206,71.59904534606206,33,78,66.0,156.0,,,90.0,90.0,57.692307692307686
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4442,4437,4524,4512,846.0,846.0,70.92198581560284,70.92198581560284,82,75,164.0,150.0,,,-14.0,14.0,9.333333333333334
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4867,4858,4922,4915,838.0,838.0,71.59904534606206,71.59904534606206,55,57,110.0,114.0,,,4.0,4.0,3.508771929824561
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5286,5279,5338,5337,842.0,842.0,71.25890736342043,71.25890736342043,52,58,104.0,116.0,,,12.0,12.0,10.344827586206897
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6158,6151,6224,6223,948.0,948.0,63.29113924050633,63.29113924050633,66,72,132.0,144.0,,,12.0,12.0,8.333333333333332
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6633,6627,6683,6682,948.0,948.0,63.29113924050633,63.29113924050633,50,55,100.0,110.0,,,10.0,10.0,9.090909090909092
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7107,7100,7130,7145,912.0,912.0,65.78947368421052,65.78947368421052,23,45,46.0,90.0,,,44.0,44.0,48.888888888888886
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7564,7555,7609,7610,850.0,850.0,70.58823529411765,70.58823529411765,45,55,90.0,110.0,,,20.0,20.0,18.181818181818183
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7990,7981,8042,8040,804.0,804.0,74.62686567164178,74.62686567164178,52,59,104.0,118.0,,,14.0,14.0,11.864406779661017
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8391,8384,8450,8447,782.0,782.0,76.72634271099744,76.72634271099744,59,63,118.0,126.0,,,8.0,8.0,6.349206349206349
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8782,8773,8835,8818,778.0,778.0,77.12082262210797,77.12082262210797,53,45,106.0,90.0,,,-16.0,16.0,17.77777777777778
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9169,9163,9201,9205,806.0,806.0,74.44168734491315,74.44168734491315,32,42,64.0,84.0,,,20.0,20.0,23.809523809523807
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9573,9566,9645,9643,824.0,824.0,72.81553398058253,72.81553398058253,72,77,144.0,154.0,,,10.0,10.0,6.493506493506493
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9985,9978,10061,10060,804.0,804.0,74.62686567164178,74.62686567164178,76,82,152.0,164.0,,,12.0,12.0,7.317073170731707
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10387,10381,10463,10459,872.0,872.0,68.80733944954129,68.80733944954129,76,78,152.0,156.0,,,4.0,4.0,2.564102564102564
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10823,10816,10900,10878,912.0,912.0,65.78947368421052,65.78947368421052,77,62,154.0,124.0,,,-30.0,30.0,24.193548387096776
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11281,11272,11341,11339,916.0,916.0,65.50218340611353,65.50218340611353,60,67,120.0,134.0,,,14.0,14.0,10.44776119402985
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11738,11730,11793,11795,900.0,900.0,66.66666666666667,66.66666666666667,55,65,110.0,130.0,,,20.0,20.0,15.384615384615385
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12188,12181,12249,12250,968.0,968.0,61.98347107438017,61.98347107438017,61,69,122.0,138.0,,,16.0,16.0,11.594202898550725
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12671,12666,12738,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,67,72,134.0,144.0,,,10.0,10.0,6.944444444444445
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13180,13174,13245,13241,996.0,996.0,60.24096385542169,60.24096385542169,65,67,130.0,134.0,,,4.0,4.0,2.9850746268656714
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13678,13671,13728,13728,990.0,990.0,60.60606060606061,60.60606060606061,50,57,100.0,114.0,,,14.0,14.0,12.280701754385964
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14174,14166,14228,14234,968.0,968.0,61.98347107438017,61.98347107438017,54,68,108.0,136.0,,,28.0,28.0,20.588235294117645
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14658,14651,14728,14725,958.0,958.0,62.63048016701462,62.63048016701462,70,74,140.0,148.0,,,8.0,8.0,5.405405405405405
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15137,15129,15189,15188,956.0,956.0,62.761506276150634,62.761506276150634,52,59,104.0,118.0,,,14.0,14.0,11.864406779661017
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15615,15605,15667,15666,916.0,916.0,65.50218340611353,65.50218340611353,52,61,104.0,122.0,,,18.0,18.0,14.754098360655737
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16074,16065,16120,16126,906.0,906.0,66.2251655629139,66.2251655629139,46,61,92.0,122.0,,,30.0,30.0,24.59016393442623
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16526,16515,16592,16574,916.0,916.0,65.50218340611353,65.50218340611353,66,59,132.0,118.0,,,-14.0,14.0,11.864406779661017
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16983,16977,17041,17050,966.0,966.0,62.11180124223603,62.11180124223603,58,73,116.0,146.0,,,30.0,30.0,20.54794520547945
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17466,17459,17520,17537,994.0,994.0,60.36217303822938,60.36217303822938,54,78,108.0,156.0,,,48.0,48.0,30.76923076923077
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17963,17957,18019,18012,980.0,980.0,61.224489795918366,61.224489795918366,56,55,112.0,110.0,,,-2.0,2.0,1.8181818181818181
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18454,18445,18526,18520,992.0,992.0,60.483870967741936,60.483870967741936,72,75,144.0,150.0,,,6.0,6.0,4.0
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18949,18941,19007,19008,986.0,986.0,60.851926977687626,60.851926977687626,58,67,116.0,134.0,,,18.0,18.0,13.432835820895523
