,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,495,491,537,578,912.0,912.0,65.78947368421052,65.78947368421052,42,87,84.0,174.0,,,90.0,90.0,51.724137931034484
GDN0005,Pause,1,1,1,808,808,1252,1252,951,948,1030,1026,874.0,874.0,68.64988558352402,68.64988558352402,79,78,158.0,156.0,,,-2.0,2.0,1.282051282051282
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1388,1385,1457,1457,864.0,864.0,69.44444444444444,69.44444444444444,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1820,1819,1890,1890,858.0,858.0,69.93006993006993,69.93006993006993,70,71,140.0,142.0,,,2.0,2.0,1.4084507042253522
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2249,2247,2299,2290,936.0,936.0,64.1025641025641,64.1025641025641,50,43,100.0,86.0,,,-14.0,14.0,16.27906976744186
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2717,2715,2782,2775,928.0,928.0,64.6551724137931,64.6551724137931,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3181,3178,3259,3257,840.0,840.0,71.42857142857143,71.42857142857143,78,79,156.0,158.0,,,2.0,2.0,1.2658227848101267
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3601,3596,3683,3676,836.0,836.0,71.77033492822967,71.77033492822967,82,80,164.0,160.0,,,-4.0,4.0,2.5
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4019,4015,4098,4093,838.0,838.0,71.59904534606206,71.59904534606206,79,78,158.0,156.0,,,-2.0,2.0,1.282051282051282
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4438,4437,4524,4512,846.0,846.0,70.92198581560284,70.92198581560284,86,75,172.0,150.0,,,-22.0,22.0,14.666666666666666
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4861,4858,4922,4915,838.0,838.0,71.59904534606206,71.59904534606206,61,57,122.0,114.0,,,-8.0,8.0,7.017543859649122
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5280,5279,5338,5337,842.0,842.0,71.25890736342043,71.25890736342043,58,58,116.0,116.0,,,0.0,0.0,0.0
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6155,6151,6224,6223,948.0,948.0,63.29113924050633,63.29113924050633,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6629,6627,6683,6682,948.0,948.0,63.29113924050633,63.29113924050633,54,55,108.0,110.0,,,2.0,2.0,1.8181818181818181
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7103,7100,7154,7145,912.0,912.0,65.78947368421052,65.78947368421052,51,45,102.0,90.0,,,-12.0,12.0,13.333333333333334
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7559,7555,7609,7610,850.0,850.0,70.58823529411765,70.58823529411765,50,55,100.0,110.0,,,10.0,10.0,9.090909090909092
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7984,7981,8042,8040,804.0,804.0,74.62686567164178,74.62686567164178,58,59,116.0,118.0,,,2.0,2.0,1.694915254237288
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8386,8384,8450,8447,782.0,782.0,76.72634271099744,76.72634271099744,64,63,128.0,126.0,,,-2.0,2.0,1.5873015873015872
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8777,8773,8835,8818,778.0,778.0,77.12082262210797,77.12082262210797,58,45,116.0,90.0,,,-26.0,26.0,28.888888888888886
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9166,9163,9234,9205,806.0,806.0,74.44168734491315,74.44168734491315,68,42,136.0,84.0,,,-52.0,52.0,61.904761904761905
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9569,9566,9645,9643,824.0,824.0,72.81553398058253,72.81553398058253,76,77,152.0,154.0,,,2.0,2.0,1.2987012987012987
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9981,9978,10061,10060,804.0,804.0,74.62686567164178,74.62686567164178,80,82,160.0,164.0,,,4.0,4.0,2.4390243902439024
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10383,10381,10463,10459,872.0,872.0,68.80733944954129,68.80733944954129,80,78,160.0,156.0,,,-4.0,4.0,2.564102564102564
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10819,10816,10900,10878,912.0,912.0,65.78947368421052,65.78947368421052,81,62,162.0,124.0,,,-38.0,38.0,30.64516129032258
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11275,11272,11341,11339,916.0,916.0,65.50218340611353,65.50218340611353,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11733,11730,11793,11795,900.0,900.0,66.66666666666667,66.66666666666667,60,65,120.0,130.0,,,10.0,10.0,7.6923076923076925
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12183,12181,12249,12250,968.0,968.0,61.98347107438017,61.98347107438017,66,69,132.0,138.0,,,6.0,6.0,4.3478260869565215
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12667,12666,12738,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,71,72,142.0,144.0,,,2.0,2.0,1.3888888888888888
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13176,13174,13245,13241,996.0,996.0,60.24096385542169,60.24096385542169,69,67,138.0,134.0,,,-4.0,4.0,2.9850746268656714
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13674,13671,13728,13728,990.0,990.0,60.60606060606061,60.60606060606061,54,57,108.0,114.0,,,6.0,6.0,5.263157894736842
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14169,14166,14228,14234,968.0,968.0,61.98347107438017,61.98347107438017,59,68,118.0,136.0,,,18.0,18.0,13.23529411764706
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14653,14651,14728,14725,958.0,958.0,62.63048016701462,62.63048016701462,75,74,150.0,148.0,,,-2.0,2.0,1.3513513513513513
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15132,15129,15189,15188,956.0,956.0,62.761506276150634,62.761506276150634,57,59,114.0,118.0,,,4.0,4.0,3.389830508474576
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15610,15605,15667,15666,916.0,916.0,65.50218340611353,65.50218340611353,57,61,114.0,122.0,,,8.0,8.0,6.557377049180328
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16068,16065,16120,16126,906.0,906.0,66.2251655629139,66.2251655629139,52,61,104.0,122.0,,,18.0,18.0,14.754098360655737
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16521,16515,16592,16574,916.0,916.0,65.50218340611353,65.50218340611353,71,59,142.0,118.0,,,-24.0,24.0,20.33898305084746
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16979,16977,17041,17050,966.0,966.0,62.11180124223603,62.11180124223603,62,73,124.0,146.0,,,22.0,22.0,15.068493150684931
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17462,17459,17520,17537,994.0,994.0,60.36217303822938,60.36217303822938,58,78,116.0,156.0,,,40.0,40.0,25.64102564102564
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17959,17957,18019,18012,980.0,980.0,61.224489795918366,61.224489795918366,60,55,120.0,110.0,,,-10.0,10.0,9.090909090909092
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18449,18445,18526,18520,992.0,992.0,60.483870967741936,60.483870967741936,77,75,154.0,150.0,,,-4.0,4.0,2.666666666666667
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18945,18941,19007,19008,986.0,986.0,60.851926977687626,60.851926977687626,62,67,124.0,134.0,,,10.0,10.0,7.462686567164178
