,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,500,491,565,578,912.0,912.0,65.78947368421052,65.78947368421052,65,87,130.0,174.0,,,44.0,44.0,25.287356321839084
GDN0005,Pause,1,1,1,808,808,1252,1252,956,948,1024,1026,874.0,874.0,68.64988558352402,68.64988558352402,68,78,136.0,156.0,,,20.0,20.0,12.82051282051282
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1394,1385,1460,1457,864.0,864.0,69.44444444444444,69.44444444444444,66,72,132.0,144.0,,,12.0,12.0,8.333333333333332
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1825,1819,1889,1890,858.0,858.0,69.93006993006993,69.93006993006993,64,71,128.0,142.0,,,14.0,14.0,9.859154929577464
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2253,2247,2318,2290,936.0,936.0,64.1025641025641,64.1025641025641,65,43,130.0,86.0,,,-44.0,44.0,51.162790697674424
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2720,2715,2788,2775,928.0,928.0,64.6551724137931,64.6551724137931,68,60,136.0,120.0,,,-16.0,16.0,13.333333333333334
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3185,3178,3253,3257,840.0,840.0,71.42857142857143,71.42857142857143,68,79,136.0,158.0,,,22.0,22.0,13.924050632911392
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3605,3596,3678,3676,836.0,836.0,71.77033492822967,71.77033492822967,73,80,146.0,160.0,,,14.0,14.0,8.75
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4023,4015,4090,4093,838.0,838.0,71.59904534606206,71.59904534606206,67,78,134.0,156.0,,,22.0,22.0,14.102564102564102
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4442,4437,4510,4512,846.0,846.0,70.92198581560284,70.92198581560284,68,75,136.0,150.0,,,14.0,14.0,9.333333333333334
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4867,4858,4937,4915,838.0,838.0,71.59904534606206,71.59904534606206,70,57,140.0,114.0,,,-26.0,26.0,22.807017543859647
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5286,5279,5350,5337,842.0,842.0,71.25890736342043,71.25890736342043,64,58,128.0,116.0,,,-12.0,12.0,10.344827586206897
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6158,6151,6223,6223,948.0,948.0,63.29113924050633,63.29113924050633,65,72,130.0,144.0,,,14.0,14.0,9.722222222222223
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6633,6627,6697,6682,948.0,948.0,63.29113924050633,63.29113924050633,64,55,128.0,110.0,,,-18.0,18.0,16.363636363636363
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7107,7100,7172,7145,912.0,912.0,65.78947368421052,65.78947368421052,65,45,130.0,90.0,,,-40.0,40.0,44.44444444444444
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7564,7555,7630,7610,850.0,850.0,70.58823529411765,70.58823529411765,66,55,132.0,110.0,,,-22.0,22.0,20.0
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7990,7981,8056,8040,804.0,804.0,74.62686567164178,74.62686567164178,66,59,132.0,118.0,,,-14.0,14.0,11.864406779661017
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8391,8384,8456,8447,782.0,782.0,76.72634271099744,76.72634271099744,65,63,130.0,126.0,,,-4.0,4.0,3.1746031746031744
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8782,8773,8846,8818,778.0,778.0,77.12082262210797,77.12082262210797,64,45,128.0,90.0,,,-38.0,38.0,42.22222222222222
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9169,9163,9235,9205,806.0,806.0,74.44168734491315,74.44168734491315,66,42,132.0,84.0,,,-48.0,48.0,57.14285714285714
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9573,9566,9637,9643,824.0,824.0,72.81553398058253,72.81553398058253,64,77,128.0,154.0,,,26.0,26.0,16.883116883116884
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9985,9978,10051,10060,804.0,804.0,74.62686567164178,74.62686567164178,66,82,132.0,164.0,,,32.0,32.0,19.51219512195122
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10387,10381,10456,10459,872.0,872.0,68.80733944954129,68.80733944954129,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10823,10816,10890,10878,912.0,912.0,65.78947368421052,65.78947368421052,67,62,134.0,124.0,,,-10.0,10.0,8.064516129032258
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11281,11272,11345,11339,916.0,916.0,65.50218340611353,65.50218340611353,64,67,128.0,134.0,,,6.0,6.0,4.477611940298507
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11738,11730,11802,11795,900.0,900.0,66.66666666666667,66.66666666666667,64,65,128.0,130.0,,,2.0,2.0,1.5384615384615385
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12188,12181,12252,12250,968.0,968.0,61.98347107438017,61.98347107438017,64,69,128.0,138.0,,,10.0,10.0,7.246376811594203
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12671,12666,12737,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,66,72,132.0,144.0,,,12.0,12.0,8.333333333333332
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13180,13174,13246,13241,996.0,996.0,60.24096385542169,60.24096385542169,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13678,13671,13745,13728,990.0,990.0,60.60606060606061,60.60606060606061,67,57,134.0,114.0,,,-20.0,20.0,17.543859649122805
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14174,14166,14239,14234,968.0,968.0,61.98347107438017,61.98347107438017,65,68,130.0,136.0,,,6.0,6.0,4.411764705882353
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14658,14651,14725,14725,958.0,958.0,62.63048016701462,62.63048016701462,67,74,134.0,148.0,,,14.0,14.0,9.45945945945946
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15137,15129,15201,15188,956.0,956.0,62.761506276150634,62.761506276150634,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15615,15605,15682,15666,916.0,916.0,65.50218340611353,65.50218340611353,67,61,134.0,122.0,,,-12.0,12.0,9.836065573770492
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16074,16065,16139,16126,906.0,906.0,66.2251655629139,66.2251655629139,65,61,130.0,122.0,,,-8.0,8.0,6.557377049180328
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16526,16515,16590,16574,916.0,916.0,65.50218340611353,65.50218340611353,64,59,128.0,118.0,,,-10.0,10.0,8.47457627118644
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16983,16977,17049,17050,966.0,966.0,62.11180124223603,62.11180124223603,66,73,132.0,146.0,,,14.0,14.0,9.58904109589041
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17466,17459,17533,17537,994.0,994.0,60.36217303822938,60.36217303822938,67,78,134.0,156.0,,,22.0,22.0,14.102564102564102
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17963,17957,18030,18012,980.0,980.0,61.224489795918366,61.224489795918366,67,55,134.0,110.0,,,-24.0,24.0,21.818181818181817
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18454,18445,18520,18520,992.0,992.0,60.483870967741936,60.483870967741936,66,75,132.0,150.0,,,18.0,18.0,12.0
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18949,18941,19015,19008,986.0,986.0,60.851926977687626,60.851926977687626,66,67,132.0,134.0,,,2.0,2.0,1.4925373134328357
