,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
GDN0005,Pause,0,0,0,352,352,808,808,492,491,566,578,912.0,912.0,65.78947368421052,65.78947368421052,74,87,148.0,174.0,,,26.0,26.0,14.942528735632186
GDN0005,Pause,1,1,1,808,808,1252,1252,948,948,1023,1026,874.0,874.0,68.64988558352402,68.64988558352402,75,78,150.0,156.0,,,6.0,6.0,3.8461538461538463
GDN0005,Pause,2,2,2,1252,1252,1686,1686,1385,1385,1481,1457,864.0,864.0,69.44444444444444,69.44444444444444,96,72,192.0,144.0,,,-48.0,48.0,33.33333333333333
GDN0005,Pause,3,3,3,1686,1686,2116,2115,1817,1819,1896,1890,858.0,858.0,69.93006993006993,69.93006993006993,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0005,Pause,4,4,4,2116,2115,2570,2570,2246,2247,2319,2290,936.0,936.0,64.1025641025641,64.1025641025641,73,43,146.0,86.0,,,-60.0,60.0,69.76744186046511
GDN0005,Pause,5,5,5,2570,2570,3036,3036,2714,2715,2808,2775,928.0,928.0,64.6551724137931,64.6551724137931,94,60,188.0,120.0,,,-68.0,68.0,56.666666666666664
GDN0005,Pause,6,6,6,3036,3036,3471,3471,3178,3178,3251,3257,840.0,840.0,71.42857142857143,71.42857142857143,73,79,146.0,158.0,,,12.0,12.0,7.59493670886076
GDN0005,Pause,7,7,7,3471,3471,3890,3890,3598,3596,3701,3676,836.0,836.0,71.77033492822967,71.77033492822967,103,80,206.0,160.0,,,-46.0,46.0,28.749999999999996
GDN0005,Pause,8,8,8,3890,3890,4308,4308,4016,4015,4091,4093,838.0,838.0,71.59904534606206,71.59904534606206,75,78,150.0,156.0,,,6.0,6.0,3.8461538461538463
GDN0005,Pause,9,9,9,4308,4308,4730,4730,4435,4437,4510,4512,846.0,846.0,70.92198581560284,70.92198581560284,75,75,150.0,150.0,,,0.0,0.0,0.0
GDN0005,Pause,10,10,10,4730,4730,5150,5150,4858,4858,4938,4915,838.0,838.0,71.59904534606206,71.59904534606206,80,57,160.0,114.0,,,-46.0,46.0,40.35087719298245
GDN0005,Pause,11,11,11,5150,5150,5571,5571,5277,5279,5351,5337,842.0,842.0,71.25890736342043,71.25890736342043,74,58,148.0,116.0,,,-32.0,32.0,27.586206896551722
GDN0005,Pause,13,13,13,6013,6013,6480,6480,6152,6151,6217,6223,948.0,948.0,63.29113924050633,63.29113924050633,65,72,130.0,144.0,,,14.0,14.0,9.722222222222223
GDN0005,Pause,14,14,14,6480,6480,6954,6954,6626,6627,6693,6682,948.0,948.0,63.29113924050633,63.29113924050633,67,55,134.0,110.0,,,-24.0,24.0,21.818181818181817
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7100,7100,7160,7145,912.0,912.0,65.78947368421052,65.78947368421052,60,45,120.0,90.0,,,-30.0,30.0,33.33333333333333
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7556,7555,7622,7610,850.0,850.0,70.58823529411765,70.58823529411765,66,55,132.0,110.0,,,-22.0,22.0,20.0
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7981,7981,8078,8040,804.0,804.0,74.62686567164178,74.62686567164178,97,59,194.0,118.0,,,-76.0,76.0,64.40677966101694
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8383,8384,8449,8447,782.0,782.0,76.72634271099744,76.72634271099744,66,63,132.0,126.0,,,-6.0,6.0,4.761904761904762
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8774,8773,8839,8818,778.0,778.0,77.12082262210797,77.12082262210797,65,45,130.0,90.0,,,-40.0,40.0,44.44444444444444
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9163,9163,9238,9205,806.0,806.0,74.44168734491315,74.44168734491315,75,42,150.0,84.0,,,-66.0,66.0,78.57142857142857
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9566,9566,9635,9643,824.0,824.0,72.81553398058253,72.81553398058253,69,77,138.0,154.0,,,16.0,16.0,10.38961038961039
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9978,9978,10053,10060,804.0,804.0,74.62686567164178,74.62686567164178,75,82,150.0,164.0,,,14.0,14.0,8.536585365853659
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10380,10381,10454,10459,872.0,872.0,68.80733944954129,68.80733944954129,74,78,148.0,156.0,,,8.0,8.0,5.128205128205128
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10816,10816,10876,10878,912.0,912.0,65.78947368421052,65.78947368421052,60,62,120.0,124.0,,,4.0,4.0,3.225806451612903
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11272,11272,11335,11339,916.0,916.0,65.50218340611353,65.50218340611353,63,67,126.0,134.0,,,8.0,8.0,5.970149253731343
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11730,11730,11778,11795,900.0,900.0,66.66666666666667,66.66666666666667,48,65,96.0,130.0,,,34.0,34.0,26.153846153846157
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12180,12181,12240,12250,968.0,968.0,61.98347107438017,61.98347107438017,60,69,120.0,138.0,,,18.0,18.0,13.043478260869565
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12664,12666,12732,12738,1018.0,1018.0,58.93909626719057,58.93909626719057,68,72,136.0,144.0,,,8.0,8.0,5.555555555555555
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13173,13174,13241,13241,996.0,996.0,60.24096385542169,60.24096385542169,68,67,136.0,134.0,,,-2.0,2.0,1.4925373134328357
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13671,13671,13742,13728,990.0,990.0,60.60606060606061,60.60606060606061,71,57,142.0,114.0,,,-28.0,28.0,24.561403508771928
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14166,14166,14236,14234,968.0,968.0,61.98347107438017,61.98347107438017,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14650,14651,14722,14725,958.0,958.0,62.63048016701462,62.63048016701462,72,74,144.0,148.0,,,4.0,4.0,2.7027027027027026
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15129,15129,15201,15188,956.0,956.0,62.761506276150634,62.761506276150634,72,59,144.0,118.0,,,-26.0,26.0,22.033898305084744
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15607,15605,15678,15666,916.0,916.0,65.50218340611353,65.50218340611353,71,61,142.0,122.0,,,-20.0,20.0,16.39344262295082
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16065,16065,16137,16126,906.0,906.0,66.2251655629139,66.2251655629139,72,61,144.0,122.0,,,-22.0,22.0,18.0327868852459
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16518,16515,16588,16574,916.0,916.0,65.50218340611353,65.50218340611353,70,59,140.0,118.0,,,-22.0,22.0,18.64406779661017
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16976,16977,17046,17050,966.0,966.0,62.11180124223603,62.11180124223603,70,73,140.0,146.0,,,6.0,6.0,4.10958904109589
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17459,17459,17531,17537,994.0,994.0,60.36217303822938,60.36217303822938,72,78,144.0,156.0,,,12.0,12.0,7.6923076923076925
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17956,17957,18025,18012,980.0,980.0,61.224489795918366,61.224489795918366,69,55,138.0,110.0,,,-28.0,28.0,25.454545454545453
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18446,18445,18520,18520,992.0,992.0,60.483870967741936,60.483870967741936,74,75,148.0,150.0,,,2.0,2.0,1.3333333333333335
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18942,18941,19005,19008,986.0,986.0,60.851926977687626,60.851926977687626,63,67,126.0,134.0,,,8.0,8.0,5.970149253731343
