participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,99.38461538461539,-25.807692307692307,25.807692307692307,37.27726444464913,52,52,0
VP_001,tsst,Pause_1,72.75,103.5,-30.75,30.75,51.16231801179877,12,12,0
VP_001,tsst,Talk,85.74468085106383,111.87234042553192,-26.127659574468087,26.340425531914892,35.61637115282504,47,47,0
VP_001,tsst,Math,69.52727272727273,100.63636363636364,-31.10909090909091,31.10909090909091,46.60565232536756,55,55,0
VP_001,tsst,Pause_5,70.15384615384616,99.6923076923077,-29.53846153846154,29.53846153846154,45.97326175221058,13,13,0
VP_001,ftsst,Prep,75.32,101.14,-25.82,25.86,40.31325832554476,50,50,0
VP_001,ftsst,Pause_1,59.666666666666664,104.06666666666666,-44.4,44.4,77.7700291144807,15,15,0
VP_001,ftsst,Talk,91.6590909090909,111.29545454545455,-19.636363636363637,21.818181818181817,30.9602564584647,44,44,0
VP_001,ftsst,Math,88.95121951219512,110.97560975609755,-22.024390243902438,23.29268292682927,36.512042162759286,41,41,0
VP_001,ftsst,Pause_5,105.38461538461539,116.84615384615384,-11.461538461538462,11.615384615384615,14.2760362058815,13,13,0
VP_002,tsst,Prep,79.53571428571429,106.85714285714286,-27.321428571428573,27.357142857142858,35.255528001842926,56,56,0
VP_002,tsst,Pause_1,78.05,100.0,-21.95,21.95,32.68819213162452,20,20,0
VP_002,tsst,Talk,71.22727272727273,95.95454545454545,-24.727272727272727,24.727272727272727,37.508902954953975,66,66,0
VP_002,tsst,Math,79.18181818181819,100.25757575757575,-21.075757575757574,21.59090909090909,28.30857003521967,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,109.16666666666667,3.2222222222222223,11.0,10.246612378726944,18,18,0
VP_002,ftsst,Prep,95.02380952380952,111.57142857142857,-16.547619047619047,16.547619047619047,20.063124428832218,42,42,0
VP_002,ftsst,Pause_1,61.95,88.75,-26.8,26.8,43.574200585717215,20,20,0
VP_002,ftsst,Talk,85.0,110.3529411764706,-25.352941176470587,26.098039215686274,36.48806013295943,51,51,0
VP_002,ftsst,Math,67.6734693877551,101.42857142857143,-33.755102040816325,33.755102040816325,54.271799228521196,49,49,0
VP_002,ftsst,Pause_5,116.58823529411765,111.94117647058823,4.647058823529412,4.764705882352941,4.029051593072654,17,17,0
VP_003,tsst,Prep,67.275,100.2,-32.925,32.925,49.31447250271187,40,40,0
VP_003,tsst,Pause_1,66.3,104.0,-37.7,37.7,57.112600430615146,10,10,0
VP_003,tsst,Talk,66.30434782608695,98.5,-32.19565217391305,32.19565217391305,49.6598998366151,46,46,0
VP_003,tsst,Math,69.67441860465117,100.37209302325581,-30.697674418604652,31.302325581395348,47.31852340199051,43,43,0
VP_003,tsst,Pause_5,96.54545454545455,109.36363636363636,-12.818181818181818,12.818181818181818,15.086209161422419,11,11,0
VP_003,ftsst,Prep,112.11764705882354,116.79411764705883,-4.676470588235294,7.676470588235294,7.985132230564388,34,34,0
VP_003,ftsst,Pause_1,97.91666666666667,115.33333333333333,-17.416666666666668,17.583333333333332,21.257473164619316,12,12,0
VP_003,ftsst,Talk,98.55,120.25,-21.7,21.95,24.585786150551883,40,40,0
VP_003,ftsst,Math,102.67567567567568,126.36111111111111,-23.97222222222222,24.583333333333332,28.099419826346917,37,36,1
VP_003,ftsst,Pause_5,118.0,117.9,0.1,7.9,7.09640294865649,10,10,0
VP_004,tsst,Prep,116.1470588235294,121.05882352941177,-4.911764705882353,15.794117647058824,14.65182706070307,34,34,0
VP_004,tsst,Pause_1,133.6,125.0,8.6,8.6,6.402064651825567,10,10,0
VP_004,tsst,Talk,125.52272727272727,126.2439024390244,-0.7073170731707317,17.878048780487806,15.391636044624478,44,41,3
VP_004,tsst,Math,119.16216216216216,123.02702702702703,-3.864864864864865,15.864864864864865,15.090029652576888,37,37,0
VP_004,tsst,Pause_5,134.6,126.1,8.5,13.1,10.018626135947901,10,10,0
VP_004,ftsst,Prep,102.08333333333333,123.5,-21.416666666666668,23.47222222222222,24.760975165429876,36,36,0
VP_004,ftsst,Pause_1,103.0,119.25,-16.25,23.416666666666668,27.620401361924237,12,12,0
VP_004,ftsst,Talk,123.29411764705883,111.29411764705883,12.0,13.294117647058824,10.856022200537812,34,34,0
VP_004,ftsst,Math,123.42857142857143,123.11428571428571,0.3142857142857143,16.714285714285715,15.202651441280986,35,35,0
VP_004,ftsst,Pause_5,136.1,123.2,12.9,12.9,9.473381112938393,10,10,0
VP_005,tsst,Prep,65.25490196078431,97.0,-31.745098039215687,31.745098039215687,53.039810186914785,51,51,0
VP_005,tsst,Pause_1,54.705882352941174,81.11764705882354,-26.41176470588235,26.41176470588235,53.082158363458824,17,17,0
VP_005,tsst,Talk,69.94117647058823,101.92156862745098,-31.980392156862745,32.84313725490196,62.567832002728096,51,51,0
VP_005,tsst,Math,64.71428571428571,97.42857142857143,-32.714285714285715,33.0,64.4295492970257,56,56,0
VP_005,tsst,Pause_5,101.06666666666666,105.93333333333334,-4.866666666666666,5.933333333333334,6.061931967239347,15,15,0
VP_005,ftsst,Prep,65.22727272727273,112.38636363636364,-47.15909090909091,47.52272727272727,81.13372365443878,44,44,0
VP_005,ftsst,Pause_1,74.33333333333333,102.83333333333333,-28.5,28.5,38.72288396584138,18,18,0
VP_005,ftsst,Talk,83.15094339622641,105.0,-21.849056603773583,23.547169811320753,37.795002450886706,53,53,0
VP_005,ftsst,Math,111.10204081632654,112.9795918367347,-1.8775510204081634,12.448979591836734,14.006720160915144,49,49,0
VP_005,ftsst,Pause_5,133.07142857142858,118.35714285714286,14.714285714285714,14.714285714285714,11.026639290932213,14,14,0
VP_020,tsst,Prep,78.46938775510205,111.27083333333333,-33.333333333333336,33.5,55.804074115171886,49,48,1
VP_020,tsst,Pause_1,82.78571428571429,102.0909090909091,-27.09090909090909,43.45454545454545,61.95271441817186,14,11,3
VP_020,tsst,Talk,73.53061224489795,112.875,-39.4375,42.645833333333336,78.86506703520386,49,48,1
VP_020,tsst,Math,94.43478260869566,113.75555555555556,-19.866666666666667,20.977777777777778,33.15495479867053,46,45,1
VP_020,tsst,Pause_5,112.83333333333333,117.83333333333333,-5.0,5.666666666666667,5.059355980528837,12,12,0
VP_020,ftsst,Prep,66.0,113.09302325581395,-47.093023255813954,47.093023255813954,90.66796950431035,43,43,0
VP_020,ftsst,Pause_1,63.0,110.88888888888889,-50.22222222222222,50.22222222222222,91.7731987157939,16,9,7
VP_020,ftsst,Talk,82.95121951219512,114.97435897435898,-32.46153846153846,32.46153846153846,51.60578135916887,41,39,2
VP_020,ftsst,Math,76.86046511627907,112.88372093023256,-36.02325581395349,37.0,65.3496191439398,43,43,0
VP_020,ftsst,Pause_5,113.0,118.16666666666667,-5.166666666666667,5.833333333333333,6.22421773331945,12,12,0
VP_022,tsst,Prep,104.70588235294117,112.29411764705883,-7.588235294117647,10.470588235294118,12.283352645708607,34,34,0
VP_022,tsst,Pause_1,92.25,109.58333333333333,-17.333333333333332,17.5,20.545625892231175,12,12,0
VP_022,tsst,Talk,113.87179487179488,121.58974358974359,-7.717948717948718,19.153846153846153,19.057056510060907,39,39,0
VP_022,tsst,Math,112.0,113.2,-0.7428571428571429,8.857142857142858,8.719431082607493,36,35,1
VP_022,tsst,Pause_5,105.18181818181819,114.63636363636364,-9.454545454545455,11.454545454545455,12.51564837537727,11,11,0
