,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,399,984,985,563,567,683,634,590.0,590.0,101.69491525423729,101.69491525423729,120,67,120.0,67.0,,,-53.0,53.0,79.1044776119403
VP_001,tsst,Prep,1,1,1,984,985,1569,1569,1153,1156,1258,1206,581.0,581.0,103.27022375215147,103.27022375215147,105,50,105.0,50.0,,,-55.0,55.0,110.00000000000001
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1734,1735,1854,1811,557.0,557.0,107.71992818671453,107.71992818671453,120,76,120.0,76.0,,,-44.0,44.0,57.89473684210527
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2291,2291,2416,2382,546.0,546.0,109.89010989010988,109.89010989010988,125,91,125.0,91.0,,,-34.0,34.0,37.362637362637365
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2837,2846,2960,2926,541.0,541.0,110.90573012939001,110.90573012939001,123,80,123.0,80.0,,,-43.0,43.0,53.75
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3378,3378,3499,3456,543.0,543.0,110.49723756906077,110.49723756906077,121,78,121.0,78.0,,,-43.0,43.0,55.12820512820513
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3921,3923,4040,3996,546.0,546.0,109.89010989010988,109.89010989010988,119,73,119.0,73.0,,,-46.0,46.0,63.013698630136986
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4863,4467,4469,4585,4542,550.0,550.0,109.09090909090908,109.09090909090908,118,73,118.0,73.0,,,-45.0,45.0,61.64383561643836
VP_001,tsst,Prep,8,8,8,4862,4863,5404,5404,5017,5022,5140,5102,537.0,537.0,111.73184357541899,111.73184357541899,123,80,123.0,80.0,,,-43.0,43.0,53.75
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5943,5554,5553,5680,5637,540.0,540.0,111.1111111111111,111.1111111111111,126,84,126.0,84.0,,,-42.0,42.0,50.0
VP_001,tsst,Prep,10,10,10,5943,5943,6484,6484,6094,6094,6219,6183,541.0,541.0,110.90573012939001,110.90573012939001,125,89,125.0,89.0,,,-36.0,36.0,40.44943820224719
VP_001,tsst,Prep,11,11,11,6484,6484,7032,7032,6635,6636,6759,6709,552.0,552.0,108.69565217391303,108.69565217391303,124,73,124.0,73.0,,,-51.0,51.0,69.86301369863014
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7187,7190,7308,7256,569.0,569.0,105.4481546572935,105.4481546572935,121,66,121.0,66.0,,,-55.0,55.0,83.33333333333334
