participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,85.8076923076923,-12.23076923076923,13.384615384615385,20.244682406787003,0.6993170546238217,52,52,0
VP_001,tsst,Pause_1,72.75,89.33333333333333,-16.583333333333332,19.583333333333332,33.64006299454211,-0.2593113999147091,12,12,0
VP_001,tsst,Talk,85.74468085106383,97.40425531914893,-11.659574468085106,17.53191489361702,23.431056784885993,0.22089613105041547,47,47,0
VP_001,tsst,Math,69.52727272727273,87.6,-18.072727272727274,18.581818181818182,28.21696930238038,0.05934933977817752,55,55,0
VP_001,tsst,Pause_5,70.15384615384616,86.46153846153847,-16.307692307692307,17.846153846153847,28.33703511237436,0.7013702972191105,13,13,0
VP_001,ftsst,Prep,75.32,92.32,-17.0,18.76,30.665567664270675,0.4212175132339098,50,50,0
VP_001,ftsst,Pause_1,59.666666666666664,92.53333333333333,-32.86666666666667,32.86666666666667,58.86823341550913,0.060782403852908395,15,15,0
VP_001,ftsst,Talk,91.6590909090909,99.27272727272727,-7.613636363636363,17.84090909090909,24.60688013785534,0.49475260078107336,44,44,0
VP_001,ftsst,Math,88.95121951219512,98.21951219512195,-9.268292682926829,22.146341463414632,32.449908778317024,0.11630142377027958,41,41,0
VP_001,ftsst,Pause_5,105.38461538461539,101.3076923076923,4.076923076923077,13.461538461538462,14.702057433428184,0.4257288182317334,13,13,0
VP_002,tsst,Prep,79.53571428571429,94.19642857142857,-14.660714285714286,15.982142857142858,20.875388420059384,0.06680534221387205,56,56,0
VP_002,tsst,Pause_1,78.05,90.55,-12.5,12.5,20.153541529226008,-0.12643348300904816,20,20,0
VP_002,tsst,Talk,71.22727272727273,86.86363636363636,-15.636363636363637,15.636363636363637,24.461913522478355,0.02571304204407303,66,66,0
VP_002,tsst,Math,79.18181818181819,90.98484848484848,-11.803030303030303,13.257575757575758,17.33886637341912,0.27954767125918634,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,98.77777777777777,13.61111111111111,17.38888888888889,15.080489736177148,0.4640207433641704,18,18,0
VP_002,ftsst,Prep,95.02380952380952,99.45238095238095,-4.428571428571429,8.285714285714286,10.656924940735147,0.5072601742184456,42,42,0
VP_002,ftsst,Pause_1,61.95,79.75,-17.8,17.8,29.015521857929638,0.09181966289887326,20,20,0
VP_002,ftsst,Talk,85.0,101.92,-16.0,21.32,28.187804026422395,0.1585043593221382,51,50,1
VP_002,ftsst,Math,67.6734693877551,91.48979591836735,-23.816326530612244,24.224489795918366,39.69441129978322,-0.24980386490274786,49,49,0
VP_002,ftsst,Pause_5,116.58823529411765,103.23529411764706,13.352941176470589,13.352941176470589,11.394287514865013,0.20297208290276292,17,17,0
VP_003,tsst,Prep,67.275,95.6,-28.325,28.325,42.453238335831514,-0.173828803702277,40,40,0
VP_003,tsst,Pause_1,66.3,99.0,-32.7,32.7,49.55630521439345,-0.1744845179978269,10,10,0
VP_003,tsst,Talk,66.30434782608695,90.02173913043478,-23.717391304347824,23.717391304347824,36.9414739429499,0.2264475173557069,46,46,0
VP_003,tsst,Math,69.67441860465117,92.95348837209302,-23.27906976744186,24.162790697674417,36.93956602510675,0.189876766284476,43,43,0
VP_003,tsst,Pause_5,96.54545454545455,100.27272727272727,-3.727272727272727,9.0,10.503369492668465,0.028880653324237133,11,11,0
VP_003,ftsst,Prep,112.11764705882354,105.08823529411765,7.029411764705882,12.911764705882353,11.767431826806915,-0.053341378362796774,34,34,0
VP_003,ftsst,Pause_1,97.91666666666667,103.75,-5.833333333333333,12.833333333333334,14.951205709831934,0.5672743618925823,12,12,0
VP_003,ftsst,Talk,98.55,108.8,-10.25,18.15,19.48961571272319,0.17371703593232762,40,40,0
VP_003,ftsst,Math,102.67567567567568,115.61111111111111,-13.222222222222221,22.11111111111111,24.410724774095755,0.12177230843035032,37,36,1
VP_003,ftsst,Pause_5,118.0,106.2,11.8,14.6,12.17923129935421,-0.30894338666862864,10,10,0
VP_004,tsst,Prep,116.1470588235294,102.29411764705883,13.852941176470589,23.91176470588235,19.577013466429733,-0.12758079237869221,34,34,0
VP_004,tsst,Pause_1,133.6,99.2,34.4,34.4,25.724317756200435,0.6796330047972516,10,10,0
