,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,399,984,985,565,567,632,634,590.0,590.0,101.69491525423729,101.69491525423729,67,67,67.0,67.0,no_local_minimum,,0.0,0.0,0.0
VP_001,tsst,Prep,1,1,1,984,985,1569,1569,1155,1156,1208,1206,581.0,581.0,103.27022375215147,103.27022375215147,53,50,53.0,50.0,no_local_minimum,,-3.0,3.0,6.0
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1736,1735,1804,1811,557.0,557.0,107.71992818671453,107.71992818671453,68,76,68.0,76.0,,,8.0,8.0,10.526315789473683
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2293,2291,2376,2382,546.0,546.0,109.89010989010988,109.89010989010988,83,91,83.0,91.0,,,8.0,8.0,8.791208791208792
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2839,2846,2919,2926,541.0,541.0,110.90573012939001,110.90573012939001,80,80,80.0,80.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3380,3378,3449,3456,543.0,543.0,110.49723756906077,110.49723756906077,69,78,69.0,78.0,,,9.0,9.0,11.538461538461538
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3923,3923,3984,3996,546.0,546.0,109.89010989010988,109.89010989010988,61,73,61.0,73.0,,,12.0,12.0,16.43835616438356
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4863,4469,4469,4528,4542,550.0,550.0,109.09090909090908,109.09090909090908,59,73,59.0,73.0,,,14.0,14.0,19.17808219178082
VP_001,tsst,Prep,8,8,8,4862,4863,5404,5404,5019,5022,5088,5102,537.0,537.0,111.73184357541899,111.73184357541899,69,80,69.0,80.0,no_local_minimum,,11.0,11.0,13.750000000000002
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5943,5556,5553,5634,5637,540.0,540.0,111.1111111111111,111.1111111111111,78,84,78.0,84.0,,,6.0,6.0,7.142857142857142
VP_001,tsst,Prep,10,10,10,5943,5943,6484,6484,6096,6094,6175,6183,541.0,541.0,110.90573012939001,110.90573012939001,79,89,79.0,89.0,,,10.0,10.0,11.235955056179774
VP_001,tsst,Prep,11,11,11,6484,6484,7032,7032,6637,6636,6690,6709,552.0,552.0,108.69565217391303,108.69565217391303,53,73,53.0,73.0,,,20.0,20.0,27.397260273972602
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7189,7190,7237,7256,569.0,569.0,105.4481546572935,105.4481546572935,48,66,48.0,66.0,,,18.0,18.0,27.27272727272727
