participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,73.57692307692308,28.604166666666668,45.4375,45.4375,61.422552604898435,0.2677754608348172,52,48,4
VP_001,tsst,Pause_1,72.75,49.0,23.75,28.583333333333332,37.74786220477968,-0.1398023426505755,12,12,0
VP_001,tsst,Talk,85.74468085106383,54.191489361702125,31.5531914893617,35.12765957446808,40.31060629685641,0.177782919690034,47,47,0
VP_001,tsst,Math,69.52727272727273,39.72727272727273,29.8,31.581818181818182,44.91645140978597,0.05416040754185223,55,55,0
VP_001,tsst,Pause_5,70.15384615384616,40.84615384615385,29.307692307692307,29.307692307692307,39.74301258693848,-0.05364325528580201,13,13,0
VP_001,ftsst,Prep,75.32,40.52,34.8,37.6,48.21240526025174,-0.15857476325269176,50,50,0
VP_001,ftsst,Pause_1,59.666666666666664,63.93333333333333,-4.266666666666667,8.4,15.40911218183447,0.27561922591844684,15,15,0
VP_001,ftsst,Talk,91.6590909090909,57.79545454545455,33.86363636363637,39.95454545454545,43.04828379129923,0.25841020852306057,44,44,0
VP_001,ftsst,Math,88.95121951219512,70.46341463414635,18.48780487804878,28.878048780487806,32.64415740364129,0.07998191126932146,41,41,0
VP_001,ftsst,Pause_5,105.38461538461539,77.76923076923077,27.615384615384617,30.692307692307693,28.436032008534372,0.09123836606582886,13,13,0
VP_002,tsst,Prep,79.53571428571429,52.0,27.535714285714285,27.642857142857142,33.86866318038043,-0.2822453306283128,56,56,0
VP_002,tsst,Pause_1,78.05,42.35,35.7,37.8,47.737756636647475,-0.12741544428329873,20,20,0
VP_002,tsst,Talk,71.22727272727273,36.89393939393939,34.333333333333336,34.90909090909091,49.09608583627763,0.195821561813694,66,66,0
VP_002,tsst,Math,79.18181818181819,48.63636363636363,30.545454545454547,31.272727272727273,39.24977895179208,-0.0174271996941534,66,66,0
VP_002,tsst,Pause_5,112.38888888888889,67.0,45.388888888888886,45.388888888888886,40.9379917656927,0.5297232221506002,18,18,0
VP_002,ftsst,Prep,95.02380952380952,38.57142857142857,56.45238095238095,56.642857142857146,59.56769270429841,0.2766701107534406,42,42,0
VP_002,ftsst,Pause_1,61.95,29.75,32.2,32.2,52.103449875106875,0.38636310791905343,20,20,0
VP_002,ftsst,Talk,85.0,78.56862745098039,6.431372549019608,16.03921568627451,18.27788900620673,0.19140378503432065,51,51,0
VP_002,ftsst,Math,67.6734693877551,30.791666666666668,36.833333333333336,41.416666666666664,60.884767409971424,-0.19451485272589705,49,48,1
VP_002,ftsst,Pause_5,116.58823529411765,90.76470588235294,25.823529411764707,25.823529411764707,22.12749511327865,0.5399356721074539,17,17,0
VP_003,tsst,Prep,67.275,68.45,-1.175,5.475,8.191282001671379,-0.377252278001245,40,40,0
VP_003,tsst,Pause_1,66.3,67.8,-1.5,18.9,28.084971809236514,-0.715436756859846,10,10,0
VP_003,tsst,Talk,66.30434782608695,38.95652173913044,27.347826086956523,27.82608695652174,41.786814699840654,0.06613666040011351,46,46,0
VP_003,tsst,Math,69.67441860465117,56.0,13.674418604651162,15.674418604651162,21.813876662277025,-0.037563337666754876,43,43,0
VP_003,tsst,Pause_5,96.54545454545455,81.27272727272727,15.272727272727273,17.272727272727273,17.194803972602703,-0.04681077843857609,11,11,0
VP_003,ftsst,Prep,112.11764705882354,84.91176470588235,27.205882352941178,27.38235294117647,23.56011802619622,0.007328925114080739,34,34,0
VP_003,ftsst,Pause_1,97.91666666666667,71.41666666666667,26.5,28.666666666666668,27.971298012093072,0.057487743531640476,12,12,0
VP_003,ftsst,Talk,98.55,79.975,18.575,27.325,25.912909893098277,0.23704162447169047,40,40,0
VP_003,ftsst,Math,102.67567567567568,62.888888888888886,39.5,44.0,42.43768754705705,-0.11669870735948003,37,36,1
VP_003,ftsst,Pause_5,118.0,83.1,34.9,34.9,30.07759122353513,0.9494832398109964,10,10,0
VP_004,tsst,Prep,116.1470588235294,84.41176470588235,31.735294117647058,32.911764705882355,27.07908814003157,0.13190278520755516,34,34,0
VP_004,tsst,Pause_1,133.6,84.9,48.7,48.7,36.413520549404126,-0.03928924798147931,10,10,0
VP_004,tsst,Talk,125.52272727272727,67.41463414634147,58.1219512195122,59.63414634146341,47.70296251664979,0.45863706036881685,44,41,3
VP_004,tsst,Math,119.16216216216216,62.16216216216216,57.0,57.32432432432432,46.432867901740586,-0.0273995572572458,37,37,0
VP_004,tsst,Pause_5,134.6,91.3,43.3,43.3,32.804491657410615,0.9411885741889847,10,10,0
VP_004,ftsst,Prep,102.08333333333333,85.19444444444444,16.88888888888889,17.833333333333332,16.333181600153388,0.16941719753287027,36,36,0
VP_004,ftsst,Pause_1,103.0,79.83333333333333,23.166666666666668,28.0,24.678919280292046,0.1035405705024455,12,12,0
VP_004,ftsst,Talk,123.29411764705883,102.02941176470588,21.264705882352942,21.676470588235293,17.468445573979654,0.5003404351641167,34,34,0
VP_004,ftsst,Math,123.42857142857143,94.71428571428571,28.714285714285715,30.65714285714286,23.585596632891658,0.5987359830942114,35,35,0
VP_004,ftsst,Pause_5,136.1,105.4,30.7,30.7,22.29926906124324,-0.26016716702729226,10,10,0
VP_005,tsst,Prep,65.25490196078431,41.1764705882353,24.07843137254902,24.862745098039216,37.590294475791175,0.20336210493603835,51,51,0
VP_005,tsst,Pause_1,54.705882352941174,27.714285714285715,29.428571428571427,29.428571428571427,50.663204903191016,-0.07084026688068693,17,14,3
VP_005,tsst,Talk,69.94117647058823,47.51020408163265,22.551020408163264,30.183673469387756,42.47526394663864,0.4737701547519647,51,49,2
VP_005,tsst,Math,64.71428571428571,56.80357142857143,7.910714285714286,17.410714285714285,27.688537070104292,0.31859629923999716,56,56,0
VP_005,tsst,Pause_5,101.06666666666666,73.26666666666667,27.8,27.8,27.201426556972176,-0.2014842915536141,15,15,0
VP_005,ftsst,Prep,65.22727272727273,66.29545454545455,-1.0681818181818181,13.204545454545455,20.225107798086217,0.07098226683275614,44,44,0
VP_005,ftsst,Pause_1,74.33333333333333,51.44444444444444,22.88888888888889,22.88888888888889,30.49118566770912,0.4406322885328392,18,18,0
VP_005,ftsst,Talk,83.15094339622641,63.45283018867924,19.69811320754717,26.0,30.802751186208116,0.10901712458376718,53,53,0
VP_005,ftsst,Math,111.10204081632654,80.10204081632654,31.0,33.285714285714285,29.68130091156016,0.4919971019967005,49,49,0
VP_005,ftsst,Pause_5,133.07142857142858,93.78571428571429,39.285714285714285,39.285714285714285,29.51662191521644,0.1758116524387433,14,14,0
VP_020,tsst,Prep,78.46938775510205,67.60416666666667,10.333333333333334,19.916666666666668,26.108505793986627,0.08738579206173917,49,48,1
