,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
IDN_01,Baseline,0,0,0,773,772,1657,1657,1018,1018,1207,1206,442.0,442.0,135.74660633484163,135.74660633484163,189,188,94.5,94.0,,,-0.5,0.5,0.5319148936170213
IDN_01,Baseline,1,1,1,1657,1657,2547,2547,1903,1903,2092,2095,447.0,447.0,134.2281879194631,134.2281879194631,189,192,94.5,96.0,,,1.5,1.5,1.5625
IDN_01,Baseline,2,2,2,2547,2547,3443,3443,2796,2796,2986,2985,448.5,448.5,133.77926421404683,133.77926421404683,190,189,95.0,94.5,,,-0.5,0.5,0.5291005291005291
IDN_01,Baseline,3,3,3,3443,3443,4342,4343,3693,3693,3883,3886,450.0,450.0,133.33333333333334,133.33333333333334,190,193,95.0,96.5,,,1.5,1.5,1.5544041450777202
IDN_01,Baseline,4,4,4,4342,4343,5243,5243,4594,4594,4787,4784,450.5,450.5,133.18534961154273,133.18534961154273,193,190,96.5,95.0,,,-1.5,1.5,1.5789473684210527
IDN_01,Baseline,5,5,5,5243,5243,6142,6142,5494,5494,5690,5692,449.5,449.5,133.48164627363738,133.48164627363738,196,198,98.0,99.0,,,1.0,1.0,1.0101010101010102
IDN_01,Baseline,6,6,6,6142,6142,7039,7039,6393,6393,6593,6597,447.5,447.5,134.0782122905028,134.0782122905028,200,204,100.0,102.0,,,2.0,2.0,1.9607843137254901
IDN_01,Baseline,7,7,7,7039,7039,7929,7930,7288,7288,7488,7486,444.0,444.0,135.13513513513513,135.13513513513513,200,198,100.0,99.0,,,-1.0,1.0,1.0101010101010102
IDN_01,Baseline,8,8,8,7929,7930,8815,8816,8177,8177,8382,8384,442.5,442.5,135.59322033898306,135.59322033898306,205,207,102.5,103.5,,,1.0,1.0,0.966183574879227
IDN_01,Baseline,9,9,9,8815,8816,9699,9699,9061,9061,9265,9265,441.5,441.5,135.90033975084938,135.90033975084938,204,204,102.0,102.0,,,0.0,0.0,0.0
IDN_01,Baseline,10,10,10,9699,9699,10579,10579,9944,9944,10150,10150,439.0,439.0,136.6742596810934,136.6742596810934,206,206,103.0,103.0,,,0.0,0.0,0.0
IDN_01,Baseline,11,11,11,10579,10579,11453,11453,10822,10822,11023,11027,436.5,436.5,137.4570446735395,137.4570446735395,201,205,100.5,102.5,,,2.0,2.0,1.951219512195122
IDN_01,Baseline,12,12,12,11453,11453,12325,12325,11695,11695,11896,11899,435.5,435.5,137.7726750861079,137.7726750861079,201,204,100.5,102.0,,,1.5,1.5,1.4705882352941175
IDN_01,Baseline,13,13,13,12325,12325,13192,13192,12566,12566,12763,12763,432.0,432.0,138.88888888888889,138.88888888888889,197,197,98.5,98.5,,,0.0,0.0,0.0
IDN_01,Baseline,14,14,14,13192,13192,14054,14055,13431,13431,13621,13621,431.0,431.0,139.21113689095128,139.21113689095128,190,190,95.0,95.0,,,0.0,0.0,0.0
IDN_01,Baseline,15,15,15,14054,14055,14911,14911,14292,14292,14475,14477,427.0,427.0,140.5152224824356,140.5152224824356,183,185,91.5,92.5,,,1.0,1.0,1.0810810810810811
IDN_01,Baseline,16,16,16,14911,14911,15764,15764,15146,15146,15330,15333,426.5,426.5,140.6799531066823,140.6799531066823,184,187,92.0,93.5,,,1.5,1.5,1.6042780748663104
IDN_01,Baseline,17,17,17,15764,15764,16617,16617,15999,15999,16183,16191,426.0,426.0,140.8450704225352,140.8450704225352,184,192,92.0,96.0,,,4.0,4.0,4.166666666666666
IDN_01,Baseline,18,18,18,16617,16617,17477,17477,16852,16852,17038,17042,432.0,432.0,138.88888888888889,138.88888888888889,186,190,93.0,95.0,,,2.0,2.0,2.1052631578947367
IDN_01,Baseline,19,19,19,17477,17477,18353,18354,17715,17715,17897,17894,441.5,441.5,135.90033975084938,135.90033975084938,182,179,91.0,89.5,,,-1.5,1.5,1.675977653631285
IDN_01,Baseline,20,20,20,18353,18354,19260,19260,18599,18599,18782,18787,460.0,460.0,130.43478260869566,130.43478260869566,183,188,91.5,94.0,,,2.5,2.5,2.6595744680851063
IDN_01,Baseline,21,21,21,19260,19260,20218,20218,19518,19518,19703,19702,489.0,489.0,122.69938650306749,122.69938650306749,185,184,92.5,92.0,,,-0.5,0.5,0.5434782608695652
IDN_01,Baseline,22,22,22,20218,20218,21267,21267,20496,20496,20671,20674,544.0,544.0,110.29411764705881,110.29411764705881,175,178,87.5,89.0,,,1.5,1.5,1.6853932584269662
IDN_01,Baseline,23,23,23,21267,21267,22362,22362,21584,21584,21755,21749,549.0,549.0,109.28961748633878,109.28961748633878,171,165,85.5,82.5,,,-3.0,3.0,3.6363636363636362
IDN_01,Baseline,24,24,24,22362,22362,23449,23449,22682,22682,22862,22872,541.0,541.0,110.90573012939001,110.90573012939001,180,190,90.0,95.0,,,5.0,5.0,5.263157894736842
IDN_01,Baseline,25,25,25,23449,23449,24523,24523,23764,23764,23946,23948,534.5,534.5,112.25444340505146,112.25444340505146,182,184,91.0,92.0,,,1.0,1.0,1.0869565217391304
IDN_01,Baseline,26,26,26,24523,24523,25562,25562,24833,24833,25019,25022,511.49999999999994,511.49999999999994,117.30205278592376,117.30205278592376,186,189,93.0,94.5,,,1.5,1.5,1.5873015873015872
IDN_01,Baseline,27,27,27,25562,25562,26559,26559,25856,25856,26045,26046,491.5,491.5,122.07527975584944,122.07527975584944,189,190,94.5,95.0,,,0.5,0.5,0.5263157894736842
IDN_01,Baseline,28,28,28,26559,26559,27527,27527,26839,26839,27030,27034,480.0,480.0,125.0,125.0,191,195,95.5,97.5,,,2.0,2.0,2.051282051282051
IDN_01,Baseline,29,29,29,27527,27527,28470,28471,27799,27799,27996,27996,467.0,467.0,128.4796573875803,128.4796573875803,197,197,98.5,98.5,,,0.0,0.0,0.0
IDN_01,Baseline,30,30,30,28470,28471,29395,29396,28734,28734,28925,28932,460.0,460.0,130.43478260869566,130.43478260869566,191,198,95.5,99.0,,,3.5,3.5,3.535353535353535
IDN_01,Baseline,31,31,31,29395,29396,30304,30304,29654,29654,29843,29848,451.5,451.5,132.89036544850498,132.89036544850498,189,194,94.5,97.0,,,2.5,2.5,2.5773195876288657
IDN_01,Baseline,32,32,32,30304,30304,31198,31198,30556,30556,30744,30749,444.5,444.5,134.98312710911136,134.98312710911136,188,193,94.0,96.5,,,2.5,2.5,2.5906735751295336
IDN_01,Baseline,33,33,33,31198,31198,32082,32082,31445,31445,31633,31633,440.5,440.5,136.2088535754824,136.2088535754824,188,188,94.0,94.0,,,0.0,0.0,0.0
IDN_01,Baseline,34,34,34,32082,32082,32957,32957,32326,32326,32509,32510,436.5,436.5,137.4570446735395,137.4570446735395,183,184,91.5,92.0,,,0.5,0.5,0.5434782608695652
IDN_01,Baseline,35,35,35,32957,32957,33828,33828,33199,33199,33383,33387,434.5,434.5,138.0897583429229,138.0897583429229,184,188,92.0,94.0,,,2.0,2.0,2.127659574468085
IDN_01,Baseline,36,36,36,33828,33828,34699,34700,34069,34069,34261,34259,436.5,436.5,137.4570446735395,137.4570446735395,192,190,96.0,95.0,,,-1.0,1.0,1.0526315789473684
IDN_01,Baseline,37,37,37,34699,34700,35576,35576,34941,34941,35133,35133,439.0,439.0,136.6742596810934,136.6742596810934,192,192,96.0,96.0,,,0.0,0.0,0.0
IDN_01,Baseline,38,38,38,35576,35576,36461,36461,35819,35819,36016,36018,444.5,444.5,134.98312710911136,134.98312710911136,197,199,98.5,99.5,,,1.0,1.0,1.0050251256281406
IDN_01,Baseline,39,39,39,36461,36461,37349,37349,36708,36708,36905,36909,443.5,443.5,135.28748590755356,135.28748590755356,197,201,98.5,100.5,,,2.0,2.0,1.9900497512437811
IDN_01,Baseline,40,40,40,37349,37349,38239,38239,37595,37595,37795,37801,446.0,446.0,134.52914798206277,134.52914798206277,200,206,100.0,103.0,,,3.0,3.0,2.912621359223301
