,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
IDN_01,Baseline,0,0,0,773,772,1657,1657,1018,1018,1237,1206,442.0,442.0,135.74660633484163,135.74660633484163,219,188,109.5,94.0,,,-15.5,15.5,16.48936170212766
IDN_01,Baseline,1,1,1,1657,1657,2547,2547,1903,1903,2117,2095,447.0,447.0,134.2281879194631,134.2281879194631,214,192,107.0,96.0,,,-11.0,11.0,11.458333333333332
IDN_01,Baseline,2,2,2,2547,2547,3443,3443,2796,2796,3008,2985,448.5,448.5,133.77926421404683,133.77926421404683,212,189,106.0,94.5,,,-11.5,11.5,12.16931216931217
IDN_01,Baseline,3,3,3,3443,3443,4342,4343,3693,3693,3908,3886,450.0,450.0,133.33333333333334,133.33333333333334,215,193,107.5,96.5,,,-11.0,11.0,11.398963730569948
IDN_01,Baseline,4,4,4,4342,4343,5243,5243,4594,4594,4814,4784,450.5,450.5,133.18534961154273,133.18534961154273,220,190,110.0,95.0,,,-15.0,15.0,15.789473684210526
IDN_01,Baseline,5,5,5,5243,5243,6142,6142,5494,5494,5714,5692,449.5,449.5,133.48164627363738,133.48164627363738,220,198,110.0,99.0,,,-11.0,11.0,11.11111111111111
IDN_01,Baseline,6,6,6,6142,6142,7039,7039,6393,6393,6620,6597,447.5,447.5,134.0782122905028,134.0782122905028,227,204,113.5,102.0,,,-11.5,11.5,11.27450980392157
IDN_01,Baseline,7,7,7,7039,7039,7929,7930,7288,7288,7512,7486,444.0,444.0,135.13513513513513,135.13513513513513,224,198,112.0,99.0,,,-13.0,13.0,13.131313131313133
IDN_01,Baseline,8,8,8,7929,7930,8815,8816,8177,8177,8403,8384,442.5,442.5,135.59322033898306,135.59322033898306,226,207,113.0,103.5,,,-9.5,9.5,9.178743961352657
IDN_01,Baseline,9,9,9,8815,8816,9699,9699,9061,9061,9284,9265,441.5,441.5,135.90033975084938,135.90033975084938,223,204,111.5,102.0,,,-9.5,9.5,9.313725490196079
IDN_01,Baseline,10,10,10,9699,9699,10579,10579,9944,9944,10162,10150,439.0,439.0,136.6742596810934,136.6742596810934,218,206,109.0,103.0,,,-6.0,6.0,5.825242718446602
IDN_01,Baseline,11,11,11,10579,10579,11453,11453,10822,10822,11052,11027,436.5,436.5,137.4570446735395,137.4570446735395,230,205,115.0,102.5,,,-12.5,12.5,12.195121951219512
IDN_01,Baseline,12,12,12,11453,11453,12325,12325,11695,11695,11923,11899,435.5,435.5,137.7726750861079,137.7726750861079,228,204,114.0,102.0,,,-12.0,12.0,11.76470588235294
IDN_01,Baseline,13,13,13,12325,12325,13192,13192,12566,12566,12784,12763,432.0,432.0,138.88888888888889,138.88888888888889,218,197,109.0,98.5,,,-10.5,10.5,10.65989847715736
IDN_01,Baseline,14,14,14,13192,13192,14054,14055,13431,13431,13651,13621,431.0,431.0,139.21113689095128,139.21113689095128,220,190,110.0,95.0,,,-15.0,15.0,15.789473684210526
IDN_01,Baseline,15,15,15,14054,14055,14911,14911,14292,14292,14513,14477,427.0,427.0,140.5152224824356,140.5152224824356,221,185,110.5,92.5,,,-18.0,18.0,19.45945945945946
IDN_01,Baseline,16,16,16,14911,14911,15764,15764,15146,15146,15373,15333,426.5,426.5,140.6799531066823,140.6799531066823,227,187,113.5,93.5,,,-20.0,20.0,21.390374331550802
IDN_01,Baseline,17,17,17,15764,15764,16617,16617,15999,15999,16237,16191,426.0,426.0,140.8450704225352,140.8450704225352,238,192,119.0,96.0,,,-23.0,23.0,23.958333333333336
IDN_01,Baseline,18,18,18,16617,16617,17477,17477,16852,16852,17075,17042,432.0,432.0,138.88888888888889,138.88888888888889,223,190,111.5,95.0,,,-16.5,16.5,17.36842105263158
IDN_01,Baseline,19,19,19,17477,17477,18353,18354,17715,17715,17928,17894,441.5,441.5,135.90033975084938,135.90033975084938,213,179,106.5,89.5,,,-17.0,17.0,18.994413407821227
IDN_01,Baseline,20,20,20,18353,18354,19260,19260,18599,18599,18807,18787,460.0,460.0,130.43478260869566,130.43478260869566,208,188,104.0,94.0,,,-10.0,10.0,10.638297872340425
IDN_01,Baseline,21,21,21,19260,19260,20218,20218,19518,19518,19727,19702,489.0,489.0,122.69938650306749,122.69938650306749,209,184,104.5,92.0,,,-12.5,12.5,13.586956521739129
IDN_01,Baseline,22,22,22,20218,20218,21267,21267,20496,20496,20696,20674,544.0,544.0,110.29411764705881,110.29411764705881,200,178,100.0,89.0,,,-11.0,11.0,12.359550561797752
IDN_01,Baseline,23,23,23,21267,21267,22362,22362,21584,21584,21779,21749,549.0,549.0,109.28961748633878,109.28961748633878,195,165,97.5,82.5,,,-15.0,15.0,18.181818181818183
IDN_01,Baseline,24,24,24,22362,22362,23449,23449,22682,22682,22885,22872,541.0,541.0,110.90573012939001,110.90573012939001,203,190,101.5,95.0,,,-6.5,6.5,6.842105263157896
IDN_01,Baseline,25,25,25,23449,23449,24523,24523,23764,23764,23971,23948,534.5,534.5,112.25444340505146,112.25444340505146,207,184,103.5,92.0,,,-11.5,11.5,12.5
IDN_01,Baseline,26,26,26,24523,24523,25562,25562,24833,24833,25042,25022,511.49999999999994,511.49999999999994,117.30205278592376,117.30205278592376,209,189,104.5,94.5,,,-10.0,10.0,10.582010582010582
IDN_01,Baseline,27,27,27,25562,25562,26559,26559,25856,25856,26073,26046,491.5,491.5,122.07527975584944,122.07527975584944,217,190,108.5,95.0,,,-13.5,13.5,14.210526315789473
IDN_01,Baseline,28,28,28,26559,26559,27527,27527,26839,26839,27051,27034,480.0,480.0,125.0,125.0,212,195,106.0,97.5,,,-8.5,8.5,8.717948717948717
IDN_01,Baseline,29,29,29,27527,27527,28470,28471,27799,27799,28018,27996,467.0,467.0,128.4796573875803,128.4796573875803,219,197,109.5,98.5,,,-11.0,11.0,11.16751269035533
IDN_01,Baseline,30,30,30,28470,28471,29395,29396,28734,28734,28947,28932,460.0,460.0,130.43478260869566,130.43478260869566,213,198,106.5,99.0,,,-7.5,7.5,7.575757575757576
IDN_01,Baseline,31,31,31,29395,29396,30304,30304,29654,29654,29878,29848,451.5,451.5,132.89036544850498,132.89036544850498,224,194,112.0,97.0,,,-15.0,15.0,15.463917525773196
IDN_01,Baseline,32,32,32,30304,30304,31198,31198,30556,30556,30771,30749,444.5,444.5,134.98312710911136,134.98312710911136,215,193,107.5,96.5,,,-11.0,11.0,11.398963730569948
IDN_01,Baseline,33,33,33,31198,31198,32082,32082,31445,31445,31671,31633,440.5,440.5,136.2088535754824,136.2088535754824,226,188,113.0,94.0,,,-19.0,19.0,20.212765957446805
IDN_01,Baseline,34,34,34,32082,32082,32957,32957,32326,32326,32565,32510,436.5,436.5,137.4570446735395,137.4570446735395,239,184,119.5,92.0,,,-27.5,27.5,29.891304347826086
IDN_01,Baseline,35,35,35,32957,32957,33828,33828,33199,33199,33405,33387,434.5,434.5,138.0897583429229,138.0897583429229,206,188,103.0,94.0,,,-9.0,9.0,9.574468085106384
IDN_01,Baseline,36,36,36,33828,33828,34699,34700,34069,34069,34294,34259,436.5,436.5,137.4570446735395,137.4570446735395,225,190,112.5,95.0,,,-17.5,17.5,18.421052631578945
IDN_01,Baseline,37,37,37,34699,34700,35576,35576,34941,34941,35164,35133,439.0,439.0,136.6742596810934,136.6742596810934,223,192,111.5,96.0,,,-15.5,15.5,16.145833333333336
IDN_01,Baseline,38,38,38,35576,35576,36461,36461,35819,35819,36047,36018,444.5,444.5,134.98312710911136,134.98312710911136,228,199,114.0,99.5,,,-14.5,14.5,14.572864321608039
IDN_01,Baseline,39,39,39,36461,36461,37349,37349,36708,36708,36928,36909,443.5,443.5,135.28748590755356,135.28748590755356,220,201,110.0,100.5,,,-9.5,9.5,9.45273631840796
