,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,phase,,,,,,,,,,,,,,,,,,,,,,,,
IDN_01,Baseline,0,0,0,773,772,1657,1657,1018,1018,1222,1206,442.0,442.0,135.74660633484163,135.74660633484163,204,188,102.0,94.0,,,-8.0,8.0,8.51063829787234
IDN_01,Baseline,1,1,1,1657,1657,2547,2547,1903,1903,2105,2095,447.0,447.0,134.2281879194631,134.2281879194631,202,192,101.0,96.0,,,-5.0,5.0,5.208333333333334
IDN_01,Baseline,2,2,2,2547,2547,3443,3443,2796,2796,2998,2985,448.5,448.5,133.77926421404683,133.77926421404683,202,189,101.0,94.5,,,-6.5,6.5,6.878306878306878
IDN_01,Baseline,3,3,3,3443,3443,4342,4343,3693,3693,3896,3886,450.0,450.0,133.33333333333334,133.33333333333334,203,193,101.5,96.5,,,-5.0,5.0,5.181347150259067
IDN_01,Baseline,4,4,4,4342,4343,5243,5243,4594,4594,4801,4784,450.5,450.5,133.18534961154273,133.18534961154273,207,190,103.5,95.0,,,-8.5,8.5,8.947368421052632
IDN_01,Baseline,5,5,5,5243,5243,6142,6142,5494,5494,5702,5692,449.5,449.5,133.48164627363738,133.48164627363738,208,198,104.0,99.0,,,-5.0,5.0,5.05050505050505
IDN_01,Baseline,6,6,6,6142,6142,7039,7039,6393,6393,6604,6597,447.5,447.5,134.0782122905028,134.0782122905028,211,204,105.5,102.0,,,-3.5,3.5,3.431372549019608
IDN_01,Baseline,7,7,7,7039,7039,7929,7930,7288,7288,7500,7486,444.0,444.0,135.13513513513513,135.13513513513513,212,198,106.0,99.0,,,-7.0,7.0,7.07070707070707
IDN_01,Baseline,8,8,8,7929,7930,8815,8816,8177,8177,8393,8384,442.5,442.5,135.59322033898306,135.59322033898306,216,207,108.0,103.5,,,-4.5,4.5,4.3478260869565215
IDN_01,Baseline,9,9,9,8815,8816,9699,9699,9061,9061,9277,9265,441.5,441.5,135.90033975084938,135.90033975084938,216,204,108.0,102.0,,,-6.0,6.0,5.88235294117647
IDN_01,Baseline,10,10,10,9699,9699,10579,10579,9944,9944,10163,10150,439.0,439.0,136.6742596810934,136.6742596810934,219,206,109.5,103.0,,,-6.5,6.5,6.310679611650485
IDN_01,Baseline,11,11,11,10579,10579,11453,11453,10822,10822,11036,11027,436.5,436.5,137.4570446735395,137.4570446735395,214,205,107.0,102.5,,,-4.5,4.5,4.390243902439024
IDN_01,Baseline,12,12,12,11453,11453,12325,12325,11695,11695,11910,11899,435.5,435.5,137.7726750861079,137.7726750861079,215,204,107.5,102.0,,,-5.5,5.5,5.392156862745098
IDN_01,Baseline,13,13,13,12325,12325,13192,13192,12566,12566,12777,12763,432.0,432.0,138.88888888888889,138.88888888888889,211,197,105.5,98.5,,,-7.0,7.0,7.1065989847715745
IDN_01,Baseline,14,14,14,13192,13192,14054,14055,13431,13431,13636,13621,431.0,431.0,139.21113689095128,139.21113689095128,205,190,102.5,95.0,,,-7.5,7.5,7.894736842105263
IDN_01,Baseline,15,15,15,14054,14055,14911,14911,14292,14292,14493,14477,427.0,427.0,140.5152224824356,140.5152224824356,201,185,100.5,92.5,,,-8.0,8.0,8.64864864864865
IDN_01,Baseline,16,16,16,14911,14911,15764,15764,15146,15146,15347,15333,426.5,426.5,140.6799531066823,140.6799531066823,201,187,100.5,93.5,,,-7.0,7.0,7.4866310160427805
IDN_01,Baseline,17,17,17,15764,15764,16617,16617,15999,15999,16202,16191,426.0,426.0,140.8450704225352,140.8450704225352,203,192,101.5,96.0,,,-5.5,5.5,5.729166666666666
IDN_01,Baseline,18,18,18,16617,16617,17477,17477,16852,16852,17055,17042,432.0,432.0,138.88888888888889,138.88888888888889,203,190,101.5,95.0,,,-6.5,6.5,6.842105263157896
IDN_01,Baseline,19,19,19,17477,17477,18353,18354,17715,17715,17914,17894,441.5,441.5,135.90033975084938,135.90033975084938,199,179,99.5,89.5,,,-10.0,10.0,11.1731843575419
IDN_01,Baseline,20,20,20,18353,18354,19260,19260,18599,18599,18800,18787,460.0,460.0,130.43478260869566,130.43478260869566,201,188,100.5,94.0,,,-6.5,6.5,6.914893617021277
IDN_01,Baseline,21,21,21,19260,19260,20218,20218,19518,19518,19716,19702,489.0,489.0,122.69938650306749,122.69938650306749,198,184,99.0,92.0,,,-7.0,7.0,7.608695652173914
IDN_01,Baseline,22,22,22,20218,20218,21267,21267,20496,20496,20687,20674,544.0,544.0,110.29411764705881,110.29411764705881,191,178,95.5,89.0,,,-6.5,6.5,7.303370786516854
IDN_01,Baseline,23,23,23,21267,21267,22362,22362,21584,21584,21767,21749,549.0,549.0,109.28961748633878,109.28961748633878,183,165,91.5,82.5,,,-9.0,9.0,10.909090909090908
IDN_01,Baseline,24,24,24,22362,22362,23449,23449,22682,22682,22878,22872,541.0,541.0,110.90573012939001,110.90573012939001,196,190,98.0,95.0,,,-3.0,3.0,3.1578947368421053
IDN_01,Baseline,25,25,25,23449,23449,24523,24523,23764,23764,23961,23948,534.5,534.5,112.25444340505146,112.25444340505146,197,184,98.5,92.0,,,-6.5,6.5,7.065217391304348
IDN_01,Baseline,26,26,26,24523,24523,25562,25562,24833,24833,25034,25022,511.49999999999994,511.49999999999994,117.30205278592376,117.30205278592376,201,189,100.5,94.5,,,-6.0,6.0,6.349206349206349
IDN_01,Baseline,27,27,27,25562,25562,26559,26559,25856,25856,26059,26046,491.5,491.5,122.07527975584944,122.07527975584944,203,190,101.5,95.0,,,-6.5,6.5,6.842105263157896
IDN_01,Baseline,28,28,28,26559,26559,27527,27527,26839,26839,27044,27034,480.0,480.0,125.0,125.0,205,195,102.5,97.5,,,-5.0,5.0,5.128205128205128
IDN_01,Baseline,29,29,29,27527,27527,28470,28471,27799,27799,28007,27996,467.0,467.0,128.4796573875803,128.4796573875803,208,197,104.0,98.5,,,-5.5,5.5,5.583756345177665
IDN_01,Baseline,30,30,30,28470,28471,29395,29396,28734,28734,28936,28932,460.0,460.0,130.43478260869566,130.43478260869566,202,198,101.0,99.0,,,-2.0,2.0,2.0202020202020203
IDN_01,Baseline,31,31,31,29395,29396,30304,30304,29654,29654,29854,29848,451.5,451.5,132.89036544850498,132.89036544850498,200,194,100.0,97.0,,,-3.0,3.0,3.0927835051546393
IDN_01,Baseline,32,32,32,30304,30304,31198,31198,30556,30556,30759,30749,444.5,444.5,134.98312710911136,134.98312710911136,203,193,101.5,96.5,,,-5.0,5.0,5.181347150259067
IDN_01,Baseline,33,33,33,31198,31198,32082,32082,31445,31445,31646,31633,440.5,440.5,136.2088535754824,136.2088535754824,201,188,100.5,94.0,,,-6.5,6.5,6.914893617021277
IDN_01,Baseline,34,34,34,32082,32082,32957,32957,32326,32326,32523,32510,436.5,436.5,137.4570446735395,137.4570446735395,197,184,98.5,92.0,,,-6.5,6.5,7.065217391304348
IDN_01,Baseline,35,35,35,32957,32957,33828,33828,33199,33199,33395,33387,434.5,434.5,138.0897583429229,138.0897583429229,196,188,98.0,94.0,,,-4.0,4.0,4.25531914893617
IDN_01,Baseline,36,36,36,33828,33828,34699,34700,34069,34069,34275,34259,436.5,436.5,137.4570446735395,137.4570446735395,206,190,103.0,95.0,,,-8.0,8.0,8.421052631578947
IDN_01,Baseline,37,37,37,34699,34700,35576,35576,34941,34941,35146,35133,439.0,439.0,136.6742596810934,136.6742596810934,205,192,102.5,96.0,,,-6.5,6.5,6.770833333333333
IDN_01,Baseline,38,38,38,35576,35576,36461,36461,35819,35819,36029,36018,444.5,444.5,134.98312710911136,134.98312710911136,210,199,105.0,99.5,,,-5.5,5.5,5.527638190954774
IDN_01,Baseline,39,39,39,36461,36461,37349,37349,36708,36708,36917,36909,443.5,443.5,135.28748590755356,135.28748590755356,209,201,104.5,100.5,,,-4.0,4.0,3.9800995024875623
