participant,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
IDN_01,Baseline,96.40114068441065,50.7319391634981,45.669201520912544,45.669201520912544,47.355550282172125,0.5586157864830751,263,263,0
IDN_01,EmotionInduction,94.43371378402107,48.56858407079646,45.85132743362832,46.02389380530973,48.69809125477397,0.1382341233601446,1139,1130,9
IDN_02,Baseline,99.12380952380953,65.92682926829268,33.14878048780488,34.43658536585366,34.87574672755085,0.32787848493560573,210,205,5
IDN_02,EmotionInduction,100.33555327868852,58.65129358830146,41.61192350956131,44.04611923509561,44.24483073992787,0.47399831645193274,976,889,87
IDN_03,Baseline,110.44054054054054,51.41081081081081,59.02972972972973,59.02972972972973,53.46684105907336,0.5231634545576394,185,185,0
IDN_03,EmotionInduction,106.96153846153847,48.18269230769231,58.77884615384615,59.03390688259109,55.24606159038266,0.1835063126173123,988,988,0
IDN_04,Baseline,87.1510067114094,54.191275167785236,32.95973154362416,40.40268456375839,59.83298540202556,-0.18786085808191294,149,149,0
IDN_04,EmotionInduction,92.40891959798995,52.19440914866582,40.79860228716645,50.89263024142313,69.86176665120743,-0.06785705760876537,796,787,9
IDN_05,Baseline,88.54666666666667,32.765517241379314,55.744827586206895,57.60689655172414,77.53486194637946,-0.08895172342748699,150,145,5
IDN_05,EmotionInduction,84.43577981651376,35.0519943019943,49.12464387464387,53.784188034188034,78.0153253042049,-0.3142350010957287,763,702,61
IDN_06,Baseline,76.06145251396649,51.51117318435754,24.550279329608937,36.17039106145251,59.400818969078045,0.08437739977772193,179,179,0
IDN_06,EmotionInduction,68.22070534698521,52.287913340935006,16.12599771949829,37.2981755986317,89.18124166811197,-0.18433827737747205,879,877,2
IDN_07,Baseline,121.03389830508475,138.1090909090909,-17.395454545454545,17.613636363636363,14.778498856847083,0.2659025241986458,118,110,8
IDN_07,EmotionInduction,115.12035398230088,138.47011494252874,-24.033333333333335,25.426436781609194,19.339947561993682,-0.03773303390846399,565,435,130
IDN_08,Baseline,91.47738693467336,54.5,36.97738693467337,43.21356783919598,52.604151230473725,0.10801376437941992,199,199,0
IDN_08,EmotionInduction,87.72144522144522,53.44184652278177,34.05395683453237,40.20503597122302,51.88530466498683,0.06392596039152883,858,834,24
IDN_09,Baseline,121.93396226415095,62.65506329113924,59.25949367088607,59.25949367088607,48.61551867827751,0.2933023043540243,159,158,1
IDN_09,EmotionInduction,122.37351778656127,65.11807387862797,57.22295514511873,59.3957783641161,48.714272741939695,-0.01965554414407332,759,758,1
IDN_10,Baseline,110.64321608040201,59.5678391959799,51.07537688442211,51.07537688442211,46.14541580731031,0.129387579693769,199,199,0
IDN_10,EmotionInduction,111.56168122270742,59.262322015334064,52.285870755750274,52.3855421686747,47.093176214330065,0.3855861170981428,916,913,3
IDN_11,Baseline,94.36904761904762,41.976190476190474,52.392857142857146,53.26190476190476,103.65231704627047,0.11002714532598852,168,168,0
IDN_11,EmotionInduction,93.12420042643923,39.29059829059829,54.04647435897436,55.96527777777778,62.468651862335996,0.05304298053409106,938,936,2
IDN_12,Baseline,106.23314606741573,46.162921348314605,60.07022471910113,60.21067415730337,56.630137714906525,-0.059884037448032466,178,178,0
IDN_12,EmotionInduction,103.81008717310087,53.09762202753442,50.51439299123905,52.18648310387985,72.21757553560174,-0.06553529321337692,803,799,4
IDN_13,Baseline,98.03304296735209,59.48639455782313,38.56409217751435,40.1933245888137,41.01386247371034,0.1507390445426405,148,147,1
IDN_13,EmotionInduction,93.2047946591899,57.348837209302324,35.664713449812204,39.087672637024596,50.45836090019912,0.2413138860812747,822,817,5
IDN_14,Baseline,96.94685990338164,61.90338164251208,35.04347826086956,37.18840579710145,39.23197856686103,-0.25366766682396635,207,207,0
IDN_14,EmotionInduction,95.05884879725086,61.27010489510489,34.10270979020979,38.66652097902098,49.91025795668617,0.08762825334243063,1164,1144,20
IDN_15,Baseline,120.15384615384616,50.51602564102564,69.63782051282051,69.63782051282051,57.85976509746522,0.11984400295421808,156,156,0
IDN_15,EmotionInduction,113.1828793774319,45.828348504551364,67.67360208062419,67.78283485045513,59.44488160810939,0.11641320660324131,771,769,2
IDN_16,Baseline,93.46894409937889,60.7125,32.665625,34.178125,39.4599398857588,-0.1986585993754459,161,160,1
IDN_16,EmotionInduction,73.65462610899873,58.535668789808916,15.33248407643312,32.4203821656051,129.26596588044396,0.10086107557152406,789,785,4
IDN_18,Baseline,111.40306122448979,56.376288659793815,55.02577319587629,55.175257731958766,49.54055005665115,0.1255077018497465,196,194,2
IDN_18,EmotionInduction,111.85251396648044,55.279582366589324,56.40429234338747,56.466937354988396,50.57476602340496,0.17185187222085388,895,862,33
IDN_19,Baseline,97.26578947368421,63.294736842105266,33.97105263157895,37.507894736842104,43.43246603865127,0.23776818718504725,190,190,0
IDN_19,EmotionInduction,94.47578040904197,44.91585760517799,49.88025889967638,52.017259978425024,57.816791985340096,0.15299635383422955,929,927,2
IDN_20,Baseline,107.38023952095809,71.12574850299401,36.25449101796407,40.08682634730539,36.763016899790514,-0.40508408885193975,167,167,0
IDN_20,EmotionInduction,104.1963589076723,54.82875816993464,48.92287581699346,51.34248366013072,49.2046463244378,-0.08085169803143906,769,765,4
