,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,561,568,664,649,590.0,590.0,101.69491525423729,101.69491525423729,103,81,103.0,81.0,,,-22.0,22.0,27.160493827160494
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1151,1156,1247,1207,581.0,581.0,103.27022375215147,103.27022375215147,96,51,96.0,51.0,,,-45.0,45.0,88.23529411764706
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1732,1736,1836,1815,557.0,557.0,107.71992818671453,107.71992818671453,104,79,104.0,79.0,,,-25.0,25.0,31.645569620253166
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2289,2292,2396,2386,546.0,546.0,109.89010989010988,109.89010989010988,107,94,107.0,94.0,,,-13.0,13.0,13.829787234042554
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2835,2844,2941,2927,541.0,541.0,110.90573012939001,110.90573012939001,106,83,106.0,83.0,,,-23.0,23.0,27.710843373493976
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3376,3380,3480,3463,543.0,543.0,110.49723756906077,110.49723756906077,104,83,104.0,83.0,,,-21.0,21.0,25.301204819277107
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3919,3922,4022,4001,546.0,546.0,109.89010989010988,109.89010989010988,103,79,103.0,79.0,,,-24.0,24.0,30.37974683544304
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4465,4474,4568,4545,550.0,550.0,109.09090909090908,109.09090909090908,103,71,103.0,71.0,,,-32.0,32.0,45.07042253521127
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5015,5023,5121,5096,537.0,537.0,111.73184357541899,111.73184357541899,106,73,106.0,73.0,,,-33.0,33.0,45.20547945205479
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5552,5556,5660,5647,540.0,540.0,111.1111111111111,111.1111111111111,108,91,108.0,91.0,,,-17.0,17.0,18.681318681318682
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6092,6098,6199,6187,541.0,541.0,110.90573012939001,110.90573012939001,107,89,107.0,89.0,,,-18.0,18.0,20.224719101123593
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6633,6638,6739,6712,552.0,552.0,108.69565217391303,108.69565217391303,106,74,106.0,74.0,,,-32.0,32.0,43.24324324324324
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7185,7193,7289,7252,569.0,569.0,105.4481546572935,105.4481546572935,104,59,104.0,59.0,,,-45.0,45.0,76.27118644067797
