,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,559,568,656,649,590.0,590.0,101.69491525423729,101.69491525423729,97,81,97.0,81.0,,,-16.0,16.0,19.753086419753085
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1149,1156,1230,1207,581.0,581.0,103.27022375215147,103.27022375215147,81,51,81.0,51.0,,,-30.0,30.0,58.82352941176471
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1730,1736,1825,1815,557.0,557.0,107.71992818671453,107.71992818671453,95,79,95.0,79.0,,,-16.0,16.0,20.253164556962027
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2287,2292,2394,2386,546.0,546.0,109.89010989010988,109.89010989010988,107,94,107.0,94.0,,,-13.0,13.0,13.829787234042554
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2833,2844,2937,2927,541.0,541.0,110.90573012939001,110.90573012939001,104,83,104.0,83.0,,,-21.0,21.0,25.301204819277107
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3374,3380,3475,3463,543.0,543.0,110.49723756906077,110.49723756906077,101,83,101.0,83.0,,,-18.0,18.0,21.686746987951807
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3917,3922,4012,4001,546.0,546.0,109.89010989010988,109.89010989010988,95,79,95.0,79.0,,,-16.0,16.0,20.253164556962027
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4463,4474,4555,4545,550.0,550.0,109.09090909090908,109.09090909090908,92,71,92.0,71.0,,,-21.0,21.0,29.577464788732392
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5013,5023,5112,5096,537.0,537.0,111.73184357541899,111.73184357541899,99,73,99.0,73.0,,,-26.0,26.0,35.61643835616438
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5550,5556,5657,5647,540.0,540.0,111.1111111111111,111.1111111111111,107,91,107.0,91.0,,,-16.0,16.0,17.582417582417584
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6090,6098,6193,6187,541.0,541.0,110.90573012939001,110.90573012939001,103,89,103.0,89.0,,,-14.0,14.0,15.730337078651685
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6631,6638,6733,6712,552.0,552.0,108.69565217391303,108.69565217391303,102,74,102.0,74.0,,,-28.0,28.0,37.83783783783784
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7183,7193,7276,7252,569.0,569.0,105.4481546572935,105.4481546572935,93,59,93.0,59.0,,,-34.0,34.0,57.6271186440678
