,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,544,568,666,649,590.0,590.0,101.69491525423729,101.69491525423729,122,81,122.0,81.0,,,-41.0,41.0,50.617283950617285
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1133,1156,1239,1207,581.0,581.0,103.27022375215147,103.27022375215147,106,51,106.0,51.0,,,-55.0,55.0,107.84313725490196
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1735,1736,1813,1815,557.0,557.0,107.71992818671453,107.71992818671453,78,79,78.0,79.0,,,1.0,1.0,1.2658227848101267
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2272,2292,2388,2386,546.0,546.0,109.89010989010988,109.89010989010988,116,94,116.0,94.0,,,-22.0,22.0,23.404255319148938
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2844,2844,2930,2927,541.0,541.0,110.90573012939001,110.90573012939001,86,83,86.0,83.0,,,-3.0,3.0,3.614457831325301
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3378,3380,3458,3463,543.0,543.0,110.49723756906077,110.49723756906077,80,83,80.0,83.0,,,3.0,3.0,3.614457831325301
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3901,3922,3994,4001,546.0,546.0,109.89010989010988,109.89010989010988,93,79,93.0,79.0,,,-14.0,14.0,17.72151898734177
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4447,4474,4537,4545,550.0,550.0,109.09090909090908,109.09090909090908,90,71,90.0,71.0,,,-19.0,19.0,26.76056338028169
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,4996,5023,5122,5096,537.0,537.0,111.73184357541899,111.73184357541899,126,73,126.0,73.0,,,-53.0,53.0,72.6027397260274
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5535,5556,5650,5647,540.0,540.0,111.1111111111111,111.1111111111111,115,91,115.0,91.0,,,-24.0,24.0,26.373626373626376
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6075,6098,6185,6187,541.0,541.0,110.90573012939001,110.90573012939001,110,89,110.0,89.0,,,-21.0,21.0,23.595505617977526
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6617,6638,6708,6712,552.0,552.0,108.69565217391303,108.69565217391303,91,74,91.0,74.0,,,-17.0,17.0,22.972972972972975
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7168,7193,7250,7252,569.0,569.0,105.4481546572935,105.4481546572935,82,59,82.0,59.0,,,-23.0,23.0,38.983050847457626
