,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,567,568,666,649,590.0,590.0,101.69491525423729,101.69491525423729,99,81,99.0,81.0,,,-18.0,18.0,22.22222222222222
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1157,1156,1239,1207,581.0,581.0,103.27022375215147,103.27022375215147,82,51,82.0,51.0,,,-31.0,31.0,60.78431372549019
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1738,1736,1835,1815,557.0,557.0,107.71992818671453,107.71992818671453,97,79,97.0,79.0,,,-18.0,18.0,22.78481012658228
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2295,2292,2396,2386,546.0,546.0,109.89010989010988,109.89010989010988,101,94,101.0,94.0,,,-7.0,7.0,7.446808510638298
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2841,2844,2943,2927,541.0,541.0,110.90573012939001,110.90573012939001,102,83,102.0,83.0,,,-19.0,19.0,22.89156626506024
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3382,3380,3479,3463,543.0,543.0,110.49723756906077,110.49723756906077,97,83,97.0,83.0,,,-14.0,14.0,16.867469879518072
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3925,3922,4022,4001,546.0,546.0,109.89010989010988,109.89010989010988,97,79,97.0,79.0,,,-18.0,18.0,22.78481012658228
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4471,4474,4563,4545,550.0,550.0,109.09090909090908,109.09090909090908,92,71,92.0,71.0,,,-21.0,21.0,29.577464788732392
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5021,5023,5122,5096,537.0,537.0,111.73184357541899,111.73184357541899,101,73,101.0,73.0,,,-28.0,28.0,38.35616438356164
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5558,5556,5661,5647,540.0,540.0,111.1111111111111,111.1111111111111,103,91,103.0,91.0,,,-12.0,12.0,13.186813186813188
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6098,6098,6200,6187,541.0,541.0,110.90573012939001,110.90573012939001,102,89,102.0,89.0,,,-13.0,13.0,14.606741573033707
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6639,6638,6742,6712,552.0,552.0,108.69565217391303,108.69565217391303,103,74,103.0,74.0,,,-29.0,29.0,39.189189189189186
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7191,7193,7289,7252,569.0,569.0,105.4481546572935,105.4481546572935,98,59,98.0,59.0,,,-39.0,39.0,66.10169491525424
