,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,565,568,559,649,590.0,590.0,101.69491525423729,101.69491525423729,,81,,81.0,negative_pep,,,,
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1155,1156,1149,1207,581.0,581.0,103.27022375215147,103.27022375215147,,51,,51.0,negative_pep,,,,
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1736,1736,1777,1815,557.0,557.0,107.71992818671453,107.71992818671453,41,79,41.0,79.0,,,38.0,38.0,48.10126582278481
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2293,2292,2332,2386,546.0,546.0,109.89010989010988,109.89010989010988,39,94,39.0,94.0,,,55.0,55.0,58.51063829787234
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2839,2844,2886,2927,541.0,541.0,110.90573012939001,110.90573012939001,47,83,47.0,83.0,,,36.0,36.0,43.373493975903614
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3380,3380,3391,3463,543.0,543.0,110.49723756906077,110.49723756906077,11,83,11.0,83.0,,,72.0,72.0,86.74698795180723
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3923,3922,3939,4001,546.0,546.0,109.89010989010988,109.89010989010988,16,79,16.0,79.0,,,63.0,63.0,79.74683544303798
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4469,4474,4485,4545,550.0,550.0,109.09090909090908,109.09090909090908,16,71,16.0,71.0,,,55.0,55.0,77.46478873239437
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5019,5023,5066,5096,537.0,537.0,111.73184357541899,111.73184357541899,47,73,47.0,73.0,,,26.0,26.0,35.61643835616438
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5556,5556,5578,5647,540.0,540.0,111.1111111111111,111.1111111111111,22,91,22.0,91.0,,,69.0,69.0,75.82417582417582
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6096,6098,6096,6187,541.0,541.0,110.90573012939001,110.90573012939001,0,89,0.0,89.0,,,89.0,89.0,100.0
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6637,6638,6651,6712,552.0,552.0,108.69565217391303,108.69565217391303,14,74,14.0,74.0,,,60.0,60.0,81.08108108108108
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7189,7193,7205,7252,569.0,569.0,105.4481546572935,105.4481546572935,16,59,16.0,59.0,,,43.0,43.0,72.88135593220339
VP_001,tsst,Prep,13,13,13,7595,7595,8171,8170,7758,7760,7777,7820,580.0,580.0,103.44827586206897,103.44827586206897,19,60,19.0,60.0,,,41.0,41.0,68.33333333333333
