,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,544,568,632,649,590.0,590.0,101.69491525423729,101.69491525423729,88,81,88.0,81.0,no_local_minimum,,-7.0,7.0,8.641975308641975
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1133,1156,1208,1207,581.0,581.0,103.27022375215147,103.27022375215147,75,51,75.0,51.0,no_local_minimum,,-24.0,24.0,47.05882352941176
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1735,1736,1804,1815,557.0,557.0,107.71992818671453,107.71992818671453,69,79,69.0,79.0,,,10.0,10.0,12.658227848101266
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2272,2292,2376,2386,546.0,546.0,109.89010989010988,109.89010989010988,104,94,104.0,94.0,,,-10.0,10.0,10.638297872340425
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2844,2844,2919,2927,541.0,541.0,110.90573012939001,110.90573012939001,75,83,75.0,83.0,,,8.0,8.0,9.63855421686747
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3378,3380,3449,3463,543.0,543.0,110.49723756906077,110.49723756906077,71,83,71.0,83.0,,,12.0,12.0,14.457831325301203
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3901,3922,3984,4001,546.0,546.0,109.89010989010988,109.89010989010988,83,79,83.0,79.0,,,-4.0,4.0,5.063291139240507
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4447,4474,4528,4545,550.0,550.0,109.09090909090908,109.09090909090908,81,71,81.0,71.0,,,-10.0,10.0,14.084507042253522
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,4996,5023,5088,5096,537.0,537.0,111.73184357541899,111.73184357541899,92,73,92.0,73.0,no_local_minimum,,-19.0,19.0,26.027397260273972
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5535,5556,5634,5647,540.0,540.0,111.1111111111111,111.1111111111111,99,91,99.0,91.0,,,-8.0,8.0,8.791208791208792
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6075,6098,6175,6187,541.0,541.0,110.90573012939001,110.90573012939001,100,89,100.0,89.0,,,-11.0,11.0,12.359550561797752
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6617,6638,6690,6712,552.0,552.0,108.69565217391303,108.69565217391303,73,74,73.0,74.0,,,1.0,1.0,1.3513513513513513
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7168,7193,7237,7252,569.0,569.0,105.4481546572935,105.4481546572935,69,59,69.0,59.0,,,-10.0,10.0,16.94915254237288
