,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,561,568,656,649,590.0,590.0,101.69491525423729,101.69491525423729,95,81,95.0,81.0,,,-14.0,14.0,17.28395061728395
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1151,1156,1230,1207,581.0,581.0,103.27022375215147,103.27022375215147,79,51,79.0,51.0,,,-28.0,28.0,54.90196078431373
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1732,1736,1825,1815,557.0,557.0,107.71992818671453,107.71992818671453,93,79,93.0,79.0,,,-14.0,14.0,17.72151898734177
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2289,2292,2394,2386,546.0,546.0,109.89010989010988,109.89010989010988,105,94,105.0,94.0,,,-11.0,11.0,11.702127659574469
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2835,2844,2937,2927,541.0,541.0,110.90573012939001,110.90573012939001,102,83,102.0,83.0,,,-19.0,19.0,22.89156626506024
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3376,3380,3475,3463,543.0,543.0,110.49723756906077,110.49723756906077,99,83,99.0,83.0,,,-16.0,16.0,19.27710843373494
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3919,3922,4012,4001,546.0,546.0,109.89010989010988,109.89010989010988,93,79,93.0,79.0,,,-14.0,14.0,17.72151898734177
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4465,4474,4555,4545,550.0,550.0,109.09090909090908,109.09090909090908,90,71,90.0,71.0,,,-19.0,19.0,26.76056338028169
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5015,5023,5112,5096,537.0,537.0,111.73184357541899,111.73184357541899,97,73,97.0,73.0,,,-24.0,24.0,32.87671232876712
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5552,5556,5657,5647,540.0,540.0,111.1111111111111,111.1111111111111,105,91,105.0,91.0,,,-14.0,14.0,15.384615384615385
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6092,6098,6193,6187,541.0,541.0,110.90573012939001,110.90573012939001,101,89,101.0,89.0,,,-12.0,12.0,13.48314606741573
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6633,6638,6733,6712,552.0,552.0,108.69565217391303,108.69565217391303,100,74,100.0,74.0,,,-26.0,26.0,35.13513513513514
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7185,7193,7276,7252,569.0,569.0,105.4481546572935,105.4481546572935,91,59,91.0,59.0,,,-32.0,32.0,54.23728813559322
