,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,581,568,619,649,590.0,590.0,101.69491525423729,101.69491525423729,38,81,38.0,81.0,,,43.0,43.0,53.086419753086425
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1170,1156,1198,1207,581.0,581.0,103.27022375215147,103.27022375215147,28,51,28.0,51.0,,,23.0,23.0,45.09803921568628
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1751,1736,1777,1815,557.0,557.0,107.71992818671453,107.71992818671453,26,79,26.0,79.0,,,53.0,53.0,67.08860759493672
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2308,2292,2331,2386,546.0,546.0,109.89010989010988,109.89010989010988,23,94,23.0,94.0,,,71.0,71.0,75.53191489361703
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2854,2844,2924,2927,541.0,541.0,110.90573012939001,110.90573012939001,70,83,70.0,83.0,,,13.0,13.0,15.66265060240964
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3395,3380,3441,3463,543.0,543.0,110.49723756906077,110.49723756906077,46,83,46.0,83.0,,,37.0,37.0,44.57831325301205
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3939,3922,3973,4001,546.0,546.0,109.89010989010988,109.89010989010988,34,79,34.0,79.0,,,45.0,45.0,56.9620253164557
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4485,4474,4519,4545,550.0,550.0,109.09090909090908,109.09090909090908,34,71,34.0,71.0,,,37.0,37.0,52.112676056338024
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5035,5023,5072,5096,537.0,537.0,111.73184357541899,111.73184357541899,37,73,37.0,73.0,,,36.0,36.0,49.31506849315068
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5571,5556,5641,5647,540.0,540.0,111.1111111111111,111.1111111111111,70,91,70.0,91.0,,,21.0,21.0,23.076923076923077
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6110,6098,6182,6187,541.0,541.0,110.90573012939001,110.90573012939001,72,89,72.0,89.0,,,17.0,17.0,19.101123595505616
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6652,6638,6702,6712,552.0,552.0,108.69565217391303,108.69565217391303,50,74,50.0,74.0,,,24.0,24.0,32.432432432432435
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7205,7193,7249,7252,569.0,569.0,105.4481546572935,105.4481546572935,44,59,44.0,59.0,,,15.0,15.0,25.423728813559322
