,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,544,568,616,649,590.0,590.0,101.69491525423729,101.69491525423729,72,81,72.0,81.0,,,9.0,9.0,11.11111111111111
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1133,1156,1197,1207,581.0,581.0,103.27022375215147,103.27022375215147,64,51,64.0,51.0,,,-13.0,13.0,25.49019607843137
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1735,1736,1750,1815,557.0,557.0,107.71992818671453,107.71992818671453,15,79,15.0,79.0,,,64.0,64.0,81.0126582278481
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2272,2292,2287,2386,546.0,546.0,109.89010989010988,109.89010989010988,15,94,15.0,94.0,,,79.0,79.0,84.04255319148936
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2844,2844,2924,2927,541.0,541.0,110.90573012939001,110.90573012939001,80,83,80.0,83.0,,,3.0,3.0,3.614457831325301
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3378,3380,3441,3463,543.0,543.0,110.49723756906077,110.49723756906077,63,83,63.0,83.0,,,20.0,20.0,24.096385542168676
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3901,3922,3922,4001,546.0,546.0,109.89010989010988,109.89010989010988,21,79,21.0,79.0,,,58.0,58.0,73.41772151898735
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4447,4474,4469,4545,550.0,550.0,109.09090909090908,109.09090909090908,22,71,22.0,71.0,,,49.0,49.0,69.01408450704226
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,4996,5023,5057,5096,537.0,537.0,111.73184357541899,111.73184357541899,61,73,61.0,73.0,,,12.0,12.0,16.43835616438356
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5535,5556,5641,5647,540.0,540.0,111.1111111111111,111.1111111111111,106,91,106.0,91.0,,,-15.0,15.0,16.483516483516482
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6075,6098,6182,6187,541.0,541.0,110.90573012939001,110.90573012939001,107,89,107.0,89.0,,,-18.0,18.0,20.224719101123593
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6617,6638,6702,6712,552.0,552.0,108.69565217391303,108.69565217391303,85,74,85.0,74.0,,,-11.0,11.0,14.864864864864865
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7168,7193,7249,7252,569.0,569.0,105.4481546572935,105.4481546572935,81,59,81.0,59.0,,,-22.0,22.0,37.28813559322034
