participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,72.90384615384616,80.07843137254902,-7.450980392156863,15.254901960784315,21.89908164888554,0.42176803498924775,52,51,1
VP_001,tsst,Pause_1,53.0,63.642857142857146,-12.428571428571429,22.142857142857142,60.00354449873088,0.273742588573319,15,14,1
VP_001,tsst,Talk,78.82978723404256,75.91304347826087,4.0,24.608695652173914,31.273953113339484,0.3664281321264446,47,46,1
VP_001,tsst,Math,69.41818181818182,74.85185185185185,-5.351851851851852,15.61111111111111,23.703682337886374,0.11677390350390712,55,54,1
VP_001,tsst,Pause_5,62.5,62.166666666666664,0.6666666666666666,18.5,30.07280877848441,-0.350978736848934,14,12,2
VP_001,ftsst,Prep,76.06122448979592,83.58333333333333,-7.583333333333333,17.041666666666668,26.63979328086972,0.5035071263403184,49,48,1
VP_001,ftsst,Pause_1,55.666666666666664,65.35714285714286,-9.571428571428571,13.428571428571429,24.21994873812983,0.30199259449046356,15,14,1
VP_001,ftsst,Talk,83.79069767441861,91.52380952380952,-8.119047619047619,21.023809523809526,25.569531872930696,0.7811907559062636,43,42,1
VP_001,ftsst,Math,74.57142857142857,87.07317073170732,-12.073170731707316,31.0,44.87673649403671,0.28115405193323806,42,41,1
VP_001,ftsst,Pause_5,95.23076923076923,97.91666666666667,-1.1666666666666667,37.0,39.4532052816264,0.2067391022630032,13,12,1
VP_002,tsst,Prep,70.73214285714286,36.490196078431374,34.92156862745098,39.666666666666664,56.662842060697834,-0.14145125276767587,56,51,5
VP_002,tsst,Pause_1,70.45,43.89473684210526,26.105263157894736,27.473684210526315,37.6385058615742,0.18411763050427613,20,19,1
VP_002,tsst,Talk,61.803030303030305,35.453125,26.90625,26.90625,41.81343986615369,0.29739582444804064,66,64,2
VP_002,tsst,Math,69.33333333333333,44.796875,24.359375,25.953125,36.7388489200479,0.16264299668627577,66,64,2
VP_002,tsst,Pause_5,106.27777777777777,56.0,52.0,52.0,46.646318284444874,-0.10735815154055876,18,17,1
VP_002,ftsst,Prep,89.53658536585365,60.275,29.725,34.975,37.59154039685475,-0.0495871238979755,41,40,1
VP_002,ftsst,Pause_1,60.3,36.36842105263158,24.36842105263158,24.473684210526315,41.124845041960825,0.420873187425928,20,19,1
VP_002,ftsst,Talk,79.61224489795919,63.84782608695652,13.869565217391305,20.08695652173913,25.351364797197725,0.20756533157064125,49,46,3
VP_002,ftsst,Math,64.58695652173913,46.93333333333333,17.8,17.977777777777778,26.758742422271293,0.07073168601098648,46,45,1
VP_002,ftsst,Pause_5,118.88235294117646,64.9375,53.875,53.875,45.37107432246836,0.12376171081246837,17,16,1
VP_003,tsst,Prep,63.75,64.8157894736842,-1.5789473684210527,7.631578947368421,13.468073959777502,0.3391572070137217,40,38,2
VP_003,tsst,Pause_1,63.3,68.0,-5.111111111111111,7.777777777777778,12.147276984207723,0.28634635055400814,10,9,1
VP_003,tsst,Talk,60.5,59.2,1.1333333333333333,6.733333333333333,11.527715124610332,0.7243445016132217,46,45,1
VP_003,tsst,Math,69.95348837209302,70.26190476190476,-0.38095238095238093,12.380952380952381,18.300421548062126,0.3541906016227759,43,42,1
VP_003,tsst,Pause_5,72.54545454545455,109.3,-36.9,36.9,52.49229115704755,-0.31614458958306096,11,10,1
VP_003,ftsst,Prep,86.5,93.96875,-8.125,20.6875,23.808063063946488,-0.2754922296178325,34,32,2
VP_003,ftsst,Pause_1,87.75,87.72727272727273,2.090909090909091,11.727272727272727,13.375435561580542,0.5087017682452534,12,11,1
VP_003,ftsst,Talk,85.72972972972973,80.94444444444444,4.194444444444445,13.805555555555555,14.945880679585668,-0.07523411364798195,37,36,1
VP_003,ftsst,Math,102.97297297297297,99.33333333333333,3.5,26.27777777777778,23.810665011813263,0.33064100849122996,37,36,1
VP_003,ftsst,Pause_5,101.5,110.33333333333333,-7.777777777777778,18.88888888888889,19.881468839006967,-0.4556279231765713,10,9,1
VP_004,tsst,Prep,89.0,87.0,2.212121212121212,13.666666666666666,14.64065759450639,0.08649085744947207,34,33,1
VP_004,tsst,Pause_1,105.6,126.66666666666667,-21.88888888888889,21.88888888888889,22.74133335830531,-0.059445739181059006,10,9,1
VP_004,tsst,Talk,80.52631578947368,95.27777777777777,-15.5,35.5,48.69007997937975,-0.02434792595538001,38,36,2
VP_004,tsst,Math,83.07894736842105,93.97222222222223,-10.333333333333334,13.333333333333334,16.664838300670198,0.772333989050309,38,36,2
VP_004,tsst,Pause_5,115.0,124.0,-9.777777777777779,16.666666666666668,15.094767976074158,-0.6953605384324674,10,9,1
