,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
,,,,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,estimated,reference,metric,metric,metric
participant,condition,phase,,,,,,,,,,,,,,,,,,,,,,,,
VP_001,tsst,Prep,0,0,0,394,394,984,984,581,568,664,649,590.0,590.0,101.69491525423729,101.69491525423729,83,81,83.0,81.0,,,-2.0,2.0,2.4691358024691357
VP_001,tsst,Prep,1,1,1,984,984,1569,1569,1170,1156,1247,1207,581.0,581.0,103.27022375215147,103.27022375215147,77,51,77.0,51.0,,,-26.0,26.0,50.98039215686274
VP_001,tsst,Prep,2,2,2,1569,1569,2134,2134,1751,1736,1836,1815,557.0,557.0,107.71992818671453,107.71992818671453,85,79,85.0,79.0,,,-6.0,6.0,7.59493670886076
VP_001,tsst,Prep,3,3,3,2134,2134,2684,2684,2308,2292,2396,2386,546.0,546.0,109.89010989010988,109.89010989010988,88,94,88.0,94.0,,,6.0,6.0,6.382978723404255
VP_001,tsst,Prep,4,4,4,2684,2684,3227,3227,2854,2844,2941,2927,541.0,541.0,110.90573012939001,110.90573012939001,87,83,87.0,83.0,,,-4.0,4.0,4.819277108433735
VP_001,tsst,Prep,5,5,5,3227,3227,3769,3769,3395,3380,3480,3463,543.0,543.0,110.49723756906077,110.49723756906077,85,83,85.0,83.0,,,-2.0,2.0,2.4096385542168677
VP_001,tsst,Prep,6,6,6,3769,3769,4314,4314,3939,3922,4022,4001,546.0,546.0,109.89010989010988,109.89010989010988,83,79,83.0,79.0,,,-4.0,4.0,5.063291139240507
VP_001,tsst,Prep,7,7,7,4314,4314,4862,4862,4485,4474,4568,4545,550.0,550.0,109.09090909090908,109.09090909090908,83,71,83.0,71.0,,,-12.0,12.0,16.901408450704224
VP_001,tsst,Prep,8,8,8,4862,4862,5404,5404,5035,5023,5121,5096,537.0,537.0,111.73184357541899,111.73184357541899,86,73,86.0,73.0,,,-13.0,13.0,17.80821917808219
VP_001,tsst,Prep,9,9,9,5404,5404,5943,5942,5571,5556,5660,5647,540.0,540.0,111.1111111111111,111.1111111111111,89,91,89.0,91.0,,,2.0,2.0,2.197802197802198
VP_001,tsst,Prep,10,10,10,5943,5942,6484,6483,6110,6098,6199,6187,541.0,541.0,110.90573012939001,110.90573012939001,89,89,89.0,89.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,11,11,11,6484,6483,7032,7032,6652,6638,6739,6712,552.0,552.0,108.69565217391303,108.69565217391303,87,74,87.0,74.0,,,-13.0,13.0,17.56756756756757
VP_001,tsst,Prep,12,12,12,7032,7032,7595,7595,7205,7193,7289,7252,569.0,569.0,105.4481546572935,105.4481546572935,84,59,84.0,59.0,,,-25.0,25.0,42.3728813559322
