participant,condition,phase,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
VP_001,tsst,Prep,72.90384615384616,55.34,17.18,17.18,22.368292734896137,0.27978896519205604,52,50,2
VP_001,tsst,Pause_1,53.0,60.86666666666667,-7.866666666666666,37.86666666666667,101.28011289297305,-0.07578531712931963,15,15,0
VP_001,tsst,Talk,78.82978723404256,64.97727272727273,13.659090909090908,27.977272727272727,38.320735837392526,0.1278097097454372,47,44,3
VP_001,tsst,Math,69.41818181818182,48.75925925925926,20.59259259259259,27.185185185185187,37.26355743351344,-0.1940372098783197,55,54,1
VP_001,tsst,Pause_5,62.5,24.0,33.54545454545455,33.54545454545455,53.1485368095226,-0.22100591107543582,14,11,3
VP_001,ftsst,Prep,76.06122448979592,55.829787234042556,19.97872340425532,19.97872340425532,25.739061221921634,0.3201148704211886,49,47,2
VP_001,ftsst,Pause_1,55.666666666666664,37.46666666666667,18.2,18.2,32.56053348292359,0.17582737368556725,15,15,0
VP_001,ftsst,Talk,83.79069767441861,75.94736842105263,9.68421052631579,13.631578947368421,16.904533270369644,0.8246337361903378,43,38,5
VP_001,ftsst,Math,74.57142857142857,50.69230769230769,25.82051282051282,31.564102564102566,40.996493711541284,0.2944747634631372,42,39,3
VP_001,ftsst,Pause_5,95.23076923076923,37.92307692307692,57.30769230769231,57.30769230769231,59.36996569481783,0.2793918639885186,13,13,0
VP_002,tsst,Prep,70.73214285714286,21.23076923076923,50.44230769230769,50.55769230769231,66.47669436779098,-0.03686606670965901,56,52,4
VP_002,tsst,Pause_1,70.45,54.75,23.0,23.0,28.868054275001537,0.2939043895792184,20,4,16
VP_002,tsst,Talk,61.803030303030305,34.0,23.941176470588236,23.941176470588236,43.86934383645142,0.5765235919481313,66,17,49
VP_002,tsst,Math,69.33333333333333,35.09090909090909,34.0,34.0,50.17940617589343,0.346078290757769,66,11,55
VP_002,tsst,Pause_5,106.27777777777777,68.25,43.75,43.75,37.55626390643812,-0.7896544395190407,18,4,14
VP_002,ftsst,Prep,89.53658536585365,51.55,35.55,35.55,40.404101639129394,0.2481167462425798,41,20,21
VP_002,ftsst,Pause_1,60.3,55.44444444444444,7.0,7.0,11.297262901689443,0.27585309240564,20,9,11
VP_002,ftsst,Talk,79.61224489795919,60.35294117647059,19.794117647058822,19.852941176470587,26.29553469786185,0.5625587289881023,49,34,15
VP_002,ftsst,Math,64.58695652173913,50.333333333333336,14.166666666666666,14.233333333333333,21.786164622472505,0.2519267609699823,46,30,16
VP_002,ftsst,Pause_5,118.88235294117646,68.88888888888889,49.77777777777778,49.77777777777778,42.27660227487135,0.4907308306575412,17,9,8
